DATE,ForecastedLoad,ClearedLoad,ActualLoad,load_factor
2019-07-21 04:00:00,70607,68118,67592.0,0.8824984352979067
2019-07-21 05:00:00,69719,67644,67178.0,0.8770931454379628
2019-07-21 06:00:00,69292,67712,66730.0,0.871243942884207
2019-07-21 07:00:00,69361,69279,68282.0,0.8915072517311468
2019-07-21 08:00:00,72613,73759,72701.0,0.9492028456709836
2019-07-21 09:00:00,77259,79785,77857.0,1.0165209000619766
2019-07-21 10:00:00,81856,84364,82760.0,1.0805357217607818
2019-07-21 11:00:00,85726,88511,86725.0,1.1323037756126608
2019-07-21 12:00:00,89166,91407,91149.0,1.1900646508309993
2019-07-21 13:00:00,91819,94427,93364.0,1.2189842572072696
2019-07-21 14:00:00,93714,95268,94775.0,1.2374066340004604
2019-07-21 15:00:00,94962,95751,96270.0,1.2569257362724802
2019-07-21 16:00:00,95935,96750,96798.5,1.263825967410114
2019-07-21 17:00:00,96432,97340,97327.0,1.2707261985477478
2019-07-21 18:00:00,95935,96665,95937.0,1.2525780031242644
2019-07-21 19:00:00,94195,95670,92921.0,1.2132003359320156
2019-07-21 20:00:00,92038,92536,89946.0,1.174357975223481
2019-07-21 21:00:00,90101,90834,88623.0,1.1570845489319208
2019-07-21 22:00:00,87878,87247,84524.0,1.1035669568161952
2019-07-21 23:00:00,82574,80627,78576.0,1.0259083479105267
2019-07-22 00:00:00,77646,75373,73760.0,0.9630294204576518
2019-07-22 01:00:00,73533,69886,70338.0,0.9183509134510618
2019-07-22 02:00:00,70819,67134,68459.0,0.8938182089901083
2019-07-22 03:00:00,69130,64985,66904.0,0.8735157313760675
2019-07-22 04:00:00,68444,65086,67163.0,0.8768973016024576
2019-07-22 05:00:00,69406,66775,69129.0,0.9025659003093413
2019-07-22 06:00:00,72273,69179,72485.0,0.9463826944397085
2019-07-22 07:00:00,75767,74787,76092.0,0.9934766087508629
2019-07-22 08:00:00,79013,78479,79518.0,1.0382073407802543
2019-07-22 09:00:00,81843,82264,82944.0,1.0829380728096458
2019-07-22 10:00:00,84849,86284,85878.0,1.121245127034466
2019-07-22 11:00:00,87675,90478,88227.0,1.1519142716745832
2019-07-22 12:00:00,90093,91479,90547.0,1.18220478489939
2019-07-22 13:00:00,92186,93648,92754.0,1.2110199412300575
2019-07-22 14:00:00,93904,95273,94059.0,1.2280583549190114
2019-07-22 15:00:00,94706,95814,94775.0,1.2374066340004604
2019-07-22 16:00:00,94961,96100,94832.0,1.23815084057538
2019-07-22 17:00:00,94856,95845,95192.0,1.2428510926275054
2019-07-22 18:00:00,93941,94633,94109.0,1.2287111677040288
2019-07-22 19:00:00,91975,92345,91995.0,1.2011102431534935
2019-07-22 20:00:00,89099,89439,88237.0,1.1520448342315865
2019-07-22 21:00:00,86842,87366,86478.0,1.1290788804546747
2019-07-22 22:00:00,83877,82515,81827.0,1.0683542351923574
2019-07-22 23:00:00,79083,77171,75536.0,0.9862173305814694
2019-07-23 00:00:00,74258,71009,70493.0,0.9203746330846156
2019-07-23 01:00:00,70171,64911,67104.0,0.8761269825161371
2019-07-23 02:00:00,67474,62858,64832.0,0.8464631695649469
2019-07-23 03:00:00,65849,61636,63510.0,0.8292027995290872
2019-07-23 04:00:00,65276,60788,63680.0,0.8314223629981463
2019-07-23 05:00:00,66273,62172,65766.0,0.8586577123890717
2019-07-23 06:00:00,69084,65272,68708.0,0.8970692166594949
2019-07-23 07:00:00,72662,69875,72277.0,0.9436669932540361
2019-07-23 08:00:00,76302,74268,75935.0,0.9914267766059083
2019-07-23 09:00:00,78987,77319,79357.0,1.0361052836124984
2019-07-23 10:00:00,81153,80631,82304.0,1.0745820691614232
2019-07-23 11:00:00,84052,83775,84903.0,1.1085152777266272
2019-07-23 12:00:00,86558,87154,87658.0,1.1444852621810853
2019-07-23 13:00:00,88917,89258,90549.0,1.1822308974107907
2019-07-23 14:00:00,91195,90612,92742.0,1.2108632661616532
2019-07-23 15:00:00,92683,92223,94605.0,1.2351870705314012
2019-07-23 16:00:00,93531,92663,95681.0,1.2492356016649755
2019-07-23 17:00:00,93815,92949,95546.0,1.2474730071454285
2019-07-23 18:00:00,93157,91726,94729.0,1.2368060462382444
2019-07-23 19:00:00,91404,89226,92160.0,1.2032645253440508
2019-07-23 20:00:00,88608,88396,88792.0,1.1592910561452796
2019-07-23 21:00:00,86595,86373,87399.0,1.141103691954695
2019-07-23 22:00:00,84109,81109,82091.0,1.0718010866972492
2019-07-23 23:00:00,78432,74880,75795.0,0.9895989008078595
2019-07-24 00:00:00,73998,68450,70465.0,0.9200090579250059
2019-07-24 01:00:00,69794,64230,66840.0,0.8726801310112452
2019-07-24 02:00:00,66962,63025,64671.0,0.8443611123971909
2019-07-24 03:00:00,65214,61379,63035.0,0.823001078071422
2019-07-24 04:00:00,64538,60674,63285.0,0.8262651419965089
2019-07-24 05:00:00,65447,62028,65239.0,0.8517770656349885
2019-07-24 06:00:00,67804,64754,67860.0,0.8859975118255999
2019-07-24 07:00:00,70529,68914,71927.0,0.9390973037589143
2019-07-24 08:00:00,73888,72782,75660.0,0.9878363062883126
2019-07-24 09:00:00,77163,76092,79306.0,1.0354394145717807
2019-07-24 10:00:00,80728,81020,83394.0,1.0888133878748023
2019-07-24 11:00:00,84399,85087,86871.0,1.1342099889449115
2019-07-24 12:00:00,87831,88414,90238.0,1.1781704018879824
2019-07-24 13:00:00,91159,91462,93465.0,1.2203029390330047
2019-07-24 14:00:00,94255,94361,96296.0,1.2572651989206893
2019-07-24 15:00:00,96587,96095,98411.0,1.2848791797269248
2019-07-24 16:00:00,98263,97615,100059.0,1.306395889121098
2019-07-24 17:00:00,99075,98016,100987.0,1.3185120944110207
2019-07-24 18:00:00,98433,97300,100097.0,1.306892026837711
2019-07-24 19:00:00,96088,94920,97005.0,1.2665220842122358
2019-07-24 20:00:00,92340,92167,93045.0,1.2148193116388586
2019-07-24 21:00:00,89624,89544,90532.0,1.1820089410638848
2019-07-24 22:00:00,86214,84865,84722.0,1.106152095444864
2019-07-24 23:00:00,80489,76848,77834.0,1.0162206061808687
2019-07-25 00:00:00,75528,70150,72614.0,0.9480669514250533
2019-07-25 01:00:00,71272,65682,68727.0,0.8973172855178015
2019-07-25 02:00:00,68211,64006,66049.0,0.8623526327522701
2019-07-25 03:00:00,66314,62426,64476.0,0.8418151425356231
2019-07-25 04:00:00,65534,61363,64336.0,0.8399872667375744
2019-07-25 05:00:00,66414,62818,65987.0,0.8615431448988485
2019-07-25 06:00:00,68777,65513,69081.0,0.9019392000357246
2019-07-25 07:00:00,71731,69644,73300.0,0.9570235428354918
2019-07-25 08:00:00,75167,75018,77405.0,1.0106194724854194
2019-07-25 09:00:00,78577,78635,81508.0,1.0641892896239464
2019-07-25 10:00:00,82555,83393,85635.0,1.1180724568992817
2019-07-25 11:00:00,86737,87049,90169.0,1.1772695202446584
2019-07-25 12:00:00,90570,90148,93883.0,1.22576045391575
2019-07-25 13:00:00,94065,93642,97597.0,1.2742513875868418
2019-07-25 14:00:00,97216,97595,100609.0,1.3135768297562893
2019-07-25 15:00:00,99464,99018,102868.0,1.3430709113833748
2019-07-25 16:00:00,100916,99652,103926.0,1.3568844299143428
2019-07-25 17:00:00,101445,99926,103853.0,1.3559313232482175
2019-07-25 18:00:00,100510,99024,102560.0,1.3390495846276678
2019-07-25 19:00:00,98058,97008,98909.0,1.291381195065698
2019-07-25 20:00:00,94359,92829,94492.0,1.233711713637262
2019-07-25 21:00:00,91732,90988,92740.0,1.2108371536502527
2019-07-25 22:00:00,88319,85968,87106.0,1.1372782090344933
2019-07-25 23:00:00,82566,79730,80287.0,1.0482476014138218
2019-07-26 00:00:00,77513,73485,74841.0,0.9771432328697278
2019-07-26 01:00:00,73625,67198,71034.0,0.9274380674185038
2019-07-26 02:00:00,70286,65127,67859.0,0.8859844555698996
2019-07-26 03:00:00,68209,64033,66619.0,0.8697946985014684
2019-07-26 04:00:00,67374,62667,66469.0,0.8678362601464162
2019-07-26 05:00:00,68216,64165,67848.0,0.8858408367571958
2019-07-26 06:00:00,70642,66643,71026.0,0.927333617372901
2019-07-26 07:00:00,73702,70592,74893.0,0.9778221581661458
2019-07-26 08:00:00,77335,74871,79102.0,1.0327759384089097
2019-07-26 09:00:00,81387,80204,83317.0,1.0878080561858756
2019-07-26 10:00:00,85390,84517,88459.0,1.1549433229970638
2019-07-26 11:00:00,89839,89941,92706.0,1.2103932409564409
2019-07-26 12:00:00,93887,94568,96803.0,1.2638847205607655
2019-07-26 13:00:00,97437,98119,100078.0,1.3066439579794045
2019-07-26 14:00:00,100436,100507,102935.0,1.343945680515298
2019-07-26 15:00:00,102379,102760,104992.0,1.3708023984909135
2019-07-26 16:00:00,103489,102747,106174.0,1.3862348927287247
2019-07-26 17:00:00,103596,102898,106152.0,1.385947655103317
2019-07-26 18:00:00,102272,102499,104271.0,1.3613888381309627
2019-07-26 19:00:00,99476,100062,100490.0,1.312023135327948
2019-07-26 20:00:00,95583,95695,96095.0,1.2546408915249194
2019-07-26 21:00:00,92708,92726,93618.0,1.222300546155158
2019-07-26 22:00:00,89310,87120,88152.0,1.150935052497057
2019-07-26 23:00:00,83567,80145,81661.0,1.0661868967460997
2019-07-27 00:00:00,78646,73341,76424.0,0.9978112856433783
2019-07-27 01:00:00,75315,69618,71946.0,0.939345372617221
2019-07-27 02:00:00,71582,67505,68887.0,0.8994062864298571
2019-07-27 03:00:00,69047,65533,66550.0,0.8688938168581444
2019-07-27 04:00:00,67532,64355,65694.0,0.8577176619786467
2019-07-27 05:00:00,67164,64433,65777.0,0.8588013312017756
2019-07-27 06:00:00,67697,65399,66115.0,0.8632143456284931
2019-07-27 07:00:00,68803,66502,68058.0,0.8885826504542689
2019-07-27 08:00:00,71260,70168,73407.0,0.958420562195429
2019-07-27 09:00:00,75992,77372,79531.0,1.0383770721043588
2019-07-27 10:00:00,81553,82794,85505.0,1.1163751436582365
2019-07-27 11:00:00,86557,87439,90319.0,1.1792279585997105
2019-07-27 12:00:00,90722,90785,93664.5,1.2229076620452242
2019-07-27 13:00:00,94066,93962,97010.0,1.2665873654907376
2019-07-27 14:00:00,96834,95874,99246.0,1.2957811532367152
2019-07-27 15:00:00,98955,97664,100711.0,1.3149085678377248
2019-07-27 16:00:00,100610,98638,102441.0,1.3374958901993264
2019-07-27 17:00:00,101371,98756,102947.0,1.3441023555837024
2019-07-27 18:00:00,100700,98375,101942.0,1.3309808186048528
2019-07-27 19:00:00,98324,96625,99413.0,1.2979615479386732
2019-07-27 20:00:00,94655,93281,95195.0,1.2428902613946065
2019-07-27 21:00:00,91894,90663,92822.0,1.2119077666176812
2019-07-27 22:00:00,88546,86160,88264.0,1.1523973531354958
2019-07-27 23:00:00,83218,79703,82169.0,1.0728194746418762
2019-07-28 00:00:00,78007,73109,76792.0,1.0026159877411063
2019-07-28 01:00:00,74683,69012,73241.0,0.9562532237491713
2019-07-28 02:00:00,71791,67531,69824.0,0.911639998021083
2019-07-28 03:00:00,69183,65359,67535.0,0.8817542287229869
2019-07-28 04:00:00,67515,63993,66222.0,0.8646113649884303
2019-07-28 05:00:00,66762,63032,65490.0,0.8550541858157757
2019-07-28 06:00:00,66603,63669,65056.0,0.8493877708418248
2019-07-28 07:00:00,67074,64824,67353.0,0.8793779901855237
2019-07-28 08:00:00,70534,69757,72856.0,0.9512265653045374
2019-07-28 09:00:00,74813,75354,79275.0,1.0350346706450697
2019-07-28 10:00:00,80941,82534,85669.0,1.1185163695930935
2019-07-28 11:00:00,86482,86742,90559.0,1.182361459967794
2019-07-28 12:00:00,91218,90930,95068.0,1.2412321169206622
2019-07-28 13:00:00,95070,94573,97680.0,1.2753350568099706
2019-07-28 14:00:00,98075,97157,99863.0,1.3038368630038297
2019-07-28 15:00:00,100341,98937,101066.0,1.319543538611348
2019-07-28 16:00:00,102245,100770,101973.0,1.3313855625315636
2019-07-28 17:00:00,103371,101431,102214.0,1.3345321201553475
2019-07-28 18:00:00,103041,101067,101072.0,1.3196218761455503
2019-07-28 19:00:00,101014,99133,98606.0,1.2874251495884927
2019-07-28 20:00:00,98131,96037,95286.0,1.244078380663338
2019-07-28 21:00:00,95741,93464,93367.0,1.2190234259743706
2019-07-28 22:00:00,92142,89154,88260.0,1.1523451281126946
2019-07-28 23:00:00,86114,81724,82205.0,1.0732894998470888
2019-07-29 00:00:00,81478,75590,77283.0,1.0090266092899771
2019-07-29 01:00:00,76861,71108,73607.0,0.9610318133354986
2019-07-29 02:00:00,74037,68856,71202.0,0.9296315183761622
2019-07-29 03:00:00,71908,67599,69312.0,0.9049551951025049
2019-07-29 04:00:00,71094,66811,69790.0,0.9111960853272711
2019-07-29 05:00:00,72136,68859,71953.0,0.9394367664071234
2019-07-29 06:00:00,74556,72475,75560.0,0.9865306807182779
2019-07-29 07:00:00,78253,77465,80122.0,1.0460933192232644
2019-07-29 08:00:00,82959,82631,84542.0,1.1038019694188015
2019-07-29 09:00:00,87461,86701,88845.0,1.159983037697398
2019-07-29 10:00:00,91918,90654,93274.0,1.2178091941942384
2019-07-29 11:00:00,96285,95669,97514.0,1.273167718363713
2019-07-29 12:00:00,99942,99285,100709.0,1.314882455326324
2019-07-29 13:00:00,102896,101777,103402.0,1.3500429519273605
2019-07-29 14:00:00,105157,104552,104374.0,1.3627336324680985
2019-07-29 15:00:00,106153,105427,103849.0,1.355879098225416
2019-07-29 16:00:00,106430,105822,102473.0,1.3379136903817375
2019-07-29 17:00:00,106028,105675,101506.0,1.3252882911195012
2019-07-29 18:00:00,104635,104049,100098.0,1.3069050830934115
2019-07-29 19:00:00,102085,101766,96976.0,1.2661434527969258
2019-07-29 20:00:00,99092,97019,93610.0,1.2221960961095553
2019-07-29 21:00:00,96190,94151,91607.0,1.1960444159417585
2019-07-29 22:00:00,92145,88602,86332.0,1.127172667122424
2019-07-29 23:00:00,85859,81315,79638.0,1.0397740914642961
2019-07-30 00:00:00,80438,74704,74500.0,0.9726910496759091
2019-07-30 01:00:00,75111,69852,70927.0,0.9260410480585666
2019-07-30 02:00:00,71895,67066,68669.0,0.8965600226871813
2019-07-30 03:00:00,69891,65519,67402.0,0.8800177467148407
2019-07-30 04:00:00,69109,65432,67359.0,0.8794563277197257
2019-07-30 05:00:00,70020,67051,69605.0,0.9087806780227068
2019-07-30 06:00:00,72895,70336,72618.0,0.9481191764478547
2019-07-30 07:00:00,76538,75613,76694.0,1.0013364746824722
2019-07-30 08:00:00,79759,79450,80802.0,1.0549715730995008
2019-07-30 09:00:00,82806,82963,84269.0,1.1002376116126067
2019-07-30 10:00:00,86208,85844,88378.0,1.1538857662853357
2019-07-30 11:00:00,89571,89448,91822.0,1.1988515109173334
2019-07-30 12:00:00,92526,91069,94455.0,1.233228632176349
2019-07-30 13:00:00,95114,93948,96700.0,1.2625399262236299
2019-07-30 14:00:00,97283,96095,98326.0,1.2837693979923952
2019-07-30 15:00:00,98496,97259,99380.0,1.2975306915005618
2019-07-30 16:00:00,99072,97730,100012.0,1.3057822451031815
2019-07-30 17:00:00,99040,98244,99997.0,1.3055864012676763
2019-07-30 18:00:00,97988,97358,98612.0,1.2875034871226947
2019-07-30 19:00:00,95767,94727,96286.0,1.2571346363636857
2019-07-30 20:00:00,92834,91594,92165.0,1.2033298066225526
2019-07-30 21:00:00,90429,89731,89719.0,1.1713942051795019
2019-07-30 22:00:00,86857,84420,84538.0,1.103749744396
2019-07-30 23:00:00,81739,76989,77636.0,1.0136354675522
2019-07-31 00:00:00,76008,70995,72676.0,0.9488764392784749
2019-07-31 01:00:00,72693,66851,68708.0,0.8970692166594949
2019-07-31 02:00:00,69727,65254,66495.0,0.8681757227946253
2019-07-31 03:00:00,67800,64427,64736.0,0.8452097690177135
2019-07-31 04:00:00,66999,63766,64548.0,0.8427551929460482
2019-07-31 05:00:00,67726,64759,66394.0,0.8668570409688902
2019-07-31 06:00:00,69887,67987,69591.0,0.908597890442902
2019-07-31 07:00:00,73108,72648,73170.0,0.9553262295944467
2019-07-31 08:00:00,76388,76903,77196.0,1.0078907150440468
2019-07-31 09:00:00,80070,80993,80964.0,1.0570866865229571
2019-07-31 10:00:00,83704,85676,84841.0,1.1077057898732054
2019-07-31 11:00:00,87405,88986,88598.0,1.156758142539412
2019-07-31 12:00:00,90697,92176,92267.0,1.2046615447039881
2019-07-31 13:00:00,93611,94590,95600.0,1.2481780449532471
2019-07-31 14:00:00,96099,96015,98124.0,1.281132034340925
2019-07-31 15:00:00,97610,97700,99780.0,1.3027531937807009
2019-07-31 16:00:00,98390,98227,100844.0,1.316645049845871
2019-07-31 17:00:00,98525,98483,101047.0,1.3192954697530415
2019-07-31 18:00:00,97493,97937,99448.0,1.2984185168881854
2019-07-31 19:00:00,95184,96104,96450.0,1.259275862298543
2019-07-31 20:00:00,92097,93602,92506.0,1.2077819898163713
2019-07-31 21:00:00,89763,91600,90269.0,1.1785751458146931
2019-07-31 22:00:00,86228,85744,84500.0,1.103253606679387
2019-07-31 23:00:00,80582,77886,78255.0,1.0217172898307152
2019-08-01 00:00:00,75192,71425,72766.0,0.9500515022915061
2019-08-01 01:00:00,72068,69564,68894.0,0.8994976802197596
2019-08-01 02:00:00,69328,67321,66212.0,0.8644808024314269
2019-08-01 03:00:00,67501,65382,64441.0,0.841358173586111
2019-08-01 04:00:00,66767,65052,64428.0,0.8411884422620064
2019-08-01 05:00:00,67638,66725,66351.0,0.8662956219737752
2019-08-01 06:00:00,69995,70545,69335.0,0.905255488983613
2019-08-01 07:00:00,73515,73662,73138.0,0.9549084294120356
2019-08-01 08:00:00,77007,77508,77205.0,1.0080082213453498
2019-08-01 09:00:00,80094,81674,81369.0,1.062374470081598
2019-08-01 10:00:00,84061,86861,85802.0,1.1202528516012398
2019-08-01 11:00:00,88081,91200,89160.0,1.1640957582430076
2019-08-01 12:00:00,91740,95117,93190.0,1.2167124687154092
2019-08-01 13:00:00,95111,97714,96878.0,1.2648639397382917
2019-08-01 14:00:00,98231,100616,99272.0,1.2961206158849243
2019-08-01 15:00:00,100432,101798,101623.0,1.3268158730364419
2019-08-01 16:00:00,101710,102336,102720.0,1.3411385855397233
2019-08-01 17:00:00,102062,102593,103556.0,1.352053615305214
2019-08-01 18:00:00,101179,102242,102061.0,1.3325345130331943
2019-08-01 19:00:00,98883,101142,99053.0,1.2932612958865481
2019-08-01 20:00:00,95387,97454,95300.0,1.2442611682431428
2019-08-01 21:00:00,93349,94911,92997.0,1.214192611365242
2019-08-01 22:00:00,88837,89841,86618.0,1.1309067562527235
2019-08-01 23:00:00,82855,81695,80405.0,1.0497882395864628
2019-08-02 00:00:00,77698,75423,74926.0,0.9782530146042574
2019-08-02 01:00:00,73270,69585,71079.0,0.9280255989250195
2019-08-02 02:00:00,70101,66929,68154.0,0.8898360510015022
2019-08-02 03:00:00,68100,65439,66655.0,0.870264723706681
2019-08-02 04:00:00,67292,64742,65983.0,0.8614909198760472
2019-08-02 05:00:00,68141,66189,67785.0,0.8850182926480739
2019-08-02 06:00:00,70873,69381,70246.0,0.9171497379266298
2019-08-02 07:00:00,73710,73077,74331.0,0.9704845424625504
2019-08-02 08:00:00,76862,76773,78771.0,1.0284543177720946
2019-08-02 09:00:00,80909,82109,83066.0,1.0845309360050883
2019-08-02 10:00:00,85087,86886,87751.0,1.1456994939612175
2019-08-02 11:00:00,89236,91377,92059.0,1.2019458435183157
2019-08-02 12:00:00,93047,96121,96053.0,1.2540925287855047
2019-08-02 13:00:00,96514,98912,99459.0,1.2985621357008892
2019-08-02 14:00:00,99515,100837,102123.0,1.3333440008866158
2019-08-02 15:00:00,101422,101891,103814.0,1.3554221292759039
2019-08-02 16:00:00,102298,102062,104133.0,1.3595870748443148
2019-08-02 17:00:00,102154,102148,104101.0,1.3591692746619037
2019-08-02 18:00:00,100718,101944,101972.0,1.3313725062758632
2019-08-02 19:00:00,97935,100387,97803.0,1.2769409762611135
2019-08-02 20:00:00,94013,95745,93470.0,1.2203682203115065
2019-08-02 21:00:00,91667,92619,91156.0,1.1901560446209016
2019-08-02 22:00:00,87628,87363,85616.0,1.117824388040975
2019-08-02 23:00:00,81934,79258,79190.0,1.0339248889105404
2019-08-03 00:00:00,76710,74283,74261.0,0.9695706045635261
2019-08-03 01:00:00,73374,68838,69917.0,0.9128542298012153
2019-08-03 02:00:00,69921,66224,67248.0,0.8780070833369872
2019-08-03 03:00:00,67544,64405,65311.0,0.8527171160454134
2019-08-03 04:00:00,66092,63116,64162.0,0.8377154782457139
2019-08-03 05:00:00,65667,63028,64196.0,0.8381593909395257
2019-08-03 06:00:00,65970,64045,64613.0,0.8436038495665708
2019-08-03 07:00:00,66660,65109,66628.0,0.8699122048027715
2019-08-03 08:00:00,69284,69375,71010.0,0.9271247172816954
2019-08-03 09:00:00,74590,75395,76195.0,0.9948214030879987
2019-08-03 10:00:00,79323,80760,81979.0,1.0703387860588103
2019-08-03 11:00:00,84216,86067,87214.0,1.1386882846501307
2019-08-03 12:00:00,88361,89816,91312.0,1.192192820510156
2019-08-03 13:00:00,91737,93357,94979.0,1.2400701101633314
2019-08-03 14:00:00,94487,95153,97009.0,1.2665743092350372
2019-08-03 15:00:00,96577,96944,98492.0,1.285936736438653
2019-08-03 16:00:00,98123,97958,100320.0,1.3098035718588887
2019-08-03 17:00:00,98820,98490,100941.0,1.3179115066488047
2019-08-03 18:00:00,98092,98046,100022.0,1.3059128076601851
2019-08-03 19:00:00,95688,96176,96453.0,1.2593150310656438
2019-08-03 20:00:00,92081,92829,92454.0,1.2071030645199532
2019-08-03 21:00:00,89855,90017,90194.0,1.1775959266371672
2019-08-03 22:00:00,86018,84181,84737.0,1.1063479392803695
2019-08-03 23:00:00,80310,77929,78955.0,1.0308566688209586
2019-08-04 00:00:00,74917,72987,73666.0,0.9618021324218191
2019-08-04 01:00:00,72714,68298,70097.0,0.915204355827278
2019-08-04 02:00:00,69451,66070,66923.0,0.873763800234374
2019-08-04 03:00:00,67013,64255,64971.0,0.8482779891072952
2019-08-04 04:00:00,65505,63174,63756.0,0.8324146384313728
2019-08-04 05:00:00,64932,62384,63226.0,0.8254948229101884
2019-08-04 06:00:00,65030,62547,63120.0,0.8241108598059516
2019-08-04 07:00:00,65484,63260,64686.0,0.8445569562326961
2019-08-04 08:00:00,67742,68052,69781.0,0.911078579025968
2019-08-04 09:00:00,72677,74625,75677.0,0.9880582626352186
2019-08-04 10:00:00,78002,80142,81826.0,1.068341178936657
2019-08-04 11:00:00,83233,85993,87200.0,1.138505497070326
2019-08-04 12:00:00,87839,89832,91979.0,1.200901343062288
2019-08-04 13:00:00,91673,93245,95619.0,1.2484261138115538
2019-08-04 14:00:00,94745,95647,97979.0,1.2792388772643746
2019-08-04 15:00:00,97186,97512,99744.0,1.3022831685754883
2019-08-04 16:00:00,99395,99136,101552.0,1.3258888788817171
2019-08-04 17:00:00,100829,99819,102071.0,1.3326650755901976
2019-08-04 18:00:00,100757,99442,101125.0,1.3203138576976687
2019-08-04 19:00:00,98874,97627,98818.0,1.2901930757969664
2019-08-04 20:00:00,95671,94690,95348.0,1.2448878685167597
2019-08-04 21:00:00,93550,91866,93198.0,1.2168169187610118
2019-08-04 22:00:00,89470,86027,87565.0,1.1432710304009528
2019-08-04 23:00:00,83581,80444,80867.0,1.0558202297200234
2019-08-05 00:00:00,78312,74400,75361.0,0.9839324858339086
2019-08-05 01:00:00,75661,69937,71550.0,0.9341750953598833
2019-08-05 02:00:00,72483,67707,69083.0,0.9019653125471253
2019-08-05 03:00:00,70558,66481,67526.0,0.8816367224216838
2019-08-05 04:00:00,69905,66213,67633.0,0.883033741781621
2019-08-05 05:00:00,71170,68147,69890.0,0.9125017108973059
2019-08-05 06:00:00,74093,72489,73469.0,0.9592300500488506
2019-08-05 07:00:00,78595,78371,77696.0,1.0144188428942207
2019-08-05 08:00:00,82780,82299,83454.0,1.089596763216823
2019-08-05 09:00:00,87360,88193,88722.0,1.1583771182462552
2019-08-05 10:00:00,92686,94220,94651.0,1.2357876582936171
2019-08-05 11:00:00,98011,99674,100448.0,1.3114747725885332
2019-08-05 12:00:00,102686,103032,104735.0,1.3674469407759242
2019-08-05 13:00:00,106674,106316,108848.0,1.4211473204714546
2019-08-05 14:00:00,109914,108566,111048.0,1.4498710830122197
2019-08-05 15:00:00,111929,109371,112626.0,1.4704738545073683
2019-08-05 16:00:00,112985,110341,113599.0,1.4831775913038068
2019-08-05 17:00:00,113097,110755,112727.0,1.4717925363331035
2019-08-05 18:00:00,111835,109974,110799.0,1.446620075342833
2019-08-05 19:00:00,109077,108220,107524.0,1.4038608379241941
2019-08-05 20:00:00,105245,104502,103807.0,1.3553307354860014
2019-08-05 21:00:00,102350,101141,100392.0,1.3107436222693138
2019-08-05 22:00:00,96865,94584,93402.0,1.2194803949238828
2019-08-05 23:00:00,90119,86516,85874.0,1.1211929020116649
2019-08-06 00:00:00,84384,80197,79745.0,1.0411711108242332
2019-08-06 01:00:00,79846,75562,75549.0,0.986387061905574
2019-08-06 02:00:00,76256,71798,72798.0,0.9504693024739173
2019-08-06 03:00:00,73934,69781,71097.0,0.9282606115276257
2019-08-06 04:00:00,72889,69006,70246.0,0.9171497379266298
2019-08-06 05:00:00,73790,70546,72256.0,0.9433928118843288
2019-08-06 06:00:00,77036,74432,76169.0,0.9944819404397897
2019-08-06 07:00:00,80529,78647,79949.0,1.0438345869871042
2019-08-06 08:00:00,83966,84015,84113.0,1.0982008357233524
2019-08-06 09:00:00,87703,89962,88523.0,1.155778923361886
2019-08-06 10:00:00,92621,95425,93240.0,1.2173652815004266
2019-08-06 11:00:00,97541,100862,97991.0,1.2793955523327787
2019-08-06 12:00:00,101890,103790,101925.0,1.330758862257947
2019-08-06 13:00:00,105625,106229,105401.0,1.3761424070723558
2019-08-06 14:00:00,108691,108721,107717.0,1.4063806952743612
2019-08-06 15:00:00,110560,109560,108484.0,1.4163948433965279
2019-08-06 16:00:00,111509,110025,109384.0,1.4281454735268408
2019-08-06 17:00:00,111481,110105,109352.0,1.4277276733444297
2019-08-06 18:00:00,110081,109236,108050.0,1.410728428422577
2019-08-06 19:00:00,107347,107202,104813.0,1.3684653287205513
2019-08-06 20:00:00,103845,104920,100814.0,1.3162533621748604
2019-08-06 21:00:00,101158,101595,98255.0,1.2828424038376707
2019-08-06 22:00:00,96131,96046,91586.0,1.1957702345720513
2019-08-06 23:00:00,89215,88226,84677.0,1.1055645639383485
2019-08-07 00:00:00,83762,80716,79046.0,1.0320447880896901
2019-08-07 01:00:00,78098,74236,74623.0,0.974296969127052
2019-08-07 02:00:00,74702,71638,71864.0,0.9382747596497925
2019-08-07 03:00:00,72553,69817,70270.0,0.9174630880634381
2019-08-07 04:00:00,71641,69305,69874.0,0.9122928108061004
2019-08-07 05:00:00,72542,70315,71877.0,0.9384444909738969
2019-08-07 06:00:00,75764,74348,74975.0,0.9788927711335744
2019-08-07 07:00:00,78980,79814,78662.0,1.0270311859007566
2019-08-07 08:00:00,82225,84364,83337.0,1.0880691812998824
2019-08-07 09:00:00,85926,89802,87428.0,1.1414823233700053
2019-08-07 10:00:00,90701,93397,93664.0,1.2229011339173739
2019-08-07 11:00:00,95629,97452,98637.0,1.2878298935152035
2019-08-07 12:00:00,100147,101953,103257.0,1.34814979485081
2019-08-07 13:00:00,104145,104148,106550.0,1.3911440448720553
2019-08-07 14:00:00,107474,106940,108960.0,1.4226096211098935
2019-08-07 15:00:00,109535,108123,110444.0,1.4419851045692096
2019-08-07 16:00:00,110635,108784,111498.0,1.4557463980773762
2019-08-07 17:00:00,110843,109243,111289.0,1.4530176406360034
2019-08-07 18:00:00,109712,108715,109838.0,1.4340730136147988
2019-08-07 19:00:00,107033,106727,106324.0,1.3881933310837768
2019-08-07 20:00:00,103311,103702,102345.0,1.336242489652093
