bus,load_mw,datetime,day_index,hour_index
140,1.839456880529431,2019-07-04 19:00:00,4,20.0
141,51.35633129273438,2019-07-04 19:00:00,4,20.0
142,37.39322001165438,2019-07-04 19:00:00,4,20.0
143,11.422892764857993,2019-07-04 19:00:00,4,20.0
144,24.042546157301178,2019-07-04 19:00:00,4,20.0
147,37.90772765070684,2019-07-04 19:00:00,4,20.0
156,17.423287313068478,2019-07-04 19:00:00,4,20.0
157,12.586453557266292,2019-07-04 19:00:00,4,20.0
158,1.8814848788406595,2019-07-04 19:00:00,4,20.0
161,1.7329475687838662,2019-07-04 19:00:00,4,20.0
162,53.492034503647254,2019-07-04 19:00:00,4,20.0
170,9.712866960431125,2019-07-04 19:00:00,4,20.0
171,6.256954108654359,2019-07-04 19:00:00,4,20.0
172,12.010245194173246,2019-07-04 19:00:00,4,20.0
173,3.4234291964281605,2019-07-04 19:00:00,4,20.0
174,8.473772952763177,2019-07-04 19:00:00,4,20.0
175,25.855116697978275,2019-07-04 19:00:00,4,20.0
176,13.985947770690744,2019-07-04 19:00:00,4,20.0
178,27.78966905259055,2019-07-04 19:00:00,4,20.0
179,9.435579109103788,2019-07-04 19:00:00,4,20.0
180,60.02262204557657,2019-07-04 19:00:00,4,20.0
183,13.494429415275423,2019-07-04 19:00:00,4,20.0
184,14.719694205766842,2019-07-04 19:00:00,4,20.0
185,2.8208997579992032,2019-07-04 19:00:00,4,20.0
189,23.426412747718643,2019-07-04 19:00:00,4,20.0
190,8.807373331506348,2019-07-04 19:00:00,4,20.0
191,61.01908250137891,2019-07-04 19:00:00,4,20.0
192,25.367626067161165,2019-07-04 19:00:00,4,20.0
193,47.173408993898114,2019-07-04 19:00:00,4,20.0
197,7.248606447564156,2019-07-04 19:00:00,4,20.0
198,5.1330835433626945,2019-07-04 19:00:00,4,20.0
199,10.938524609808061,2019-07-04 19:00:00,4,20.0
1,9.853930384887398,2019-07-04 20:00:00,4,21.0
3,2.1134619756128807,2019-07-04 20:00:00,4,21.0
5,9.04910935048776,2019-07-04 20:00:00,4,21.0
7,29.003142918862917,2019-07-04 20:00:00,4,21.0
9,54.14299867230005,2019-07-04 20:00:00,4,21.0
11,0.3727144190806851,2019-07-04 20:00:00,4,21.0
12,3.3024028425180836,2019-07-04 20:00:00,4,21.0
15,56.638332092910055,2019-07-04 20:00:00,4,21.0
17,0.8168106209901648,2019-07-04 20:00:00,4,21.0
18,0.8984179825444699,2019-07-04 20:00:00,4,21.0
19,1.5246580477819578,2019-07-04 20:00:00,4,21.0
20,6.217946866131395,2019-07-04 20:00:00,4,21.0
22,1.8741444216139564,2019-07-04 20:00:00,4,21.0
23,3.146680374377297,2019-07-04 20:00:00,4,21.0
25,1.7033983172852447,2019-07-04 20:00:00,4,21.0
27,3.1307780271012917,2019-07-04 20:00:00,4,21.0
29,66.21039468815678,2019-07-04 20:00:00,4,21.0
31,0.6184701244010335,2019-07-04 20:00:00,4,21.0
32,7.345904054781042,2019-07-04 20:00:00,4,21.0
34,23.998691319601594,2019-07-04 20:00:00,4,21.0
36,4.727801400992542,2019-07-04 20:00:00,4,21.0
37,35.099393316050396,2019-07-04 20:00:00,4,21.0
38,8.859539135575178,2019-07-04 20:00:00,4,21.0
39,2.5547619035118903,2019-07-04 20:00:00,4,21.0
40,49.6911695707256,2019-07-04 20:00:00,4,21.0
41,14.023589808360894,2019-07-04 20:00:00,4,21.0
42,2.509163910905819,2019-07-04 20:00:00,4,21.0
43,5.134158586828247,2019-07-04 20:00:00,4,21.0
45,7.461981677385317,2019-07-04 20:00:00,4,21.0
46,1.9717894955361885,2019-07-04 20:00:00,4,21.0
47,2.3092403725614807,2019-07-04 20:00:00,4,21.0
53,3.4646438575816476,2019-07-04 20:00:00,4,21.0
55,1.5092292278250155,2019-07-04 20:00:00,4,21.0
56,3.465834302065112,2019-07-04 20:00:00,4,21.0
57,5.225713986566947,2019-07-04 20:00:00,4,21.0
58,5.402521034596217,2019-07-04 20:00:00,4,21.0
59,4.241840611092302,2019-07-04 20:00:00,4,21.0
60,27.228106904273176,2019-07-04 20:00:00,4,21.0
61,27.714539240055906,2019-07-04 20:00:00,4,21.0
62,8.979487139442865,2019-07-04 20:00:00,4,21.0
73,23.70109152296386,2019-07-04 20:00:00,4,21.0
74,4.568338262077314,2019-07-04 20:00:00,4,21.0
79,1.8581522740974354,2019-07-04 20:00:00,4,21.0
81,8.986488160480393,2019-07-04 20:00:00,4,21.0
82,4.237516464461671,2019-07-04 20:00:00,4,21.0
83,4.855506474212296,2019-07-04 20:00:00,4,21.0
84,6.234546240521761,2019-07-04 20:00:00,4,21.0
85,9.487249594054243,2019-07-04 20:00:00,4,21.0
87,56.22480182949231,2019-07-04 20:00:00,4,21.0
88,79.09885855585748,2019-07-04 20:00:00,4,21.0
92,3.7877965976568126,2019-07-04 20:00:00,4,21.0
94,3.342071620763572,2019-07-04 20:00:00,4,21.0
95,3.354609990196985,2019-07-04 20:00:00,4,21.0
96,8.71609991677161,2019-07-04 20:00:00,4,21.0
98,16.38155728499834,2019-07-04 20:00:00,4,21.0
99,42.112265848178744,2019-07-04 20:00:00,4,21.0
100,0.6804003417255965,2019-07-04 20:00:00,4,21.0
105,2.533042602325043,2019-07-04 20:00:00,4,21.0
106,67.9627376321867,2019-07-04 20:00:00,4,21.0
107,12.538633379650049,2019-07-04 20:00:00,4,21.0
108,6.772445144723176,2019-07-04 20:00:00,4,21.0
109,12.469080303425839,2019-07-04 20:00:00,4,21.0
110,11.536960775595,2019-07-04 20:00:00,4,21.0
116,41.21861632761589,2019-07-04 20:00:00,4,21.0
117,5.198975182516988,2019-07-04 20:00:00,4,21.0
118,21.79663421179842,2019-07-04 20:00:00,4,21.0
119,2.2917582298576047,2019-07-04 20:00:00,4,21.0
121,17.21422470436504,2019-07-04 20:00:00,4,21.0
128,99.48518411043676,2019-07-04 20:00:00,4,21.0
129,5.345048579439907,2019-07-04 20:00:00,4,21.0
130,36.042788833961446,2019-07-04 20:00:00,4,21.0
131,31.43089041057361,2019-07-04 20:00:00,4,21.0
136,1.307571611277438,2019-07-04 20:00:00,4,21.0
137,2.6123443781832916,2019-07-04 20:00:00,4,21.0
138,8.820748866059505,2019-07-04 20:00:00,4,21.0
139,10.080433321106932,2019-07-04 20:00:00,4,21.0
140,1.7551879328586413,2019-07-04 20:00:00,4,21.0
141,43.20510265844158,2019-07-04 20:00:00,4,21.0
142,29.870220693572563,2019-07-04 20:00:00,4,21.0
143,11.185371487543602,2019-07-04 20:00:00,4,21.0
144,20.681712042767167,2019-07-04 20:00:00,4,21.0
147,41.19201174343222,2019-07-04 20:00:00,4,21.0
156,17.81866245920234,2019-07-04 20:00:00,4,21.0
157,11.19406206522545,2019-07-04 20:00:00,4,21.0
158,1.7625663626474681,2019-07-04 20:00:00,4,21.0
161,1.7755631455478171,2019-07-04 20:00:00,4,21.0
162,58.08275870730439,2019-07-04 20:00:00,4,21.0
170,9.543633304128592,2019-07-04 20:00:00,4,21.0
171,6.022166882734709,2019-07-04 20:00:00,4,21.0
172,10.390122702619905,2019-07-04 20:00:00,4,21.0
173,3.234814543914096,2019-07-04 20:00:00,4,21.0
174,8.814448190330204,2019-07-04 20:00:00,4,21.0
175,24.073944470459445,2019-07-04 20:00:00,4,21.0
176,13.555553349316027,2019-07-04 20:00:00,4,21.0
178,27.40651861957434,2019-07-04 20:00:00,4,21.0
179,9.004281485365462,2019-07-04 20:00:00,4,21.0
180,53.324093570421354,2019-07-04 20:00:00,4,21.0
183,13.018147756258145,2019-07-04 20:00:00,4,21.0
184,11.978607660721313,2019-07-04 20:00:00,4,21.0
185,2.357512537208929,2019-07-04 20:00:00,4,21.0
189,22.654317785046924,2019-07-04 20:00:00,4,21.0
190,9.759884239454811,2019-07-04 20:00:00,4,21.0
191,60.780566048404786,2019-07-04 20:00:00,4,21.0
192,27.679396580910918,2019-07-04 20:00:00,4,21.0
193,42.13355232560861,2019-07-04 20:00:00,4,21.0
197,6.915247986053331,2019-07-04 20:00:00,4,21.0
198,5.242807548009744,2019-07-04 20:00:00,4,21.0
199,11.944320606994639,2019-07-04 20:00:00,4,21.0
1,9.005086600186168,2019-07-04 21:00:00,4,22.0
3,1.8528489999326319,2019-07-04 21:00:00,4,22.0
5,9.13488121703509,2019-07-04 21:00:00,4,22.0
7,27.106516617993798,2019-07-04 21:00:00,4,22.0
9,52.26493998573367,2019-07-04 21:00:00,4,22.0
11,0.34247916296379316,2019-07-04 21:00:00,4,22.0
12,2.7977549064310234,2019-07-04 21:00:00,4,22.0
15,53.03309409002513,2019-07-04 21:00:00,4,22.0
17,0.8670143729939092,2019-07-04 21:00:00,4,22.0
18,0.9052354202227068,2019-07-04 21:00:00,4,22.0
19,1.2566425991478092,2019-07-04 21:00:00,4,22.0
20,5.613033388097548,2019-07-04 21:00:00,4,22.0
22,1.744992323674401,2019-07-04 21:00:00,4,22.0
23,3.0352121279500435,2019-07-04 21:00:00,4,22.0
25,1.5760481224422542,2019-07-04 21:00:00,4,22.0
27,2.6613232378909966,2019-07-04 21:00:00,4,22.0
29,66.72780844717364,2019-07-04 21:00:00,4,22.0
31,0.6266349897222291,2019-07-04 21:00:00,4,22.0
32,8.131635223740268,2019-07-04 21:00:00,4,22.0
34,23.917457893543457,2019-07-04 21:00:00,4,22.0
36,4.149862011201152,2019-07-04 21:00:00,4,22.0
37,38.88362788687252,2019-07-04 21:00:00,4,22.0
38,9.119276675266354,2019-07-04 21:00:00,4,22.0
39,2.2991404086496368,2019-07-04 21:00:00,4,22.0
40,45.84515058806665,2019-07-04 21:00:00,4,22.0
41,12.880317060483685,2019-07-04 21:00:00,4,22.0
42,2.538404742892169,2019-07-04 21:00:00,4,22.0
43,4.705950667429956,2019-07-04 21:00:00,4,22.0
45,7.335292609961768,2019-07-04 21:00:00,4,22.0
46,2.0085684161878334,2019-07-04 21:00:00,4,22.0
47,2.062889776439022,2019-07-04 21:00:00,4,22.0
53,3.0742863153411646,2019-07-04 21:00:00,4,22.0
55,1.5280022049137545,2019-07-04 21:00:00,4,22.0
56,3.0677454546172935,2019-07-04 21:00:00,4,22.0
57,4.798490083443876,2019-07-04 21:00:00,4,22.0
58,5.080020217079758,2019-07-04 21:00:00,4,22.0
59,4.319361984480743,2019-07-04 21:00:00,4,22.0
60,22.40227318979264,2019-07-04 21:00:00,4,22.0
61,26.57571414737096,2019-07-04 21:00:00,4,22.0
62,8.757418306643899,2019-07-04 21:00:00,4,22.0
73,23.240622014868176,2019-07-04 21:00:00,4,22.0
74,4.675127915693946,2019-07-04 21:00:00,4,22.0
79,1.898977432528027,2019-07-04 21:00:00,4,22.0
81,8.872295104642614,2019-07-04 21:00:00,4,22.0
82,3.551420628329161,2019-07-04 21:00:00,4,22.0
83,4.366334260201946,2019-07-04 21:00:00,4,22.0
84,6.063451112545794,2019-07-04 21:00:00,4,22.0
85,9.89219526278267,2019-07-04 21:00:00,4,22.0
87,52.93348744670905,2019-07-04 21:00:00,4,22.0
88,71.18605910302136,2019-07-04 21:00:00,4,22.0
92,3.4840384984867607,2019-07-04 21:00:00,4,22.0
94,3.6204250168720673,2019-07-04 21:00:00,4,22.0
95,3.4283073495451775,2019-07-04 21:00:00,4,22.0
96,8.377912862396478,2019-07-04 21:00:00,4,22.0
98,14.041790031692933,2019-07-04 21:00:00,4,22.0
99,40.306301057058484,2019-07-04 21:00:00,4,22.0
100,0.6049206773913643,2019-07-04 21:00:00,4,22.0
105,2.4450893084563745,2019-07-04 21:00:00,4,22.0
106,64.39177891759475,2019-07-04 21:00:00,4,22.0
107,10.139899961786327,2019-07-04 21:00:00,4,22.0
108,5.698028371668451,2019-07-04 21:00:00,4,22.0
109,12.759056387540966,2019-07-04 21:00:00,4,22.0
110,11.29197180774638,2019-07-04 21:00:00,4,22.0
116,42.5491960394472,2019-07-04 21:00:00,4,22.0
117,4.318767428842005,2019-07-04 21:00:00,4,22.0
118,19.650307900692912,2019-07-04 21:00:00,4,22.0
119,2.2037882907702633,2019-07-04 21:00:00,4,22.0
121,17.902027043568097,2019-07-04 21:00:00,4,22.0
128,91.98291644000012,2019-07-04 21:00:00,4,22.0
129,4.755356182777187,2019-07-04 21:00:00,4,22.0
130,38.49315054698098,2019-07-04 21:00:00,4,22.0
131,30.44416308331136,2019-07-04 21:00:00,4,22.0
136,1.4236885314092118,2019-07-04 21:00:00,4,22.0
137,2.575783171294092,2019-07-04 21:00:00,4,22.0
138,7.9363749473097975,2019-07-04 21:00:00,4,22.0
139,9.186445111677331,2019-07-04 21:00:00,4,22.0
140,1.671892136275029,2019-07-04 21:00:00,4,22.0
141,45.877636922217,2019-07-04 21:00:00,4,22.0
142,32.049761978329784,2019-07-04 21:00:00,4,22.0
143,10.724201437280236,2019-07-04 21:00:00,4,22.0
144,20.219370422126197,2019-07-04 21:00:00,4,22.0
147,35.00107691838301,2019-07-04 21:00:00,4,22.0
156,17.362480460141658,2019-07-04 21:00:00,4,22.0
157,9.894717729819495,2019-07-04 21:00:00,4,22.0
158,1.8062228889303142,2019-07-04 21:00:00,4,22.0
161,1.5524425820522147,2019-07-04 21:00:00,4,22.0
162,56.582308527931346,2019-07-04 21:00:00,4,22.0
170,8.564486023772112,2019-07-04 21:00:00,4,22.0
171,6.3821381627352665,2019-07-04 21:00:00,4,22.0
172,10.63894228502988,2019-07-04 21:00:00,4,22.0
173,3.3455162598842283,2019-07-04 21:00:00,4,22.0
174,8.801469086949897,2019-07-04 21:00:00,4,22.0
175,21.660729553123538,2019-07-04 21:00:00,4,22.0
176,13.363258915594521,2019-07-04 21:00:00,4,22.0
178,26.689104363155852,2019-07-04 21:00:00,4,22.0
179,8.745182620506844,2019-07-04 21:00:00,4,22.0
180,60.2404477541704,2019-07-04 21:00:00,4,22.0
183,12.23442542934118,2019-07-04 21:00:00,4,22.0
184,11.745630424406873,2019-07-04 21:00:00,4,22.0
185,2.6935475034320464,2019-07-04 21:00:00,4,22.0
189,21.52308387186966,2019-07-04 21:00:00,4,22.0
190,9.269814629984115,2019-07-04 21:00:00,4,22.0
191,59.00259216523163,2019-07-04 21:00:00,4,22.0
192,25.94433600270074,2019-07-04 21:00:00,4,22.0
193,42.92762395382414,2019-07-04 21:00:00,4,22.0
197,5.913275290520135,2019-07-04 21:00:00,4,22.0
198,4.939221201502917,2019-07-04 21:00:00,4,22.0
199,11.579488063181156,2019-07-04 21:00:00,4,22.0
1,9.12717899211561,2019-07-04 22:00:00,4,23.0
3,1.9950692266361676,2019-07-04 22:00:00,4,23.0
5,8.75493035786768,2019-07-04 22:00:00,4,23.0
7,27.51615819370684,2019-07-04 22:00:00,4,23.0
9,44.635685704506855,2019-07-04 22:00:00,4,23.0
11,0.3348938110211251,2019-07-04 22:00:00,4,23.0
12,3.1171826510149314,2019-07-04 22:00:00,4,23.0
15,49.57800189210038,2019-07-04 22:00:00,4,23.0
17,0.8260848108680493,2019-07-04 22:00:00,4,23.0
18,0.7973857817786342,2019-07-04 22:00:00,4,23.0
19,1.3439132534939329,2019-07-04 22:00:00,4,23.0
20,5.627192552967364,2019-07-04 22:00:00,4,23.0
22,1.7522663155966465,2019-07-04 22:00:00,4,23.0
23,2.8621667005873555,2019-07-04 22:00:00,4,23.0
25,1.6504776335455167,2019-07-04 22:00:00,4,23.0
27,2.7873628669738615,2019-07-04 22:00:00,4,23.0
29,72.87119363018357,2019-07-04 22:00:00,4,23.0
31,0.5472400270005895,2019-07-04 22:00:00,4,23.0
32,6.851228089097979,2019-07-04 22:00:00,4,23.0
34,23.268660089251867,2019-07-04 22:00:00,4,23.0
36,3.9872909499857574,2019-07-04 22:00:00,4,23.0
37,36.30669187086252,2019-07-04 22:00:00,4,23.0
38,9.09868754987734,2019-07-04 22:00:00,4,23.0
39,2.339684373731375,2019-07-04 22:00:00,4,23.0
40,44.41751643022452,2019-07-04 22:00:00,4,23.0
41,11.890293656929053,2019-07-04 22:00:00,4,23.0
42,2.4617639433195224,2019-07-04 22:00:00,4,23.0
43,5.10901263402985,2019-07-04 22:00:00,4,23.0
45,6.828643255703098,2019-07-04 22:00:00,4,23.0
46,1.813819073692118,2019-07-04 22:00:00,4,23.0
47,2.165450217826226,2019-07-04 22:00:00,4,23.0
53,2.7277583349220427,2019-07-04 22:00:00,4,23.0
55,1.6250455769092018,2019-07-04 22:00:00,4,23.0
56,3.272152349579979,2019-07-04 22:00:00,4,23.0
57,5.069041244161886,2019-07-04 22:00:00,4,23.0
58,5.823494867518481,2019-07-04 22:00:00,4,23.0
59,4.499817217005263,2019-07-04 22:00:00,4,23.0
60,23.34881082022655,2019-07-04 22:00:00,4,23.0
61,26.204277998123366,2019-07-04 22:00:00,4,23.0
62,9.133870014451665,2019-07-04 22:00:00,4,23.0
73,19.217474896070073,2019-07-04 22:00:00,4,23.0
74,4.311426310797982,2019-07-04 22:00:00,4,23.0
79,1.7446617382820127,2019-07-04 22:00:00,4,23.0
81,7.814587988572658,2019-07-04 22:00:00,4,23.0
82,3.3186806089951433,2019-07-04 22:00:00,4,23.0
83,4.553086315097459,2019-07-04 22:00:00,4,23.0
84,5.205783059084617,2019-07-04 22:00:00,4,23.0
85,9.671048758083838,2019-07-04 22:00:00,4,23.0
87,58.94580187607346,2019-07-04 22:00:00,4,23.0
88,72.06902576477358,2019-07-04 22:00:00,4,23.0
92,3.4808604345621257,2019-07-04 22:00:00,4,23.0
94,3.0923619037492487,2019-07-04 22:00:00,4,23.0
95,3.3999694233372098,2019-07-04 22:00:00,4,23.0
96,8.815826359085941,2019-07-04 22:00:00,4,23.0
98,13.390131462086936,2019-07-04 22:00:00,4,23.0
99,39.80920480039748,2019-07-04 22:00:00,4,23.0
100,0.626683703321415,2019-07-04 22:00:00,4,23.0
105,2.2260862010877918,2019-07-04 22:00:00,4,23.0
106,57.13730899252802,2019-07-04 22:00:00,4,23.0
107,11.39672725363108,2019-07-04 22:00:00,4,23.0
108,5.3723923676293035,2019-07-04 22:00:00,4,23.0
109,12.041673395559853,2019-07-04 22:00:00,4,23.0
110,10.952106341147562,2019-07-04 22:00:00,4,23.0
116,35.21209774413685,2019-07-04 22:00:00,4,23.0
117,4.264548021847209,2019-07-04 22:00:00,4,23.0
118,19.375862388423393,2019-07-04 22:00:00,4,23.0
119,1.95826304079632,2019-07-04 22:00:00,4,23.0
121,17.129213960146227,2019-07-04 22:00:00,4,23.0
128,96.43137183469263,2019-07-04 22:00:00,4,23.0
129,4.518203817375272,2019-07-04 22:00:00,4,23.0
130,34.58947457860598,2019-07-04 22:00:00,4,23.0
131,32.287843785243055,2019-07-04 22:00:00,4,23.0
136,1.3590519836885353,2019-07-04 22:00:00,4,23.0
137,2.46228010677058,2019-07-04 22:00:00,4,23.0
138,8.363632370415814,2019-07-04 22:00:00,4,23.0
139,9.284897665641893,2019-07-04 22:00:00,4,23.0
140,1.6089404866616381,2019-07-04 22:00:00,4,23.0
141,39.83138706693882,2019-07-04 22:00:00,4,23.0
142,30.887321564547282,2019-07-04 22:00:00,4,23.0
143,9.684991820934162,2019-07-04 22:00:00,4,23.0
144,18.560790326608654,2019-07-04 22:00:00,4,23.0
147,35.44870646577044,2019-07-04 22:00:00,4,23.0
156,16.6178093303771,2019-07-04 22:00:00,4,23.0
157,9.16992541869227,2019-07-04 22:00:00,4,23.0
158,1.5655985876348204,2019-07-04 22:00:00,4,23.0
161,1.705892219874231,2019-07-04 22:00:00,4,23.0
162,56.26493224115643,2019-07-04 22:00:00,4,23.0
170,8.558766030872125,2019-07-04 22:00:00,4,23.0
171,5.556833182130786,2019-07-04 22:00:00,4,23.0
172,9.997845811356035,2019-07-04 22:00:00,4,23.0
173,3.4076163035903075,2019-07-04 22:00:00,4,23.0
174,8.673316239182839,2019-07-04 22:00:00,4,23.0
175,20.77035050704893,2019-07-04 22:00:00,4,23.0
176,13.780779235989975,2019-07-04 22:00:00,4,23.0
178,24.980172534097765,2019-07-04 22:00:00,4,23.0
179,9.167080983791928,2019-07-04 22:00:00,4,23.0
180,50.081517691097645,2019-07-04 22:00:00,4,23.0
183,11.032636987919002,2019-07-04 22:00:00,4,23.0
184,12.42036049988424,2019-07-04 22:00:00,4,23.0
185,2.1604419887796036,2019-07-04 22:00:00,4,23.0
189,19.979628741235043,2019-07-04 22:00:00,4,23.0
190,7.4303092555238335,2019-07-04 22:00:00,4,23.0
191,56.09217432734024,2019-07-04 22:00:00,4,23.0
192,25.492556738499033,2019-07-04 22:00:00,4,23.0
193,44.132549905472594,2019-07-04 22:00:00,4,23.0
197,6.665544431608058,2019-07-04 22:00:00,4,23.0
198,4.673973281728934,2019-07-04 22:00:00,4,23.0
199,10.353334922938908,2019-07-04 22:00:00,4,23.0
1,7.478310444965724,2019-07-04 23:00:00,4,24.0
3,1.9370303780940366,2019-07-04 23:00:00,4,24.0
5,8.906317406153812,2019-07-04 23:00:00,4,24.0
7,26.60580568790084,2019-07-04 23:00:00,4,24.0
9,46.29124889067006,2019-07-04 23:00:00,4,24.0
11,0.30347565056191883,2019-07-04 23:00:00,4,24.0
12,2.496622975198944,2019-07-04 23:00:00,4,24.0
15,43.822873852438924,2019-07-04 23:00:00,4,24.0
17,0.7180402129481979,2019-07-04 23:00:00,4,24.0
18,0.867087909451398,2019-07-04 23:00:00,4,24.0
19,1.1335716619533474,2019-07-04 23:00:00,4,24.0
20,5.358200603204856,2019-07-04 23:00:00,4,24.0
22,1.6073329744438452,2019-07-04 23:00:00,4,24.0
23,2.8521039380497752,2019-07-04 23:00:00,4,24.0
25,1.396447219197541,2019-07-04 23:00:00,4,24.0
27,2.419907979785856,2019-07-04 23:00:00,4,24.0
29,61.619450169547115,2019-07-04 23:00:00,4,24.0
31,0.5177358767540904,2019-07-04 23:00:00,4,24.0
32,7.647151322907387,2019-07-04 23:00:00,4,24.0
34,24.648880629053046,2019-07-04 23:00:00,4,24.0
36,4.00870171528408,2019-07-04 23:00:00,4,24.0
37,34.74972400977117,2019-07-04 23:00:00,4,24.0
38,8.364812747436028,2019-07-04 23:00:00,4,24.0
39,2.3342732803079578,2019-07-04 23:00:00,4,24.0
40,38.369519467824986,2019-07-04 23:00:00,4,24.0
41,10.99610295287754,2019-07-04 23:00:00,4,24.0
42,2.37930698258821,2019-07-04 23:00:00,4,24.0
43,4.7771125515713315,2019-07-04 23:00:00,4,24.0
45,7.439096008708774,2019-07-04 23:00:00,4,24.0
46,1.7771261353584147,2019-07-04 23:00:00,4,24.0
47,1.8731740360965394,2019-07-04 23:00:00,4,24.0
53,2.9948958603775377,2019-07-04 23:00:00,4,24.0
55,1.5308018502625476,2019-07-04 23:00:00,4,24.0
56,3.218574929273538,2019-07-04 23:00:00,4,24.0
57,4.922636220729674,2019-07-04 23:00:00,4,24.0
58,5.213452072201664,2019-07-04 23:00:00,4,24.0
59,4.249979930474436,2019-07-04 23:00:00,4,24.0
60,24.207268255478045,2019-07-04 23:00:00,4,24.0
61,22.343260518383794,2019-07-04 23:00:00,4,24.0
62,9.289384260813799,2019-07-04 23:00:00,4,24.0
73,20.14386032207704,2019-07-04 23:00:00,4,24.0
74,3.966707348100597,2019-07-04 23:00:00,4,24.0
79,1.6225918665575898,2019-07-04 23:00:00,4,24.0
81,7.5310982097985155,2019-07-04 23:00:00,4,24.0
82,3.066852230932839,2019-07-04 23:00:00,4,24.0
83,3.759303071477537,2019-07-04 23:00:00,4,24.0
84,5.441876265979041,2019-07-04 23:00:00,4,24.0
85,9.03413162546411,2019-07-04 23:00:00,4,24.0
87,55.101477936667976,2019-07-04 23:00:00,4,24.0
88,67.08040883562573,2019-07-04 23:00:00,4,24.0
92,3.145462428797859,2019-07-04 23:00:00,4,24.0
94,3.3719852941634123,2019-07-04 23:00:00,4,24.0
95,2.8976105579690845,2019-07-04 23:00:00,4,24.0
96,8.286973868365436,2019-07-04 23:00:00,4,24.0
98,13.663634381228764,2019-07-04 23:00:00,4,24.0
99,39.941243221648634,2019-07-04 23:00:00,4,24.0
100,0.6027703090825319,2019-07-04 23:00:00,4,24.0
105,2.291376675050475,2019-07-04 23:00:00,4,24.0
106,54.47761708085041,2019-07-04 23:00:00,4,24.0
107,11.115245931628118,2019-07-04 23:00:00,4,24.0
108,5.679698709060071,2019-07-04 23:00:00,4,24.0
109,11.413291052295822,2019-07-04 23:00:00,4,24.0
110,9.659371708332808,2019-07-04 23:00:00,4,24.0
116,36.62956220272988,2019-07-04 23:00:00,4,24.0
117,4.021316377786205,2019-07-04 23:00:00,4,24.0
118,19.61263464189151,2019-07-04 23:00:00,4,24.0
119,1.8445465917807755,2019-07-04 23:00:00,4,24.0
121,17.371136413411065,2019-07-04 23:00:00,4,24.0
128,82.08699046456252,2019-07-04 23:00:00,4,24.0
129,4.598279888639546,2019-07-04 23:00:00,4,24.0
130,31.328374785097083,2019-07-04 23:00:00,4,24.0
131,28.90158142522523,2019-07-04 23:00:00,4,24.0
136,1.2322440788994866,2019-07-04 23:00:00,4,24.0
137,2.3123584576251957,2019-07-04 23:00:00,4,24.0
138,7.251532776955834,2019-07-04 23:00:00,4,24.0
139,9.745890582134331,2019-07-04 23:00:00,4,24.0
140,1.460994926427207,2019-07-04 23:00:00,4,24.0
141,42.27353187146913,2019-07-04 23:00:00,4,24.0
142,26.712629053275556,2019-07-04 23:00:00,4,24.0
143,9.417848138204333,2019-07-04 23:00:00,4,24.0
144,17.920959532789045,2019-07-04 23:00:00,4,24.0
147,32.87263627295143,2019-07-04 23:00:00,4,24.0
156,16.12192386785074,2019-07-04 23:00:00,4,24.0
157,8.821126785750941,2019-07-04 23:00:00,4,24.0
158,1.4182411887943647,2019-07-04 23:00:00,4,24.0
161,1.647506636112125,2019-07-04 23:00:00,4,24.0
162,45.75406846466311,2019-07-04 23:00:00,4,24.0
170,9.108812270007139,2019-07-04 23:00:00,4,24.0
171,5.581470391840976,2019-07-04 23:00:00,4,24.0
172,8.548227305085092,2019-07-04 23:00:00,4,24.0
173,3.2540512188615685,2019-07-04 23:00:00,4,24.0
174,7.400055303892539,2019-07-04 23:00:00,4,24.0
175,18.554398584630906,2019-07-04 23:00:00,4,24.0
176,11.823049340088174,2019-07-04 23:00:00,4,24.0
178,23.03587576853461,2019-07-04 23:00:00,4,24.0
179,7.931294366066442,2019-07-04 23:00:00,4,24.0
180,51.752162702764686,2019-07-04 23:00:00,4,24.0
183,12.34796016640174,2019-07-04 23:00:00,4,24.0
184,11.640486200039852,2019-07-04 23:00:00,4,24.0
185,2.3054462399647813,2019-07-04 23:00:00,4,24.0
189,16.944787715006175,2019-07-04 23:00:00,4,24.0
190,7.699805156370506,2019-07-04 23:00:00,4,24.0
191,58.493102004957095,2019-07-04 23:00:00,4,24.0
192,22.00512159233454,2019-07-04 23:00:00,4,24.0
193,36.98693377652351,2019-07-04 23:00:00,4,24.0
197,5.277172836013193,2019-07-04 23:00:00,4,24.0
198,4.214630963168141,2019-07-04 23:00:00,4,24.0
199,9.49011151312939,2019-07-04 23:00:00,4,24.0
1,7.809128127638053,2019-07-05 00:00:00,5,1.0
3,1.621978783639423,2019-07-05 00:00:00,5,1.0
5,7.2802270944657455,2019-07-05 00:00:00,5,1.0
7,26.17640353747627,2019-07-05 00:00:00,5,1.0
9,40.785756778140794,2019-07-05 00:00:00,5,1.0
11,0.29459102178478724,2019-07-05 00:00:00,5,1.0
12,2.5684714446757835,2019-07-05 00:00:00,5,1.0
15,47.59019179967351,2019-07-05 00:00:00,5,1.0
17,0.7895257397884482,2019-07-05 00:00:00,5,1.0
18,0.7889166923233359,2019-07-05 00:00:00,5,1.0
19,1.187212431618106,2019-07-05 00:00:00,5,1.0
20,5.112634744187296,2019-07-05 00:00:00,5,1.0
22,1.3171114052041533,2019-07-05 00:00:00,5,1.0
23,2.3524191498328846,2019-07-05 00:00:00,5,1.0
