datetime,air_temperature
2017-09-26,25.458333333333332
2017-09-27,19.25
2017-09-28,16.791666666666668
2017-09-29,17.833333333333332
2017-09-30,15.416666666666666
2017-10-01,16.958333333333332
2017-10-02,22.75
2017-10-03,22.625
2017-10-04,21.916666666666668
2017-10-05,20.833333333333332
2017-10-06,20.458333333333332
2017-10-07,19.791666666666668
2017-10-08,18.708333333333332
2017-10-09,20.791666666666668
2017-10-10,19.375
2017-10-11,13.375
2017-10-12,14.041666666666666
2017-10-13,16.75
2017-10-14,21.375
2017-10-15,12.375
2017-10-16,10.0
2017-10-17,12.041666666666666
2017-10-18,13.416666666666666
2017-10-19,15.375
2017-10-20,16.541666666666668
2017-10-21,18.75
2017-10-22,15.083333333333334
2017-10-23,11.25
2017-10-24,7.125
2017-10-25,7.583333333333333
2017-10-26,11.458333333333334
2017-10-27,4.125
2017-10-28,1.875
2017-10-29,3.1666666666666665
2017-10-30,4.916666666666667
2017-10-31,1.8333333333333333
2017-11-01,4.833333333333333
2017-11-02,13.458333333333334
2017-11-03,7.625
2017-11-04,11.75
2017-11-05,12.791666666666666
2017-11-06,4.166666666666667
2017-11-07,4.75
2017-11-08,3.6666666666666665
2017-11-09,2.4583333333333335
2017-11-10,-2.0416666666666665
2017-11-11,1.4583333333333333
2017-11-12,2.7916666666666665
2017-11-13,3.2083333333333335
2017-11-14,5.791666666666667
2017-11-15,8.0
2017-11-16,0.9583333333333334
2017-11-17,4.625
2017-11-18,7.541666666666667
2017-11-19,-0.375
2017-11-20,5.0
2017-11-21,2.25
2017-11-22,-1.5416666666666667
2017-11-23,3.4583333333333335
2017-11-24,9.25
2017-11-25,6.458333333333333
2017-11-26,5.0
2017-11-27,8.833333333333334
2017-11-28,11.166666666666666
2017-11-29,4.916666666666667
2017-11-30,5.833333333333333
2017-12-01,3.7083333333333335
2017-12-02,6.041666666666667
2017-12-03,8.75
2017-12-04,12.916666666666666
2017-12-05,1.125
2017-12-06,1.0416666666666667
2017-12-07,-3.8333333333333335
2017-12-08,-2.4583333333333335
2017-12-09,-1.4583333333333333
2017-12-10,-0.375
2017-12-11,2.125
2017-12-12,-2.375
2017-12-13,0.625
2017-12-14,-2.0833333333333335
2017-12-15,-0.4166666666666667
2017-12-16,2.6666666666666665
2017-12-17,3.9583333333333335
2017-12-18,5.375
2017-12-19,3.9583333333333335
2017-12-20,1.6666666666666667
2017-12-21,4.375
2017-12-22,3.1666666666666665
2017-12-23,-0.6666666666666666
2017-12-24,-4.333333333333333
2017-12-25,-6.458333333333333
2017-12-26,-12.0
2017-12-27,-13.583333333333334
2017-12-28,-9.416666666666666
2017-12-29,-7.208333333333333
2017-12-30,-11.041666666666666
2017-12-31,-11.5
2018-01-01,-20.141666666666666
2018-01-02,-16.724999999999998
2018-01-03,-11.4375
2018-01-04,-14.308333333333332
2018-01-05,-13.158333333333333
2018-01-06,-14.220833333333333
2018-01-07,-4.383333333333334
2018-01-08,-0.9250000000000002
2018-01-09,-1.0666666666666667
2018-01-10,5.758333333333334
2018-01-11,5.570833333333333
2018-01-12,-7.154166666666668
2018-01-13,-10.416666666666666
2018-01-14,-9.195833333333335
2018-01-15,-9.575000000000001
2018-01-16,-14.354166666666666
2018-01-17,-10.104166666666666
2018-01-18,-3.5416666666666665
2018-01-19,1.1875
2018-01-20,2.6041666666666665
2018-01-21,8.533333333333333
2018-01-22,9.170833333333333
2018-01-23,-0.7833333333333335
2018-01-24,-1.4708333333333332
2018-01-25,3.2583333333333333
2018-01-26,7.070833333333333
2018-01-27,6.591666666666668
2018-01-28,2.3333333333333335
2018-01-29,-3.2750000000000004
2018-01-30,-2.4458333333333333
2018-01-31,2.4875000000000003
2018-02-01,-4.383333333333334
2018-02-02,-8.608333333333334
2018-02-03,-0.14166666666666675
2018-02-04,-4.875
2018-02-05,-8.625
2018-02-06,-8.0375
2018-02-07,-7.462500000000001
2018-02-08,-3.475
2018-02-09,0.3375000000000001
2018-02-10,-4.845833333333334
2018-02-11,-6.7250000000000005
2018-02-12,-7.033333333333334
2018-02-13,-2.1374999999999997
2018-02-14,4.920833333333333
2018-02-15,9.887500000000001
2018-02-16,-0.525
2018-02-17,-0.7708333333333334
2018-02-18,3.0583333333333336
2018-02-19,12.558333333333335
2018-02-20,9.554166666666667
2018-02-21,-3.2125000000000004
2018-02-22,1.0666666666666667
2018-02-23,2.6208333333333336
2018-02-24,3.6750000000000003
2018-02-25,1.7291666666666667
2018-02-26,5.041666666666667
2018-02-27,9.125
2018-02-28,10.920833333333334
2018-03-01,6.245833333333334
2018-03-02,2.2833333333333337
2018-03-03,3.358333333333333
2018-03-04,4.5
2018-03-05,2.8708333333333336
2018-03-06,0.8125000000000001
2018-03-07,-0.29583333333333334
2018-03-08,-2.4166666666666665
2018-03-09,0.22500000000000006
2018-03-10,1.925
2018-03-11,0.2625
2018-03-12,1.3333333333333333
2018-03-13,0.2833333333333334
2018-03-14,2.4291666666666667
2018-03-15,6.0375000000000005
2018-03-16,2.783333333333333
2018-03-17,1.9958333333333333
2018-03-18,4.341666666666667
2018-03-19,5.9624999999999995
2018-03-20,1.4708333333333332
2018-03-21,1.9083333333333334
2018-03-22,5.654166666666666
2018-03-23,5.195833333333334
2018-03-24,0.9583333333333334
2018-03-25,0.8833333333333333
2018-03-26,5.554166666666667
2018-03-27,8.016666666666667
2018-03-28,7.270833333333333
2018-03-29,7.9375
2018-03-30,6.345833333333334
2018-03-31,7.266666666666667
2018-04-01,-1.866666666666667
2018-04-02,1.1541666666666668
2018-04-03,7.045833333333333
2018-04-04,-0.6166666666666667
2018-04-05,5.708333333333333
2018-04-06,1.2666666666666668
2018-04-07,-1.3125000000000002
2018-04-08,-0.3083333333333334
2018-04-09,1.8583333333333334
2018-04-10,3.108333333333334
2018-04-11,12.154166666666667
2018-04-12,17.779166666666665
2018-04-13,18.325
2018-04-14,13.633333333333333
2018-04-15,3.595833333333333
2018-04-16,0.004166666666666726
2018-04-17,4.0375000000000005
2018-04-18,4.608333333333333
2018-04-19,5.6125
2018-04-20,7.908333333333334
2018-04-21,9.887500000000001
2018-04-22,11.029166666666667
2018-04-23,12.125
2018-04-24,14.924999999999999
2018-04-25,12.341666666666667
2018-04-26,12.275
2018-04-27,13.475
2018-04-28,8.975
2018-04-29,9.091666666666667
2018-04-30,14.516666666666666
2018-05-01,19.558333333333334
2018-05-02,22.075000000000003
2018-05-03,21.058333333333334
2018-05-04,19.1625
2018-05-05,19.225
2018-05-06,19.599999999999998
2018-05-07,17.375
2018-05-08,18.779166666666665
2018-05-09,20.991666666666667
2018-05-10,21.945833333333336
2018-05-11,23.270833333333332
2018-05-12,22.787499999999998
2018-05-13,23.224999999999998
2018-05-14,24.0625
2018-05-15,21.92916666666667
2018-05-16,20.558333333333334
2018-05-17,21.370833333333334
2018-05-18,19.3875
2018-05-19,22.008333333333336
2018-05-20,22.275000000000002
2018-05-21,20.55
2018-05-22,21.625
2018-05-23,21.99166666666667
2018-05-24,23.36666666666667
2018-05-25,23.270833333333332
2018-05-26,24.8625
2018-05-27,26.762500000000003
2018-05-28,27.229166666666668
2018-05-29,24.845833333333335
2018-05-30,25.1125
2018-05-31,24.9375
2018-06-01,25.425
2018-06-02,23.133333333333336
2018-06-03,20.679166666666667
2018-06-04,19.191666666666666
2018-06-05,22.212500000000002
2018-06-06,21.933333333333334
2018-06-07,25.95
2018-06-08,25.566666666666666
2018-06-09,25.0
2018-06-10,25.287499999999998
2018-06-11,24.329166666666666
2018-06-12,25.320833333333336
2018-06-13,23.508333333333336
2018-06-14,22.629166666666666
2018-06-15,25.2375
2018-06-16,27.083333333333332
2018-06-17,28.025000000000002
2018-06-18,28.512500000000003
2018-06-19,27.370833333333334
2018-06-20,25.212500000000002
2018-06-21,23.120833333333334
2018-06-22,20.254166666666666
2018-06-23,21.1125
2018-06-24,23.595833333333335
2018-06-25,23.120833333333334
2018-06-26,23.629166666666666
2018-06-27,24.645833333333332
2018-06-28,25.3
2018-06-29,27.15833333333333
2018-06-30,27.662499999999998
2018-07-01,26.9875
2018-07-02,25.145833333333332
2018-07-03,26.270833333333332
2018-07-04,27.741666666666664
2018-07-05,27.6875
2018-07-06,23.65416666666667
2018-07-07,20.554166666666667
2018-07-08,22.849999999999998
2018-07-09,26.80416666666667
2018-07-10,27.808333333333334
2018-07-11,25.083333333333332
2018-07-12,25.058333333333334
2018-07-13,26.520833333333332
2018-07-14,27.120833333333334
2018-07-15,26.92916666666667
2018-07-16,26.570833333333336
2018-07-17,25.008333333333336
2018-07-18,22.8
2018-07-19,21.5625
2018-07-20,25.245833333333334
2018-07-21,23.762500000000003
2018-07-22,23.200000000000003
2018-07-23,24.183333333333334
2018-07-24,25.629166666666666
2018-07-25,24.916666666666668
2018-07-26,23.516666666666666
2018-07-27,21.95
2018-07-28,22.495833333333334
2018-07-29,19.416666666666668
2018-07-30,20.504166666666666
2018-07-31,20.4125
2018-08-01,21.745833333333334
2018-08-02,24.1375
2018-08-03,26.158333333333335
2018-08-04,25.99166666666667
2018-08-05,27.34166666666667
2018-08-06,27.670833333333334
2018-08-07,24.474999999999998
2018-08-08,25.0
2018-08-09,25.895833333333332
2018-08-10,25.36666666666667
2018-08-11,25.354166666666668
2018-08-12,26.645833333333332
2018-08-13,25.941666666666666
2018-08-14,25.145833333333332
2018-08-15,24.479166666666668
2018-08-16,26.766666666666666
2018-08-17,25.195833333333336
2018-08-18,24.662499999999998
2018-08-19,23.925
2018-08-20,24.233333333333334
2018-08-21,21.945833333333336
2018-08-22,20.51666666666667
2018-08-23,20.45416666666667
2018-08-24,19.554166666666667
2018-08-25,26.441666666666666
2018-08-26,26.8125
2018-08-27,27.212500000000002
2018-08-28,27.474999999999998
2018-08-29,22.0
2018-08-30,21.104166666666668
2018-08-31,23.8625
2018-09-01,25.204166666666666
2018-09-02,26.108333333333334
2018-09-03,26.8125
2018-09-04,26.533333333333335
2018-09-05,27.262500000000003
2018-09-06,24.150000000000002
2018-09-07,21.004166666666666
2018-09-08,17.295833333333334
2018-09-09,17.787499999999998
2018-09-10,18.57916666666667
2018-09-11,20.520833333333332
2018-09-12,20.179166666666667
2018-09-13,21.97083333333333
2018-09-14,24.724999999999998
2018-09-15,23.6125
2018-09-16,24.854166666666668
2018-09-17,26.041666666666668
2018-09-18,26.291666666666668
2018-09-19,25.666666666666668
2018-09-20,27.195833333333336
2018-09-21,21.791666666666668
2018-09-22,15.612499999999999
2018-09-23,17.05
2018-09-24,20.6
2018-09-25,22.870833333333334
2018-09-26,15.370833333333335
2018-09-27,15.658333333333333
2018-09-28,14.5875
2018-09-29,13.491666666666667
2018-09-30,20.445833333333333
2018-10-01,22.620833333333334
2018-10-02,23.066666666666666
2018-10-03,25.958333333333332
2018-10-04,18.224999999999998
2018-10-05,21.395833333333332
2018-10-06,22.333333333333332
2018-10-07,21.34583333333333
2018-10-08,23.579166666666666
2018-10-09,23.837500000000002
2018-10-10,18.45
2018-10-11,8.1
2018-10-12,4.275
2018-10-13,6.129166666666666
2018-10-14,9.8
2018-10-15,4.766666666666667
2018-10-16,6.633333333333333
2018-10-17,7.716666666666668
2018-10-18,7.566666666666666
2018-10-19,9.908333333333333
2018-10-20,7.220833333333334
2018-10-21,4.554166666666667
2018-10-22,10.575000000000001
2018-10-23,7.862500000000001
2018-10-24,6.904166666666666
2018-10-25,8.641666666666667
2018-10-26,7.866666666666667
2018-10-27,9.004166666666668
2018-10-28,10.575000000000001
2018-10-29,9.933333333333334
2018-10-30,16.087500000000002
2018-10-31,11.658333333333333
2018-11-01,8.125
2018-11-02,7.075
2018-11-03,8.0625
2018-11-04,9.8
2018-11-05,7.679166666666667
2018-11-06,7.4624999999999995
2018-11-07,2.2208333333333337
2018-11-08,1.2375
2018-11-09,-0.8250000000000001
2018-11-10,-4.191666666666667
2018-11-11,0.6750000000000002
2018-11-12,-0.7458333333333335
2018-11-13,-4.7
2018-11-14,-2.641666666666667
2018-11-15,-2.2125
2018-11-16,0.2916666666666667
2018-11-17,1.1041666666666667
2018-11-18,0.20833333333333334
2018-11-19,-0.2041666666666667
2018-11-20,-1.9666666666666668
2018-11-21,1.2625
2018-11-22,4.0125
2018-11-23,5.704166666666667
2018-11-24,8.266666666666667
2018-11-25,7.333333333333333
2018-11-26,-2.8833333333333333
2018-11-27,-6.104166666666667
2018-11-28,-3.233333333333334
2018-11-29,0.8208333333333334
2018-11-30,2.3208333333333333
2018-12-01,9.954166666666667
2018-12-02,4.2375
2018-12-03,0.07083333333333335
2018-12-04,-2.1166666666666667
2018-12-05,-1.1875000000000002
2018-12-06,-1.6666666666666667
2018-12-07,-3.9791666666666674
2018-12-08,-4.970833333333334
2018-12-09,-5.075
2018-12-10,-4.1125
2018-12-11,0.3833333333333333
2018-12-12,2.6958333333333333
2018-12-13,2.779166666666667
2018-12-14,4.070833333333334
2018-12-15,2.125
2018-12-16,1.7750000000000001
2018-12-17,0.9291666666666667
2018-12-18,0.8791666666666668
2018-12-19,4.916666666666667
2018-12-20,5.275
2018-12-21,0.3333333333333333
2018-12-22,0.3333333333333333
2018-12-23,-0.27916666666666673
2018-12-24,0.47500000000000003
2018-12-25,3.0583333333333336
2018-12-26,2.779166666666667
2018-12-27,8.654166666666667
2018-12-28,-0.6791666666666667
2018-12-29,-4.041666666666667
2018-12-30,-0.34166666666666673
2018-12-31,-1.2166666666666666
2019-01-01,-0.4416666666666667
2019-01-02,-1.866666666666667
2019-01-03,-0.6625000000000001
2019-01-04,1.6458333333333333
2019-01-05,3.4875000000000003
2019-01-06,5.3
2019-01-07,10.029166666666667
2019-01-08,5.0125
2019-01-09,-4.166666666666667
2019-01-10,-4.045833333333333
2019-01-11,-2.1791666666666667
2019-01-12,-1.2083333333333333
2019-01-13,-3.1625
2019-01-14,-5.541666666666667
2019-01-15,-3.2291666666666665
2019-01-16,-1.2458333333333333
2019-01-17,-0.9916666666666667
2019-01-18,-1.6458333333333333
2019-01-19,-3.658333333333333
2019-01-20,-14.595833333333333
2019-01-21,-11.129166666666668
2019-01-22,-1.4083333333333334
2019-01-23,-3.629166666666667
2019-01-24,-8.945833333333333
2019-01-25,-11.612499999999999
2019-01-26,-6.958333333333333
2019-01-27,-9.05
2019-01-28,-4.741666666666666
2019-01-29,-13.816666666666668
2019-01-30,-21.925
2019-01-31,-15.166666666666666
2019-02-01,-5.550000000000001
2019-02-02,2.229166666666667
2019-02-03,6.5
2019-02-04,6.491666666666667
2019-02-05,-0.9916666666666667
2019-02-06,2.0541666666666667
2019-02-07,-1.6375
2019-02-08,-10.179166666666667
2019-02-09,-7.866666666666667
2019-02-10,-3.3000000000000003
2019-02-11,-0.17083333333333336
2019-02-12,-1.5750000000000002
2019-02-13,-3.983333333333334
2019-02-14,3.2624999999999997
2019-02-15,-8.6875
2019-02-16,-5.3999999999999995
2019-02-17,-1.9125000000000003
2019-02-18,-3.4458333333333333
2019-02-19,-2.7625000000000006
2019-02-20,0.6750000000000002
2019-02-21,0.17500000000000002
2019-02-22,0.7083333333333334
2019-02-23,6.008333333333333
2019-02-24,-1.8875000000000002
2019-02-25,-4.0875
2019-02-26,-0.5541666666666667
2019-02-27,-1.8125
2019-02-28,-5.245833333333334
2019-03-01,-0.6166666666666667
2019-03-02,-0.4875
2019-03-03,-6.845833333333334
2019-03-04,-12.041666666666666
2019-03-05,-9.691666666666666
2019-03-06,-5.816666666666666
2019-03-07,-1.5458333333333334
2019-03-08,1.1666666666666667
2019-03-09,3.5875000000000004
2019-03-10,1.804166666666667
2019-03-11,2.4916666666666667
2019-03-12,3.904166666666667
2019-03-13,12.362499999999999
2019-03-14,10.933333333333332
2019-03-15,2.4916666666666667
2019-03-16,2.4833333333333334
2019-03-17,2.6208333333333336
2019-03-18,2.9875000000000003
2019-03-19,5.570833333333334
2019-03-20,7.220833333333334
2019-03-21,5.3125
2019-03-22,5.5125
2019-03-23,5.825
2019-03-24,9.041666666666666
2019-03-25,5.216666666666667
2019-03-26,2.775
2019-03-27,7.783333333333334
2019-03-28,13.720833333333333
2019-03-29,12.966666666666667
2019-03-30,4.716666666666667
2019-03-31,0.4416666666666667
2019-04-01,4.045833333333333
2019-04-02,7.245833333333334
2019-04-03,8.775
2019-04-04,9.904166666666667
2019-04-05,11.995833333333332
2019-04-06,14.0375
2019-04-07,17.645833333333332
2019-04-08,16.433333333333334
2019-04-09,14.641666666666667
2019-04-10,12.291666666666666
2019-04-11,17.583333333333332
2019-04-12,7.770833333333333
2019-04-13,7.575
2019-04-14,2.6333333333333333
2019-04-15,7.575
2019-04-16,17.508333333333333
2019-04-17,19.7875
2019-04-18,12.108333333333334
2019-04-19,8.704166666666667
2019-04-20,10.358333333333333
2019-04-21,15.670833333333334
2019-04-22,19.554166666666667
2019-04-23,13.929166666666667
2019-04-24,13.079166666666666
2019-04-25,14.262500000000001
2019-04-26,11.887500000000001
2019-04-27,11.6875
2019-04-28,7.904166666666668
2019-04-29,13.783333333333333
2019-04-30,15.683333333333332
2019-05-01,18.55
2019-05-02,16.05
2019-05-03,12.7875
2019-05-04,12.491666666666667
2019-05-05,15.141666666666666
2019-05-06,17.633333333333333
2019-05-07,16.82916666666667
2019-05-08,19.354166666666668
2019-05-09,14.829166666666667
2019-05-10,11.083333333333334
2019-05-11,9.104166666666666
2019-05-12,9.383333333333333
2019-05-13,12.416666666666666
2019-05-14,13.8125
2019-05-15,17.625
2019-05-16,21.6125
2019-05-17,23.608333333333334
2019-05-18,22.55
2019-05-19,19.358333333333334
2019-05-20,12.487499999999999
2019-05-21,14.358333333333334
2019-05-22,21.84166666666667
2019-05-23,21.32916666666667
2019-05-24,24.162499999999998
2019-05-25,24.295833333333334
2019-05-26,22.195833333333336
2019-05-27,23.166666666666668
2019-05-28,24.86666666666667
2019-05-29,23.270833333333332
2019-05-30,20.179166666666667
2019-05-31,20.616666666666667
2019-06-01,21.99166666666667
2019-06-02,19.225
2019-06-03,19.245833333333334
2019-06-04,21.770833333333332
2019-06-05,24.349999999999998
2019-06-06,22.712500000000002
2019-06-07,22.637500000000003
2019-06-08,20.95
2019-06-09,23.3125
2019-06-10,19.154166666666665
2019-06-11,20.133333333333333
2019-06-12,17.175
2019-06-13,15.916666666666666
2019-06-14,17.875
2019-06-15,21.395833333333332
2019-06-16,23.77916666666667
2019-06-17,19.804166666666667
2019-06-18,22.458333333333332
2019-06-19,22.0
2019-06-20,19.720833333333335
2019-06-21,20.441666666666666
2019-06-22,23.145833333333332
2019-06-23,23.012500000000003
2019-06-24,21.683333333333334
2019-06-25,22.945833333333336
2019-06-26,24.541666666666668
2019-06-27,24.22083333333333
2019-06-28,24.316666666666666
2019-06-29,25.75
2019-06-30,26.5625
2019-07-01,26.2375
2019-07-02,26.433333333333334
2019-07-03,25.895833333333332
2019-07-04,25.900000000000002
2019-07-05,26.258333333333336
2019-07-06,26.625
2019-07-07,23.675
2019-07-08,23.9375
2019-07-09,25.391666666666666
2019-07-10,26.758333333333336
2019-07-11,24.25
2019-07-12,24.391666666666666
2019-07-13,25.695833333333336
2019-07-14,25.583333333333332
2019-07-15,23.375
2019-07-16,24.916666666666668
2019-07-17,26.733333333333334
2019-07-18,27.620833333333334
2019-07-19,28.537499999999998
2019-07-20,28.270833333333332
2019-07-21,26.470833333333335
2019-07-22,21.587500000000002
2019-07-23,20.7375
2019-07-24,22.283333333333335
2019-07-25,22.041666666666668
2019-07-26,23.150000000000002
2019-07-27,24.30416666666667
2019-07-28,25.21666666666667
2019-07-29,23.916666666666668
2019-07-30,22.65416666666667
2019-07-31,20.825
2019-08-01,20.533333333333335
2019-08-02,22.787499999999998
2019-08-03,22.633333333333336
2019-08-04,24.658333333333335
2019-08-05,25.145833333333332
2019-08-06,23.945833333333336
2019-08-07,23.59166666666667
2019-08-08,24.6375
2019-08-09,22.92916666666667
2019-08-10,22.974999999999998
2019-08-11,24.9375
2019-08-12,25.895833333333332
2019-08-13,25.270833333333332
2019-08-14,23.270833333333332
2019-08-15,22.575
2019-08-16,24.079166666666666
2019-08-17,24.804166666666664
2019-08-18,25.337500000000002
2019-08-19,27.275000000000002
2019-08-20,26.316666666666666
2019-08-21,25.400000000000002
2019-08-22,22.287499999999998
2019-08-23,20.470833333333335
2019-08-24,19.241666666666667
2019-08-25,19.3125
2019-08-26,23.783333333333335
2019-08-27,22.108333333333334
2019-08-28,19.595833333333335
2019-08-29,23.21666666666667
2019-08-30,21.083333333333332
2019-08-31,20.670833333333334
2019-09-01,22.275000000000002
2019-09-02,22.587500000000002
2019-09-03,25.175
2019-09-04,20.929166666666667
2019-09-05,19.599999999999998
2019-09-06,21.875
2019-09-07,20.975
2019-09-08,18.962500000000002
2019-09-09,24.033333333333335
2019-09-10,26.041666666666668
2019-09-11,26.504166666666666
2019-09-12,27.037499999999998
2019-09-13,23.158333333333335
2019-09-14,21.52916666666667
2019-09-15,23.816666666666666
2019-09-16,25.325
2019-09-17,23.204166666666666
2019-09-18,23.291666666666668
2019-09-19,24.912499999999998
2019-09-20,25.5625
2019-09-21,23.883333333333336
2019-09-22,23.733333333333334
2019-09-23,20.095833333333335
2019-09-24,20.183333333333334
2019-09-25,21.545833333333334
2019-09-26,18.175
2019-09-27,21.724999999999998
2019-09-28,22.137500000000003
2019-09-29,24.474999999999998
2019-09-30,25.2
2019-10-01,25.545833333333334
2019-10-02,24.704166666666666
2019-10-03,17.224999999999998
2019-10-04,13.295833333333334
2019-10-05,15.700000000000001
2019-10-06,15.174999999999999
2019-10-07,14.270833333333334
2019-10-08,15.012500000000001
2019-10-09,15.612499999999999
2019-10-10,18.020833333333332
2019-10-11,9.2875
2019-10-12,7.704166666666667
2019-10-13,9.454166666666667
2019-10-14,10.141666666666667
2019-10-15,12.85
2019-10-16,8.1125
2019-10-17,8.4625
2019-10-18,10.375
2019-10-19,12.783333333333333
2019-10-20,13.504166666666668
2019-10-21,14.887500000000001
2019-10-22,9.6
2019-10-23,12.549999999999999
2019-10-24,7.741666666666667
2019-10-25,8.170833333333333
2019-10-26,8.1125
2019-10-27,9.316666666666666
2019-10-28,9.120833333333334
2019-10-29,4.9
2019-10-30,2.2583333333333333
2019-10-31,-1.7875000000000003
2019-11-01,0.8374999999999999
2019-11-02,3.3625000000000003
2019-11-03,5.379166666666666
2019-11-04,6.4375
2019-11-05,4.441666666666666
2019-11-06,6.2625
2019-11-07,-1.1125
2019-11-08,-3.6500000000000004
2019-11-09,3.8791666666666664
2019-11-10,6.083333333333333
2019-11-11,-2.9333333333333336
2019-11-12,-8.266666666666667
2019-11-13,-4.195833333333334
2019-11-14,-1.5208333333333333
2019-11-15,-0.7125
2019-11-16,0.4916666666666667
2019-11-17,1.0250000000000001
2019-11-18,2.1083333333333334
2019-11-19,4.25
2019-11-20,5.7749999999999995
2019-11-21,9.391666666666667
2019-11-22,0.625
2019-11-23,1.0375
2019-11-24,4.116666666666666
2019-11-25,7.1875
2019-11-26,8.508333333333333
2019-11-27,4.454166666666667
2019-11-28,-0.4083333333333334
2019-11-29,2.441666666666667
2019-11-30,5.683333333333334
2019-12-01,2.4333333333333336
2019-12-02,-0.7791666666666668
2019-12-03,1.2916666666666667
2019-12-04,3.5375
2019-12-05,5.129166666666667
2019-12-06,2.4458333333333333
2019-12-07,-0.17083333333333336
2019-12-08,5.229166666666667
2019-12-09,4.408333333333333
2019-12-10,-5.066666666666667
2019-12-11,-2.254166666666667
2019-12-12,1.2375
2019-12-13,2.154166666666667
2019-12-14,-0.8500000000000001
2019-12-15,-3.533333333333333
2019-12-16,-3.0250000000000004
2019-12-17,-4.65
2019-12-18,-6.070833333333334
2019-12-19,-2.4125
2019-12-20,0.5458333333333334
2019-12-21,1.05
2019-12-22,1.7708333333333333
2019-12-23,3.1458333333333335
2019-12-24,4.991666666666667
2019-12-25,9.404166666666667
2019-12-26,11.920833333333334
2019-12-27,2.6333333333333333
2019-12-28,8.208333333333334
2019-12-29,11.783333333333333
2019-12-30,0.26666666666666666
2019-12-31,-0.1958333333333333
2020-01-01,2.4958333333333336
2020-01-02,5.708333333333333
2020-01-03,2.9166666666666665
2020-01-04,-0.9333333333333332
2020-01-05,1.45
2020-01-06,0.17916666666666672
2020-01-07,0.9249999999999999
2020-01-08,-2.3875
2020-01-09,6.391666666666667
2020-01-10,11.325000000000001
2020-01-11,0.7416666666666667
2020-01-12,-2.783333333333333
2020-01-13,0.00833333333333335
2020-01-14,3.0250000000000004
2020-01-15,3.2875
2020-01-16,-6.008333333333334
2020-01-17,-2.5625
2020-01-18,-3.1625
2020-01-19,-13.237499999999999
2020-01-20,-9.141666666666667
2020-01-21,-6.295833333333333
2020-01-22,-2.5875
2020-01-23,0.3166666666666667
2020-01-24,-0.41666666666666674
2020-01-25,-1.4666666666666668
2020-01-26,-3.2458333333333336
2020-01-27,-2.6
2020-01-28,-2.454166666666667
2020-01-29,-2.0208333333333335
2020-01-30,-0.7833333333333333
2020-01-31,1.0416666666666667
2020-02-01,0.9375
2020-02-02,5.575
2020-02-03,8.137500000000001
2020-02-04,1.55
2020-02-05,-1.5250000000000001
2020-02-06,-2.5375
2020-02-07,-1.6708333333333334
2020-02-08,-2.3000000000000003
2020-02-09,0.4416666666666667
2020-02-10,-1.3333333333333333
2020-02-11,0.04999999999999998
2020-02-12,-0.33749999999999997
2020-02-13,-9.383333333333333
2020-02-14,-12.908333333333333
2020-02-15,-2.3958333333333335
2020-02-16,0.7958333333333334
2020-02-17,2.9375
2020-02-18,-0.020833333333333332
2020-02-19,-2.0000000000000004
2020-02-20,-5.520833333333333
2020-02-21,-3.9375
2020-02-22,0.8541666666666666
2020-02-23,5.4875
2020-02-24,4.25
2020-02-25,1.6125
2020-02-26,-1.5583333333333333
2020-02-27,-1.4416666666666667
2020-02-28,-2.0125
2020-02-29,-1.2625000000000002
2020-03-01,7.133333333333333
2020-03-02,5.391666666666667
2020-03-03,4.795833333333333
2020-03-04,5.716666666666668
2020-03-05,5.7
2020-03-06,1.7541666666666667
2020-03-07,3.391666666666667
2020-03-08,9.491666666666667
2020-03-09,11.887500000000001
2020-03-10,5.141666666666667
2020-03-11,6.908333333333334
2020-03-12,9.358333333333333
2020-03-13,4.833333333333333
2020-03-14,1.9166666666666667
2020-03-15,1.7291666666666667
2020-03-16,3.4791666666666665
2020-03-17,5.441666666666666
2020-03-18,7.566666666666666
2020-03-19,14.275
2020-03-20,6.554166666666667
2020-03-21,0.7125
2020-03-22,0.13750000000000004
2020-03-23,3.766666666666667
2020-03-24,4.733333333333333
2020-03-25,8.2875
2020-03-26,10.983333333333334
2020-03-27,13.733333333333334
2020-03-28,18.754166666666666
2020-03-29,10.745833333333332
2020-03-30,9.404166666666667
2020-03-31,6.8999999999999995
2020-04-01,6.920833333333333
2020-04-02,10.695833333333333
2020-04-03,12.591666666666667
2020-04-04,6.320833333333334
2020-04-05,8.720833333333333
2020-04-06,13.520833333333334
2020-04-07,20.337500000000002
2020-04-08,18.225
2020-04-09,6.954166666666667
2020-04-10,5.391666666666667
2020-04-11,11.133333333333333
2020-04-12,12.504166666666668
2020-04-13,3.454166666666667
2020-04-14,2.920833333333334
2020-04-15,2.8875000000000006
2020-04-16,3.154166666666667
2020-04-17,3.2458333333333336
2020-04-18,6.483333333333333
2020-04-19,10.787500000000001
2020-04-20,11.641666666666667
2020-04-21,9.458333333333334
2020-04-22,13.424999999999999
2020-04-23,12.762500000000001
2020-04-24,14.358333333333334
2020-04-25,9.379166666666666
2020-04-26,11.387500000000001
2020-04-27,14.116666666666667
2020-04-28,18.21666666666667
2020-04-29,11.145833333333334
2020-04-30,12.458333333333334
2020-05-01,14.179166666666667
2020-05-02,20.1875
2020-05-03,16.625
2020-05-04,11.625
2020-05-05,9.241666666666667
2020-05-06,10.2125
2020-05-07,12.883333333333333
