datetime,water_flow
2020-06-05,736006.025
2020-06-06,708286.4936170212
2020-06-07,605541.346875
2020-06-08,586131.7755319149
2020-06-09,491448.9868421053
2020-06-10,596385.827368421
2020-06-11,558818.296875
2020-06-12,512537.7
2020-06-13,492655.5510638298
2020-06-14,427918.0691489362
2020-06-15,417882.22812499997
2020-06-16,388773.94239130436
2020-06-17,386350.06875
2020-06-18,360326.2129032258
2020-06-19,366614.7765957447
2020-06-20,341193.3028125
2020-06-21,363828.7389473684
2020-06-22,327843.1454347826
2020-06-23,432802.9894736842
2020-06-24,474740.6608695652
2020-06-25,426082.359375
2020-06-26,380525.0771739131
2020-06-27,469248.8393617021
2020-06-28,540050.2397727272
2020-06-29,660936.478125
2020-06-30,716213.621875
2020-07-01,720575.3119565218
2020-07-02,704974.0705263158
2020-07-03,616595.2231578948
2020-07-04,544670.0431578947
2020-07-05,461924.7884210526
2020-07-06,420536.94687499997
2020-07-07,351927.215625
2020-07-08,308655.3
2020-07-09,175176.04125
2020-07-10,250157.09749999997
2020-07-11,218576.79161290324
2020-07-12,344154.7890625
2020-07-13,255852.9440625
2020-07-14,255212.86187500003
2020-07-15,296012.93937499996
2020-07-16,293340.52249999996
2020-07-17,563832.765625
2020-07-18,543060.445263158
2020-07-19,471116.55638297874
2020-07-20,611470.21875
2020-07-21,601482.8873684211
2020-07-22,515487.3875
2020-07-23,451909.51263157895
2020-07-24,410596.5
2020-07-25,346304.7306451613
2020-07-26,295156.49274725275
2020-07-27,259985.45625
2020-07-28,166244.63589473683
2020-07-29,189551.01726315788
2020-07-30,224535.34239130435
2020-07-31,184537.41789473683
2020-08-01,176044.3790425532
2020-08-02,147722.47112359552
2020-08-03,169374.0059375
2020-08-04,124703.93843750001
2020-08-05,185771.31875
2020-08-06,152607.9821875
2020-08-07,147260.32294736843
2020-08-08,139468.8370967742
2020-08-09,156623.7893478261
2020-08-10,182297.53838709678
2020-08-11,195536.33684210526
2020-08-12,136288.23063157895
2020-08-13,170420.64821052633
2020-08-14,140482.4068125
2020-08-15,139717.2829787234
2020-08-16,151868.54210526316
2020-08-17,162359.6490625
2020-08-18,150395.7165625
2020-08-19,122276.345625
2020-08-20,122037.4209375
2020-08-21,96442.22129032259
2020-08-22,85520.72572826088
2020-08-23,84255.59409473684
2020-08-24,98543.16
2020-08-25,81749.70415625
2020-08-26,64450.08193750001
2020-08-27,74265.46206250001
2020-08-28,102040.61074468086
2020-08-29,100175.19354838709
2020-08-30,80772.87232258065
2020-08-31,58225.0614375
2020-09-01,100658.675875
2020-09-02,87268.77657446808
2020-09-03,69037.4359375
2020-09-04,65253.87178125
2020-09-05,71751.92867741936
2020-09-06,79052.2149375
2020-09-07,165780.97276595744
2020-09-08,193396.2609375
2020-09-09,241700.3434375
2020-09-10,268341.92093749996
2020-09-11,292594.2515625
2020-09-12,264164.82189473684
2020-09-13,303278.0824468085
2020-09-14,282981.22000000003
2020-09-15,256846.98875
2020-09-16,187284.50843750002
2020-09-17,173459.323125
2020-09-18,129830.49531249999
2020-09-19,112191.954
2020-09-20,120526.09421052631
2020-09-21,138142.7146875
2020-09-22,103807.46728125
2020-09-23,112158.91750000001
2020-09-24,116362.0841170213
2020-09-25,102176.87051612904
2020-09-26,49637.893531914895
2020-09-27,162049.93187499998
2020-09-28,63779.72043157895
2020-09-29,63909.40421875
2020-09-30,82265.6045
2020-10-01,99754.16361702127
2020-10-02,93535.56967021276
2020-10-03,107541.33861702128
2020-10-04,109396.02284210526
2020-10-05,68840.11736842105
2020-10-06,100075.25873684211
2020-10-07,99669.3506875
2020-10-08,89548.972875
2020-10-09,70658.06876842106
2020-10-10,101818.09556842105
2020-10-11,86948.98790526316
2020-10-12,122789.66576842105
2020-10-13,104296.02967021277
2020-10-14,141761.90512903224
2020-10-15,143203.54010526318
2020-10-16,100702.33125
2020-10-17,77023.76241935484
2020-10-18,189908.70568421052
2020-10-19,127135.87815789474
2020-10-20,99203.89
2020-10-21,124418.9365263158
2020-10-22,150950.69712765957
2020-10-23,346042.5890625
2020-10-24,363637.475
2020-10-25,368032.509375
2020-10-26,334002.0274468085
2020-10-27,259332.5084042553
2020-10-28,255294.1490526316
2020-10-29,241064.11136842103
2020-10-30,196155.47393617022
2020-10-31,162676.49736263737
2020-11-01,229255.611875
2020-11-02,176580.0925
2020-11-03,148437.714
2020-11-04,173978.46812499998
2020-11-05,149008.97869565216
2020-11-06,140891.8234375
2020-11-07,120863.80186813188
2020-11-08,141907.87535869563
2020-11-09,90307.43167021275
2020-11-10,119492.67274736842
2020-11-11,251168.7775531915
2020-11-12,155682.60322580647
2020-11-13,196499.11484210525
2020-11-14,105108.57443749999
2020-11-15,189455.6336842105
2020-11-16,202660.45989130437
2020-11-17,175866.45442105262
2020-11-18,111243.9244375
2020-11-19,126960.44937500001
2020-11-20,208746.4346875
2020-11-21,162505.7227173913
2020-11-22,143972.57021052632
2020-11-23,144717.75442105264
2020-11-24,140595.39536842107
2020-11-25,199554.82369565216
2020-11-26,209555.03380434783
2020-11-27,267696.9950526316
2020-11-28,252392.56733333334
2020-11-29,254849.95516129033
2020-11-30,202126.746
2020-12-01,209630.1485106383
2020-12-02,168683.13782608695
2020-12-03,136459.93417582416
2020-12-04,153027.50387096775
2020-12-05,137802.44494736844
2020-12-06,152416.9976842105
2020-12-07,132443.9184375
2020-12-08,117756.54574468084
2020-12-09,160852.60978723405
2020-12-10,117519.12688421052
2020-12-11,168972.46369565217
2020-12-12,250240.9439361702
2020-12-13,345945.249375
2020-12-14,385937.1125
2020-12-15,372609.54574468086
2020-12-16,334638.3830526316
2020-12-17,311092.3694680851
2020-12-18,249749.5766292135
2020-12-19,272625.7235483871
2020-12-20,242633.1253846154
2020-12-21,247265.26193548387
2020-12-22,188314.07489361704
2020-12-23,166615.4205319149
2020-12-24,262176.6704210526
2020-12-25,203713.11358695652
2020-12-26,184969.62473684212
2020-12-27,150633.85466666668
2020-12-28,192814.14652173914
2020-12-29,166119.44494736844
2020-12-30,187783.005625
2020-12-31,218254.78372340425
