obj_name,pg,hour,day,dec_scenario,gen_scenario
21,0.13795525084394733,8,2,High w_with_ng,Normal
38,-9.769226626475367e-9,8,2,High w_with_ng,Normal
45,0.1379552445002435,8,2,High w_with_ng,Normal
36,0.13795530555064958,8,2,High w_with_ng,Normal
48,-9.948808308362686e-9,8,2,High w_with_ng,Normal
18,-9.76590316318647e-9,8,2,High w_with_ng,Normal
30,0.13795531001259484,8,2,High w_with_ng,Normal
3,0.04529998412313353,8,2,High w_with_ng,Normal
32,0.05399998660449461,9,2,High w_with_ng,Normal
29,0.15648248186436367,9,2,High w_with_ng,Normal
1,0.04529998843518808,9,2,High w_with_ng,Normal
2,0.04529998843518808,9,2,High w_with_ng,Normal
41,-9.767863076920372e-9,9,2,High w_with_ng,Normal
27,0.15648248034275658,9,2,High w_with_ng,Normal
42,-9.767863076920372e-9,9,2,High w_with_ng,Normal
33,0.1564824770980579,9,2,High w_with_ng,Normal
28,0.15648248034505408,9,2,High w_with_ng,Normal
26,0.15648248033823148,9,2,High w_with_ng,Normal
10,0.15648246000712324,9,2,High w_with_ng,Normal
24,0.014000009949689314,9,2,High w_with_ng,Normal
25,1.3350000132996893,9,2,High w_with_ng,Normal
23,1.5480000154296893,9,2,High w_with_ng,Normal
49,-9.94878805030735e-9,9,2,High w_with_ng,Normal
5,0.09069997355216411,9,2,High w_with_ng,Normal
31,0.9240000099496894,9,2,High w_with_ng,Normal
43,-9.767863076920372e-9,9,2,High w_with_ng,Normal
39,-9.773990071995756e-9,9,2,High w_with_ng,Normal
34,0.15648247708842894,9,2,High w_with_ng,Normal
44,-9.767863076920372e-9,9,2,High w_with_ng,Normal
17,-9.771076882661618e-9,9,2,High w_with_ng,Normal
37,-9.950073073517761e-9,9,2,High w_with_ng,Normal
47,5.691500056837359,9,2,High w_with_ng,Normal
9,0.15648246002823635,9,2,High w_with_ng,Normal
12,0.15648245990505807,9,2,High w_with_ng,Normal
20,-9.7666770935988e-9,9,2,High w_with_ng,Normal
6,0.8650000099496894,9,2,High w_with_ng,Normal
14,-9.765765321866046e-9,9,2,High w_with_ng,Normal
7,0.046999988100338314,9,2,High w_with_ng,Normal
8,0.15648246009830186,9,2,High w_with_ng,Normal
19,-9.766165097296232e-9,9,2,High w_with_ng,Normal
4,0.045299988435187864,9,2,High w_with_ng,Normal
22,0.6760000099496893,9,2,High w_with_ng,Normal
11,0.15648245990430826,9,2,High w_with_ng,Normal
35,0.1564824771045509,9,2,High w_with_ng,Normal
13,0.15648245972236044,9,2,High w_with_ng,Normal
15,-9.76513433463297e-9,9,2,High w_with_ng,Normal
16,-9.771076882661618e-9,9,2,High w_with_ng,Normal
40,-9.767863076920372e-9,9,2,High w_with_ng,Normal
46,0.1564824592253427,9,2,High w_with_ng,Normal
21,0.15648237732835402,9,2,High w_with_ng,Normal
38,-9.768814364285023e-9,9,2,High w_with_ng,Normal
45,0.15648235125792015,9,2,High w_with_ng,Normal
36,0.15648247710497856,9,2,High w_with_ng,Normal
48,-9.94878805030735e-9,9,2,High w_with_ng,Normal
18,-9.765478930259715e-9,9,2,High w_with_ng,Normal
30,0.15648248186462077,9,2,High w_with_ng,Normal
3,0.04529998843518786,9,2,High w_with_ng,Normal
32,0.05399998077172309,10,2,High w_with_ng,Normal
29,0.13603114909475475,10,2,High w_with_ng,Normal
1,0.04529998357435629,10,2,High w_with_ng,Normal
2,0.04529998357435628,10,2,High w_with_ng,Normal
41,-9.7683218192379e-9,10,2,High w_with_ng,Normal
27,0.13603114762709637,10,2,High w_with_ng,Normal
42,-9.7683218192379e-9,10,2,High w_with_ng,Normal
33,0.13603114480054587,10,2,High w_with_ng,Normal
28,0.13603114762909232,10,2,High w_with_ng,Normal
26,0.13603114762316823,10,2,High w_with_ng,Normal
10,0.13603113056179317,10,2,High w_with_ng,Normal
24,0.014000009949667713,10,2,High w_with_ng,Normal
25,1.3350000132996678,10,2,High w_with_ng,Normal
23,1.5480000154296678,10,2,High w_with_ng,Normal
49,-9.948810411367883e-9,10,2,High w_with_ng,Normal
5,0.09069995710860272,10,2,High w_with_ng,Normal
31,0.9240000099496678,10,2,High w_with_ng,Normal
43,-9.7683218192379e-9,10,2,High w_with_ng,Normal
39,-9.774424940589207e-9,10,2,High w_with_ng,Normal
34,0.1360311447921763,10,2,High w_with_ng,Normal
44,-9.7683218192379e-9,10,2,High w_with_ng,Normal
17,-9.771523023054096e-9,10,2,High w_with_ng,Normal
37,-9.950094326711202e-9,10,2,High w_with_ng,Normal
47,5.691500056837308,10,2,High w_with_ng,Normal
9,0.1360311305801408,10,2,High w_with_ng,Normal
12,0.13603113047587218,10,2,High w_with_ng,Normal
20,-9.7671405306243e-9,10,2,High w_with_ng,Normal
6,0.8650000099496677,10,2,High w_with_ng,Normal
14,-9.766232384355008e-9,10,2,High w_with_ng,Normal
7,0.04699998306977352,10,2,High w_with_ng,Normal
8,0.13603113063872546,10,2,High w_with_ng,Normal
19,-9.766630568427205e-9,10,2,High w_with_ng,Normal
4,0.04529998357435596,10,2,High w_with_ng,Normal
22,0.6760000099496677,10,2,High w_with_ng,Normal
11,0.13603113047523324,10,2,High w_with_ng,Normal
35,0.13603114480618556,10,2,High w_with_ng,Normal
13,0.13603113032125294,10,2,High w_with_ng,Normal
15,-9.765603914358152e-9,10,2,High w_with_ng,Normal
16,-9.771523023054096e-9,10,2,High w_with_ng,Normal
40,-9.7683218192379e-9,10,2,High w_with_ng,Normal
46,0.13603113039982878,10,2,High w_with_ng,Normal
21,0.13603109254127962,10,2,High w_with_ng,Normal
38,-9.76926935817748e-9,10,2,High w_with_ng,Normal
45,0.1360310870015303,10,2,High w_with_ng,Normal
36,0.13603114480655817,10,2,High w_with_ng,Normal
48,-9.948810411367883e-9,10,2,High w_with_ng,Normal
18,-9.765947134428388e-9,10,2,High w_with_ng,Normal
30,0.13603114909497388,10,2,High w_with_ng,Normal
3,0.04529998357435595,10,2,High w_with_ng,Normal
32,0.053999980749115634,11,2,High w_with_ng,Normal
29,0.1359677488751029,11,2,High w_with_ng,Normal
1,0.045299983555877894,11,2,High w_with_ng,Normal
2,0.04529998355587789,11,2,High w_with_ng,Normal
41,-9.768323238548301e-9,11,2,High w_with_ng,Normal
27,0.1359677474218502,11,2,High w_with_ng,Normal
42,-9.768323238548301e-9,11,2,High w_with_ng,Normal
33,0.13596774443833237,11,2,High w_with_ng,Normal
28,0.1359677474238516,11,2,High w_with_ng,Normal
26,0.13596774741792292,11,2,High w_with_ng,Normal
10,0.1359677302264388,11,2,High w_with_ng,Normal
24,0.014000009949667647,11,2,High w_with_ng,Normal
25,1.3350000132996676,11,2,High w_with_ng,Normal
23,1.5480000154296676,11,2,High w_with_ng,Normal
49,-9.948810480658086e-9,11,2,High w_with_ng,Normal
5,0.09069995703452509,11,2,High w_with_ng,Normal
31,0.9240000099496677,11,2,High w_with_ng,Normal
43,-9.768323238548301e-9,11,2,High w_with_ng,Normal
39,-9.774426286106697e-9,11,2,High w_with_ng,Normal
34,0.13596774442997184,11,2,High w_with_ng,Normal
44,-9.768323238548301e-9,11,2,High w_with_ng,Normal
17,-9.771524403408904e-9,11,2,High w_with_ng,Normal
37,-9.950094392569245e-9,11,2,High w_with_ng,Normal
47,5.691500056837308,11,2,High w_with_ng,Normal
9,0.13596773024477146,11,2,High w_with_ng,Normal
12,0.13596773014056143,11,2,High w_with_ng,Normal
20,-9.76714196444364e-9,11,2,High w_with_ng,Normal
6,0.8650000099496676,11,2,High w_with_ng,Normal
14,-9.766233829377071e-9,11,2,High w_with_ng,Normal
7,0.04699998305058248,11,2,High w_with_ng,Normal
8,0.1359677303033228,11,2,High w_with_ng,Normal
19,-9.76663200853353e-9,11,2,High w_with_ng,Normal
4,0.04529998355587757,11,2,High w_with_ng,Normal
22,0.6760000099496676,11,2,High w_with_ng,Normal
11,0.1359677301399211,11,2,High w_with_ng,Normal
35,0.13596774444396664,11,2,High w_with_ng,Normal
13,0.13596772998602524,11,2,High w_with_ng,Normal
15,-9.765605367160344e-9,11,2,High w_with_ng,Normal
16,-9.771524403408904e-9,11,2,High w_with_ng,Normal
40,-9.768323238548301e-9,11,2,High w_with_ng,Normal
46,0.13596773003707682,11,2,High w_with_ng,Normal
21,0.13596769225398708,11,2,High w_with_ng,Normal
38,-9.769270765902002e-9,11,2,High w_with_ng,Normal
45,0.135967686729433,11,2,High w_with_ng,Normal
36,0.1359677444443394,11,2,High w_with_ng,Normal
48,-9.948810480658086e-9,11,2,High w_with_ng,Normal
18,-9.765948582981884e-9,11,2,High w_with_ng,Normal
30,0.13596774887532245,11,2,High w_with_ng,Normal
3,0.045299983555877554,11,2,High w_with_ng,Normal
32,0.053999984884888934,12,2,High w_with_ng,Normal
29,0.14946560887822333,12,2,High w_with_ng,Normal
1,0.04529998698252568,12,2,High w_with_ng,Normal
2,0.04529998698252567,12,2,High w_with_ng,Normal
41,-9.768020676461595e-9,12,2,High w_with_ng,Normal
27,0.14946560738089135,12,2,High w_with_ng,Normal
42,-9.768020676461595e-9,12,2,High w_with_ng,Normal
33,0.14946560424636646,12,2,High w_with_ng,Normal
28,0.14946560738308476,12,2,High w_with_ng,Normal
26,0.14946560737656722,12,2,High w_with_ng,Normal
10,0.149465588213349,12,2,High w_with_ng,Normal
24,0.014000009949681905,12,2,High w_with_ng,Normal
25,1.3350000132996818,12,2,High w_with_ng,Normal
23,1.5480000154296818,12,2,High w_with_ng,Normal
49,-9.948795724611005e-9,12,2,High w_with_ng,Normal
5,0.09069996920013661,12,2,High w_with_ng,Normal
31,0.924000009949682,12,2,High w_with_ng,Normal
43,-9.768020676461595e-9,12,2,High w_with_ng,Normal
39,-9.774139464675547e-9,12,2,High w_with_ng,Normal
34,0.14946560423717675,12,2,High w_with_ng,Normal
44,-9.768020676461595e-9,12,2,High w_with_ng,Normal
17,-9.771230150094896e-9,12,2,High w_with_ng,Normal
37,-9.950080367549561e-9,12,2,High w_with_ng,Normal
47,5.691500056837342,12,2,High w_with_ng,Normal
9,0.14946558823350367,12,2,High w_with_ng,Normal
12,0.14946558811697563,12,2,High w_with_ng,Normal
20,-9.766836307046202e-9,12,2,High w_with_ng,Normal
6,0.865000009949682,12,2,High w_with_ng,Normal
14,-9.765925781656237e-9,12,2,High w_with_ng,Normal
7,0.04699998660064432,12,2,High w_with_ng,Normal
8,0.1494655882994995,12,2,High w_with_ng,Normal
19,-9.766325010016602e-9,12,2,High w_with_ng,Normal
4,0.04529998698252543,12,2,High w_with_ng,Normal
22,0.6760000099496819,12,2,High w_with_ng,Normal
11,0.14946558811626054,12,2,High w_with_ng,Normal
35,0.14946560425256822,12,2,High w_with_ng,Normal
13,0.1494655879441433,12,2,High w_with_ng,Normal
15,-9.765295659791053e-9,12,2,High w_with_ng,Normal
16,-9.771230150094896e-9,12,2,High w_with_ng,Normal
40,-9.768020676461595e-9,12,2,High w_with_ng,Normal
46,0.1494655876995677,12,2,High w_with_ng,Normal
21,0.1494655279166481,12,2,High w_with_ng,Normal
38,-9.76897067523513e-9,12,2,High w_with_ng,Normal
45,0.1494655140172374,12,2,High w_with_ng,Normal
36,0.14946560425298044,12,2,High w_with_ng,Normal
48,-9.948795724611005e-9,12,2,High w_with_ng,Normal
18,-9.765639782532633e-9,12,2,High w_with_ng,Normal
30,0.14946560887846866,12,2,High w_with_ng,Normal
3,0.04529998698252542,12,2,High w_with_ng,Normal
32,0.05399998688060388,13,2,High w_with_ng,Normal
29,0.15770640561358318,13,2,High w_with_ng,Normal
1,0.04529998866999384,13,2,High w_with_ng,Normal
2,0.04529998866999383,13,2,High w_with_ng,Normal
41,-9.767835565560415e-9,13,2,High w_with_ng,Normal
27,0.1577064040913635,13,2,High w_with_ng,Normal
42,-9.767835565560415e-9,13,2,High w_with_ng,Normal
33,0.15770640077496045,13,2,High w_with_ng,Normal
28,0.15770640409368383,13,2,High w_with_ng,Normal
26,0.157706404086802,13,2,High w_with_ng,Normal
10,0.15770638345114726,13,2,High w_with_ng,Normal
24,0.014000009949690606,13,2,High w_with_ng,Normal
25,1.3350000132996906,13,2,High w_with_ng,Normal
23,1.5480000154296907,13,2,High w_with_ng,Normal
49,-9.94878671147515e-9,13,2,High w_with_ng,Normal
5,0.09069997421791133,13,2,High w_with_ng,Normal
31,0.9240000099496907,13,2,High w_with_ng,Normal
43,-9.767835565560415e-9,13,2,High w_with_ng,Normal
39,-9.773963993815239e-9,13,2,High w_with_ng,Normal
34,0.15770640076525697,13,2,High w_with_ng,Normal
44,-9.767835565560415e-9,13,2,High w_with_ng,Normal
17,-9.77105012782872e-9,13,2,High w_with_ng,Normal
37,-9.950071801032104e-9,13,2,High w_with_ng,Normal
47,5.691500056837363,13,2,High w_with_ng,Normal
9,0.15770638347241914,13,2,High w_with_ng,Normal
12,0.1577063833480642,13,2,High w_with_ng,Normal
20,-9.766649300391006e-9,13,2,High w_with_ng,Normal
6,0.8650000099496906,13,2,High w_with_ng,Normal
14,-9.765737311002202e-9,13,2,High w_with_ng,Normal
7,0.046999988342451685,13,2,High w_with_ng,Normal
8,0.15770638354319821,13,2,High w_with_ng,Normal
19,-9.766137181970262e-9,13,2,High w_with_ng,Normal
4,0.04529998866999362,13,2,High w_with_ng,Normal
22,0.6760000099496906,13,2,High w_with_ng,Normal
11,0.15770638334731205,13,2,High w_with_ng,Normal
35,0.1577064007815001,13,2,High w_with_ng,Normal
13,0.15770638316361485,13,2,High w_with_ng,Normal
15,-9.765106172644058e-9,13,2,High w_with_ng,Normal
16,-9.77105012782872e-9,13,2,High w_with_ng,Normal
40,-9.767835565560415e-9,13,2,High w_with_ng,Normal
46,0.15770638263815737,13,2,High w_with_ng,Normal
21,0.15770629538241698,13,2,High w_with_ng,Normal
38,-9.76878707795711e-9,13,2,High w_with_ng,Normal
45,0.1577062657537513,13,2,High w_with_ng,Normal
36,0.15770640078193549,13,2,High w_with_ng,Normal
48,-9.94878671147515e-9,13,2,High w_with_ng,Normal
18,-9.76545085085362e-9,13,2,High w_with_ng,Normal
30,0.15770640561383378,13,2,High w_with_ng,Normal
3,0.045299988669993616,13,2,High w_with_ng,Normal
32,0.05399998864851349,14,2,High w_with_ng,Normal
29,0.16629333169104235,14,2,High w_with_ng,Normal
1,0.04529999018378886,14,2,High w_with_ng,Normal
2,0.04529999018378886,14,2,High w_with_ng,Normal
41,-9.767642365087888e-9,14,2,High w_with_ng,Normal
27,0.16629333014276074,14,2,High w_with_ng,Normal
42,-9.767642365087888e-9,14,2,High w_with_ng,Normal
33,0.16629332667648677,14,2,High w_with_ng,Normal
28,0.1662933301451972,14,2,High w_with_ng,Normal
26,0.16629333013795045,14,2,High w_with_ng,Normal
10,0.16629330785519614,14,2,High w_with_ng,Normal
24,0.014000009949699669,14,2,High w_with_ng,Normal
25,1.3350000132996995,14,2,High w_with_ng,Normal
23,1.5480000154296996,14,2,High w_with_ng,Normal
49,-9.9487773163939e-9,14,2,High w_with_ng,Normal
5,0.09069997828252802,14,2,High w_with_ng,Normal
31,0.9240000099496998,14,2,High w_with_ng,Normal
43,-9.767642365087888e-9,14,2,High w_with_ng,Normal
39,-9.773780862542411e-9,14,2,High w_with_ng,Normal
34,0.1662933266662532,14,2,High w_with_ng,Normal
44,-9.767642365087888e-9,14,2,High w_with_ng,Normal
17,-9.77086224261117e-9,14,2,High w_with_ng,Normal
37,-9.950062871575902e-9,14,2,High w_with_ng,Normal
47,5.691500056837384,14,2,High w_with_ng,Normal
9,0.16629330787763402,14,2,High w_with_ng,Normal
12,0.1662933077448492,14,2,High w_with_ng,Normal
20,-9.766454119693774e-9,14,2,High w_with_ng,Normal
6,0.8650000099496997,14,2,High w_with_ng,Normal
14,-9.765540601055964e-9,14,2,High w_with_ng,Normal
7,0.04699998990139616,14,2,High w_with_ng,Normal
8,0.16629330795363378,14,2,High w_with_ng,Normal
19,-9.765941143274318e-9,14,2,High w_with_ng,Normal
4,0.04529999018378868,14,2,High w_with_ng,Normal
22,0.6760000099496997,14,2,High w_with_ng,Normal
11,0.16629330774406081,14,2,High w_with_ng,Normal
35,0.16629332668338684,14,2,High w_with_ng,Normal
13,0.16629330754789762,14,2,High w_with_ng,Normal
15,-9.764908400891179e-9,14,2,High w_with_ng,Normal
16,-9.77086224261117e-9,14,2,High w_with_ng,Normal
40,-9.767642365087888e-9,14,2,High w_with_ng,Normal
46,0.1662933066296315,14,2,High w_with_ng,Normal
21,0.1662931538834458,14,2,High w_with_ng,Normal
38,-9.768595458534632e-9,14,2,High w_with_ng,Normal
45,0.16629305489714447,14,2,High w_with_ng,Normal
36,0.16629332668384417,14,2,High w_with_ng,Normal
48,-9.9487773163939e-9,14,2,High w_with_ng,Normal
18,-9.765253659331286e-9,14,2,High w_with_ng,Normal
30,0.1662933316913101,14,2,High w_with_ng,Normal
3,0.04529999018378867,14,2,High w_with_ng,Normal
32,0.053999988832913605,15,2,High w_with_ng,Normal
29,0.16727159155094698,15,2,High w_with_ng,Normal
1,0.04529999034272256,15,2,High w_with_ng,Normal
2,0.04529999034272255,15,2,High w_with_ng,Normal
41,-9.76762033444704e-9,15,2,High w_with_ng,Normal
27,0.16727158999687664,15,2,High w_with_ng,Normal
42,-9.76762033444704e-9,15,2,High w_with_ng,Normal
33,0.1672715865390698,15,2,High w_with_ng,Normal
28,0.16727158999933692,15,2,High w_with_ng,Normal
26,0.1672715899920504,15,2,High w_with_ng,Normal
10,0.1672715674969304,15,2,High w_with_ng,Normal
24,0.0140000099497007,15,2,High w_with_ng,Normal
25,1.3350000132997006,15,2,High w_with_ng,Normal
23,1.5480000154297007,15,2,High w_with_ng,Normal
49,-9.948776245846773e-9,15,2,High w_with_ng,Normal
5,0.09069997868774236,15,2,High w_with_ng,Normal
31,0.9240000099497008,15,2,High w_with_ng,Normal
43,-9.76762033444704e-9,15,2,High w_with_ng,Normal
39,-9.773759980602949e-9,15,2,High w_with_ng,Normal
34,0.16727158652878008,15,2,High w_with_ng,Normal
44,-9.76762033444704e-9,15,2,High w_with_ng,Normal
17,-9.770840818343886e-9,15,2,High w_with_ng,Normal
37,-9.950061854090854e-9,15,2,High w_with_ng,Normal
47,5.691500056837387,15,2,High w_with_ng,Normal
9,0.16727156751949,15,2,High w_with_ng,Normal
12,0.16727156738573215,15,2,High w_with_ng,Normal
20,-9.766431863142432e-9,15,2,High w_with_ng,Normal
6,0.8650000099497007,15,2,High w_with_ng,Normal
14,-9.765518170042347e-9,15,2,High w_with_ng,Normal
7,0.04699999006487324,15,2,High w_with_ng,Normal
8,0.16727156759610243,15,2,High w_with_ng,Normal
19,-9.765918788839244e-9,15,2,High w_with_ng,Normal
4,0.04529999034272238,15,2,High w_with_ng,Normal
22,0.6760000099497007,15,2,High w_with_ng,Normal
11,0.16727156738493734,15,2,High w_with_ng,Normal
35,0.16727158654600738,15,2,High w_with_ng,Normal
13,0.1672715671873284,15,2,High w_with_ng,Normal
15,-9.76488584874195e-9,15,2,High w_with_ng,Normal
16,-9.770840818343886e-9,15,2,High w_with_ng,Normal
40,-9.76762033444704e-9,15,2,High w_with_ng,Normal
46,0.16727156624861927,15,2,High w_with_ng,Normal
21,0.16727140028606685,15,2,High w_with_ng,Normal
38,-9.768573608263868e-9,15,2,High w_with_ng,Normal
45,0.16727127989874538,15,2,High w_with_ng,Normal
36,0.16727158654646815,15,2,High w_with_ng,Normal
48,-9.948776245846773e-9,15,2,High w_with_ng,Normal
18,-9.765231173376955e-9,15,2,High w_with_ng,Normal
30,0.16727159155121368,15,2,High w_with_ng,Normal
3,0.04529999034272237,15,2,High w_with_ng,Normal
32,0.05399999045609833,16,2,High w_with_ng,Normal
29,0.1766791700477911,16,2,High w_with_ng,Normal
1,0.04529999175030723,16,2,High w_with_ng,Normal
2,0.04529999175030723,16,2,High w_with_ng,Normal
41,-9.767408260128566e-9,16,2,High w_with_ng,Normal
27,0.17667916846074652,16,2,High w_with_ng,Normal
42,-9.767408260128566e-9,16,2,High w_with_ng,Normal
33,0.1766791648959259,16,2,High w_with_ng,Normal
28,0.1766791684633408,16,2,High w_with_ng,Normal
26,0.17667916845563764,16,2,High w_with_ng,Normal
10,0.1766791438346676,16,2,High w_with_ng,Normal
24,0.014000009949710627,16,2,High w_with_ng,Normal
25,1.3350000132997106,16,2,High w_with_ng,Normal
23,1.5480000154297107,16,2,High w_with_ng,Normal
49,-9.948765948489614e-9,16,2,High w_with_ng,Normal
5,0.0906999821138321,16,2,High w_with_ng,Normal
31,0.9240000099497108,16,2,High w_with_ng,Normal
43,-9.767408260128566e-9,16,2,High w_with_ng,Normal
39,-9.773558969418589e-9,16,2,High w_with_ng,Normal
34,0.17667916488505958,16,2,High w_with_ng,Normal
44,-9.767408260128566e-9,16,2,High w_with_ng,Normal
17,-9.77063458405763e-9,16,2,High w_with_ng,Normal
37,-9.950052067180676e-9,16,2,High w_with_ng,Normal
47,5.691500056837411,16,2,High w_with_ng,Normal
9,0.1766791438585106,16,2,High w_with_ng,Normal
12,0.1766791437151343,16,2,High w_with_ng,Normal
20,-9.766217613030867e-9,16,2,High w_with_ng,Normal
6,0.8650000099497107,16,2,High w_with_ng,Normal
14,-9.7653022396318e-9,16,2,High w_with_ng,Normal
7,0.046999991511066895,16,2,High w_with_ng,Normal
8,0.17667914394113748,16,2,High w_with_ng,Normal
19,-9.765703595982633e-9,16,2,High w_with_ng,Normal
4,0.04529999175030708,16,2,High w_with_ng,Normal
22,0.6760000099497107,16,2,High w_with_ng,Normal
11,0.1766791437142968,16,2,High w_with_ng,Normal
35,0.17667916490325378,16,2,High w_with_ng,Normal
13,0.17667914350245123,16,2,High w_with_ng,Normal
15,-9.764668751633721e-9,16,2,High w_with_ng,Normal
16,-9.77063458405763e-9,16,2,High w_with_ng,Normal
40,-9.767408260128566e-9,16,2,High w_with_ng,Normal
46,0.17667914203225232,16,2,High w_with_ng,Normal
21,0.176678445116964,16,2,High w_with_ng,Normal
38,-9.768363271117411e-9,16,2,High w_with_ng,Normal
45,0.17499854220431743,16,2,High w_with_ng,Normal
36,0.17667916490373986,16,2,High w_with_ng,Normal
48,-9.948765948489614e-9,16,2,High w_with_ng,Normal
18,-9.765014713817375e-9,16,2,High w_with_ng,Normal
30,0.17667917004807726,16,2,High w_with_ng,Normal
3,0.04529999175030707,16,2,High w_with_ng,Normal
32,0.05399999153693065,17,2,High w_with_ng,Normal
29,0.18386083938087547,17,2,High w_with_ng,Normal
1,0.04529999269619651,17,2,High w_with_ng,Normal
2,0.04529999269619651,17,2,High w_with_ng,Normal
41,-9.767246103588417e-9,17,2,High w_with_ng,Normal
27,0.18386083776370973,17,2,High w_with_ng,Normal
42,-9.767246103588417e-9,17,2,High w_with_ng,Normal
33,0.18386083411490736,17,2,High w_with_ng,Normal
28,0.18386083776640935,17,2,High w_with_ng,Normal
26,0.18386083775839113,17,2,High w_with_ng,Normal
10,0.18386081125031908,17,2,High w_with_ng,Normal
24,0.0140000099497182,17,2,High w_with_ng,Normal
25,1.3350000132997182,17,2,High w_with_ng,Normal
23,1.5480000154297182,17,2,High w_with_ng,Normal
49,-9.94875808478344e-9,17,2,High w_with_ng,Normal
5,0.0906999842635459,17,2,High w_with_ng,Normal
31,0.9240000099497183,17,2,High w_with_ng,Normal
43,-9.767246103588417e-9,17,2,High w_with_ng,Normal
39,-9.77340527852573e-9,17,2,High w_with_ng,Normal
34,0.18386083410358736,17,2,High w_with_ng,Normal
44,-9.767246103588417e-9,17,2,High w_with_ng,Normal
17,-9.770476896449778e-9,17,2,High w_with_ng,Normal
37,-9.950044593350278e-9,17,2,High w_with_ng,Normal
47,5.6915000568374285,17,2,High w_with_ng,Normal
9,0.18386081127513784,17,2,High w_with_ng,Normal
12,0.18386081112415986,17,2,High w_with_ng,Normal
20,-9.766053791483648e-9,17,2,High w_with_ng,Normal
6,0.8650000099497183,17,2,High w_with_ng,Normal
14,-9.765137132236139e-9,17,2,High w_with_ng,Normal
7,0.04699999248125935,17,2,High w_with_ng,Normal
8,0.18386081136257332,17,2,High w_with_ng,Normal
19,-9.76553905300147e-9,17,2,High w_with_ng,Normal
4,0.04529999269619637,17,2,High w_with_ng,Normal
22,0.6760000099497182,17,2,High w_with_ng,Normal
11,0.18386081112328986,17,2,High w_with_ng,Normal
35,0.18386083412253287,17,2,High w_with_ng,Normal
13,0.1838608109001731,17,2,High w_with_ng,Normal
15,-9.764502751415734e-9,17,2,High w_with_ng,Normal
16,-9.770476896449778e-9,17,2,High w_with_ng,Normal
40,-9.767246103588417e-9,17,2,High w_with_ng,Normal
46,0.18386080890280773,17,2,High w_with_ng,Normal
21,0.17999938908493274,17,2,High w_with_ng,Normal
38,-9.768202443918458e-9,17,2,High w_with_ng,Normal
45,0.17499973942066463,17,2,High w_with_ng,Normal
36,0.18386083412303597,17,2,High w_with_ng,Normal
48,-9.94875808478344e-9,17,2,High w_with_ng,Normal
18,-9.764849201488004e-9,17,2,High w_with_ng,Normal
30,0.18386083938116765,17,2,High w_with_ng,Normal
3,0.04529999269619636,17,2,High w_with_ng,Normal
32,0.053999994507343704,18,2,High w_with_ng,Normal
29,0.2087591166241059,18,2,High w_with_ng,Normal
1,0.045299995331930604,18,2,High w_with_ng,Normal
2,0.045299995331930604,18,2,High w_with_ng,Normal
41,-9.766682164745336e-9,18,2,High w_with_ng,Normal
27,0.20875911492173216,18,2,High w_with_ng,Normal
42,-9.766682164745336e-9,18,2,High w_with_ng,Normal
33,0.20875911098772137,18,2,High w_with_ng,Normal
28,0.20875911492480517,18,2,High w_with_ng,Normal
26,0.20875911491570054,18,2,High w_with_ng,Normal
10,0.2087590790894813,18,2,High w_with_ng,Normal
24,0.014000009949744442,18,2,High w_with_ng,Normal
25,1.3350000132997444,18,2,High w_with_ng,Normal
23,1.5480000154297444,18,2,High w_with_ng,Normal
49,-9.948730803237438e-9,18,2,High w_with_ng,Normal
5,0.09069998969127718,18,2,High w_with_ng,Normal
31,0.9240000099497445,18,2,High w_with_ng,Normal
43,-9.766682164745336e-9,18,2,High w_with_ng,Normal
39,-9.772870825152423e-9,18,2,High w_with_ng,Normal
34,0.20875911097486524,18,2,High w_with_ng,Normal
44,-9.766682164745336e-9,18,2,High w_with_ng,Normal
17,-9.769928523153107e-9,18,2,High w_with_ng,Normal
37,-9.950018664846161e-9,18,2,High w_with_ng,Normal
47,5.691500056837491,18,2,High w_with_ng,Normal
9,0.2087590791176675,18,2,High w_with_ng,Normal
12,0.20875907893832227,18,2,High w_with_ng,Normal
20,-9.765484053071318e-9,18,2,High w_with_ng,Normal
6,0.8650000099497445,18,2,High w_with_ng,Normal
14,-9.764562914844259e-9,18,2,High w_with_ng,Normal
7,0.0469999951777771,18,2,High w_with_ng,Normal
8,0.20875907922342596,18,2,High w_with_ng,Normal
19,-9.764966801638897e-9,18,2,High w_with_ng,Normal
4,0.0452999953319305,18,2,High w_with_ng,Normal
22,0.6760000099497444,18,2,High w_with_ng,Normal
11,0.2087590789373332,18,2,High w_with_ng,Normal
35,0.2087591109963846,18,2,High w_with_ng,Normal
13,0.20875907867206617,18,2,High w_with_ng,Normal
15,-9.763925424020266e-9,18,2,High w_with_ng,Normal
16,-9.769928523153107e-9,18,2,High w_with_ng,Normal
40,-9.766682164745336e-9,18,2,High w_with_ng,Normal
46,0.20875907306444327,18,2,High w_with_ng,Normal
21,0.17999992663080902,18,2,High w_with_ng,Normal
38,-9.767643135352108e-9,18,2,High w_with_ng,Normal
45,0.1749999389784169,18,2,High w_with_ng,Normal
36,0.20875911099695715,18,2,High w_with_ng,Normal
48,-9.948730803237438e-9,18,2,High w_with_ng,Normal
18,-9.764273573581618e-9,18,2,High w_with_ng,Normal
30,0.2087591166244402,18,2,High w_with_ng,Normal
3,0.0452999953319305,18,2,High w_with_ng,Normal
