"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00115841","MORRISONVILLE, IL US","2006-01-02",,"59","31","54"
"USC00115841","MORRISONVILLE, IL US","2006-01-03",,"55","38","38"
"USC00115841","MORRISONVILLE, IL US","2006-01-04",,"42","36","37"
"USC00115841","MORRISONVILLE, IL US","2006-01-05",,"41","31","33"
"USC00115841","MORRISONVILLE, IL US","2006-01-06",,"35","29","29"
"USC00115841","MORRISONVILLE, IL US","2006-01-07",,"33","29","31"
"USC00115841","MORRISONVILLE, IL US","2006-01-08",,"48","31","36"
"USC00115841","MORRISONVILLE, IL US","2006-01-09",,"59","35","33"
"USC00115841","MORRISONVILLE, IL US","2006-01-10",,"37","33","33"
"USC00115841","MORRISONVILLE, IL US","2006-01-11",,"39","33","33"
"USC00115841","MORRISONVILLE, IL US","2006-01-12",,"48","33","35"
"USC00115841","MORRISONVILLE, IL US","2006-01-13",,"55","35","35"
"USC00115841","MORRISONVILLE, IL US","2006-01-14",,"35","24","24"
"USC00115841","MORRISONVILLE, IL US","2006-01-15",,"37","24","30"
"USC00115841","MORRISONVILLE, IL US","2006-01-16",,"42","30","35"
"USC00115841","MORRISONVILLE, IL US","2006-01-17",,"55","28","29"
"USC00115841","MORRISONVILLE, IL US","2006-01-18",,"29","26","26"
"USC00115841","MORRISONVILLE, IL US","2006-01-19",,"42","26","42"
"USC00115841","MORRISONVILLE, IL US","2006-01-20",,"58","41","41"
"USC00115841","MORRISONVILLE, IL US","2006-01-21",,"57","31","31"
"USC00115841","MORRISONVILLE, IL US","2006-01-22",,"34","24","29"
"USC00115841","MORRISONVILLE, IL US","2006-01-23",,"37","26","27"
"USC00115841","MORRISONVILLE, IL US","2006-01-24",,"32","26","32"
"USC00115841","MORRISONVILLE, IL US","2006-01-25",,"48","24","26"
"USC00115841","MORRISONVILLE, IL US","2006-01-26",,"38","22","23"
"USC00115841","MORRISONVILLE, IL US","2006-01-27",,"46","23","34"
"USC00115841","MORRISONVILLE, IL US","2006-01-28",,"52","34","41"
"USC00115841","MORRISONVILLE, IL US","2006-01-29",,"53","41","48"
"USC00115841","MORRISONVILLE, IL US","2006-01-30",,"53","31","34"
"USC00115841","MORRISONVILLE, IL US","2006-01-31",,"37","27","28"
"USC00115841","MORRISONVILLE, IL US","2006-02-01",,"45","28","41"
"USC00115841","MORRISONVILLE, IL US","2006-02-02",,"53","31","34"
"USC00115841","MORRISONVILLE, IL US","2006-02-03",,"45","33","36"
"USC00115841","MORRISONVILLE, IL US","2006-02-04",,"50","22","22"
"USC00115841","MORRISONVILLE, IL US","2006-02-05",,"23","18","18"
"USC00115841","MORRISONVILLE, IL US","2006-02-06",,"34","17","20"
"USC00115841","MORRISONVILLE, IL US","2006-02-07",,"36","19","23"
"USC00115841","MORRISONVILLE, IL US","2006-02-08",,"36","23","28"
"USC00115841","MORRISONVILLE, IL US","2006-02-09",,"37","14","16"
"USC00115841","MORRISONVILLE, IL US","2006-02-10",,"23","16","24"
"USC00115841","MORRISONVILLE, IL US","2006-02-11",,"44","24","28"
"USC00115841","MORRISONVILLE, IL US","2006-02-12",,"30","18","27"
"USC00115841","MORRISONVILLE, IL US","2006-02-13",,"27","8","21"
"USC00115841","MORRISONVILLE, IL US","2006-02-14",,"40","8","22"
"USC00115841","MORRISONVILLE, IL US","2006-02-15",,"54","22","34"
"USC00115841","MORRISONVILLE, IL US","2006-02-16",,"54","8","42"
"USC00115841","MORRISONVILLE, IL US","2006-02-17",,"65","18","19"
"USC00115841","MORRISONVILLE, IL US","2006-02-18",,"29","1","1"
"USC00115841","MORRISONVILLE, IL US","2006-02-19",,"23","1","6"
"USC00115841","MORRISONVILLE, IL US","2006-02-20",,"20","1","20"
"USC00115841","MORRISONVILLE, IL US","2006-02-21",,"29","17","23"
"USC00115841","MORRISONVILLE, IL US","2006-02-22",,"46","23","25"
"USC00115841","MORRISONVILLE, IL US","2006-02-23",,"50","25","27"
"USC00115841","MORRISONVILLE, IL US","2006-02-24",,"55","22","30"
"USC00115841","MORRISONVILLE, IL US","2006-02-25",,"51","30","33"
"USC00115841","MORRISONVILLE, IL US","2006-02-26",,"40","15","17"
"USC00115841","MORRISONVILLE, IL US","2006-02-27",,"40","17","30"
"USC00115841","MORRISONVILLE, IL US","2006-02-28",,"62","30","29"
"USC00115841","MORRISONVILLE, IL US","2006-03-01",,"56","30","39"
"USC00115841","MORRISONVILLE, IL US","2006-03-02",,"72","37","38"
"USC00115841","MORRISONVILLE, IL US","2006-03-03",,"44","26","27"
"USC00115841","MORRISONVILLE, IL US","2006-03-04",,"48","22","26"
"USC00115841","MORRISONVILLE, IL US","2006-03-05",,"41","26","32"
"USC00115841","MORRISONVILLE, IL US","2006-03-06",,"41","32","37"
"USC00115841","MORRISONVILLE, IL US","2006-03-07",,"43","32","34"
"USC00115841","MORRISONVILLE, IL US","2006-03-08",,"49","34","42"
"USC00115841","MORRISONVILLE, IL US","2006-03-09",,"59","42","54"
"USC00115841","MORRISONVILLE, IL US","2006-03-10",,"55","42","43"
"USC00115841","MORRISONVILLE, IL US","2006-03-11",,"58","43","52"
"USC00115841","MORRISONVILLE, IL US","2006-03-12",,"68","52","52"
"USC00115841","MORRISONVILLE, IL US","2006-03-13",,"70","52","58"
"USC00115841","MORRISONVILLE, IL US","2006-03-14",,"59","27","28"
"USC00115841","MORRISONVILLE, IL US","2006-03-15",,"45","28","30"
"USC00115841","MORRISONVILLE, IL US","2006-03-16",,"51","30","44"
"USC00115841","MORRISONVILLE, IL US","2006-03-17",,"67","34","34"
"USC00115841","MORRISONVILLE, IL US","2006-03-18",,"47","27","30"
"USC00115841","MORRISONVILLE, IL US","2006-03-19",,"48","28","29"
"USC00115841","MORRISONVILLE, IL US","2006-03-20",,"46","29","35"
"USC00115841","MORRISONVILLE, IL US","2006-03-21",,"41","24","24"
"USC00115841","MORRISONVILLE, IL US","2006-03-22",,"35","10","13"
"USC00115841","MORRISONVILLE, IL US","2006-03-23",,"41","13","24"
"USC00115841","MORRISONVILLE, IL US","2006-03-24",,"41","20","32"
"USC00115841","MORRISONVILLE, IL US","2006-03-25",,"36","30","32"
"USC00115841","MORRISONVILLE, IL US","2006-03-26",,"44","27","33"
"USC00115841","MORRISONVILLE, IL US","2006-03-27",,"51","32","40"
"USC00115841","MORRISONVILLE, IL US","2006-03-28",,"44","38","40"
"USC00115841","MORRISONVILLE, IL US","2006-03-29",,"44","40","41"
"USC00115841","MORRISONVILLE, IL US","2006-03-30",,"57","38","48"
"USC00115841","MORRISONVILLE, IL US","2006-03-31",,"71","48","56"
"USC00115841","MORRISONVILLE, IL US","2006-04-01",,"74","45","46"
"USC00115841","MORRISONVILLE, IL US","2006-04-02",,"55","41","46"
"USC00115841","MORRISONVILLE, IL US","2006-04-03",,"71","42","42"
"USC00115841","MORRISONVILLE, IL US","2006-04-04",,"55","32","36"
"USC00115841","MORRISONVILLE, IL US","2006-04-05",,"59","33","44"
"USC00115841","MORRISONVILLE, IL US","2006-04-06",,"67","44","49"
"USC00115841","MORRISONVILLE, IL US","2006-04-07",,"60","50","59"
"USC00115841","MORRISONVILLE, IL US","2006-04-08",,"77","31","34"
"USC00115841","MORRISONVILLE, IL US","2006-04-09",,"49","30","36"
"USC00115841","MORRISONVILLE, IL US","2006-04-10",,"58","36","44"
"USC00115841","MORRISONVILLE, IL US","2006-04-11",,"67","44","53"
"USC00115841","MORRISONVILLE, IL US","2006-04-12",,"74","50","67"
"USC00115841","MORRISONVILLE, IL US","2006-04-13",,"81","44","58"
"USC00115841","MORRISONVILLE, IL US","2006-04-14",,"83","58","71"
"USC00115841","MORRISONVILLE, IL US","2006-04-15",,"89","57","64"
"USC00115841","MORRISONVILLE, IL US","2006-04-16",,"86","62","68"
"USC00115841","MORRISONVILLE, IL US","2006-04-17",,"82","52","53"
"USC00115841","MORRISONVILLE, IL US","2006-04-18",,"65","45","50"
"USC00115841","MORRISONVILLE, IL US","2006-04-19",,"76","57","54"
"USC00115841","MORRISONVILLE, IL US","2006-04-20",,"73","54","59"
"USC00115841","MORRISONVILLE, IL US","2006-04-21",,"78","48","56"
"USC00115841","MORRISONVILLE, IL US","2006-04-22",,"77","48","52"
"USC00115841","MORRISONVILLE, IL US","2006-04-23",,"80","41","54"
"USC00115841","MORRISONVILLE, IL US","2006-04-24",,"78","49","56"
"USC00115841","MORRISONVILLE, IL US","2006-04-25",,"75","46","58"
"USC00115841","MORRISONVILLE, IL US","2006-04-26",,"47","35","43"
"USC00115841","MORRISONVILLE, IL US","2006-04-27",,"63","36","49"
"USC00115841","MORRISONVILLE, IL US","2006-04-28",,"72","32","44"
"USC00115841","MORRISONVILLE, IL US","2006-04-29",,"72","43","53"
"USC00115841","MORRISONVILLE, IL US","2006-04-30",,"66","53","58"
"USC00115841","MORRISONVILLE, IL US","2006-05-01",,"67","51","55"
"USC00115841","MORRISONVILLE, IL US","2006-05-02",,"68","51","55"
"USC00115841","MORRISONVILLE, IL US","2006-05-03",,"74","54","58"
"USC00115841","MORRISONVILLE, IL US","2006-05-04",,"72","57","57"
"USC00115841","MORRISONVILLE, IL US","2006-05-05",,"68","46","51"
"USC00115841","MORRISONVILLE, IL US","2006-05-06",,"64","40","46"
"USC00115841","MORRISONVILLE, IL US","2006-05-07",,"64","34","44"
"USC00115841","MORRISONVILLE, IL US","2006-05-08",,"72","44","57"
"USC00115841","MORRISONVILLE, IL US","2006-05-09",,"71","52","58"
"USC00115841","MORRISONVILLE, IL US","2006-05-10",,"72","57","60"
"USC00115841","MORRISONVILLE, IL US","2006-05-11",,"69","51","52"
"USC00115841","MORRISONVILLE, IL US","2006-05-12",,"62","47","48"
"USC00115841","MORRISONVILLE, IL US","2006-05-13",,"52","48","50"
"USC00115841","MORRISONVILLE, IL US","2006-05-14",,"50","43","45"
"USC00115841","MORRISONVILLE, IL US","2006-05-15",,"54","44","47"
"USC00115841","MORRISONVILLE, IL US","2006-05-16",,"63","47","53"
"USC00115841","MORRISONVILLE, IL US","2006-05-17",,"67","47","56"
"USC00115841","MORRISONVILLE, IL US","2006-05-18",,"77","48","59"
"USC00115841","MORRISONVILLE, IL US","2006-05-19",,"69","50","60"
"USC00115841","MORRISONVILLE, IL US","2006-05-20",,"76","52","57"
"USC00115841","MORRISONVILLE, IL US","2006-05-21",,"69","50","63"
"USC00115841","MORRISONVILLE, IL US","2006-05-22",,"74","48","53"
"USC00115841","MORRISONVILLE, IL US","2006-05-23",,"75","50","56"
"USC00115841","MORRISONVILLE, IL US","2006-05-24",,"79","56","66"
"USC00115841","MORRISONVILLE, IL US","2006-05-25",,"91","56","72"
"USC00115841","MORRISONVILLE, IL US","2006-05-26",,"83","63","69"
"USC00115841","MORRISONVILLE, IL US","2006-05-27",,"86","66","72"
"USC00115841","MORRISONVILLE, IL US","2006-05-28",,"89","66","76"
"USC00115841","MORRISONVILLE, IL US","2006-05-29",,"91","69","71"
"USC00115841","MORRISONVILLE, IL US","2006-05-30",,"91","69","73"
"USC00115841","MORRISONVILLE, IL US","2006-05-31",,"88","68","74"
"USC00115841","MORRISONVILLE, IL US","2006-06-01",,"89","67","69"
"USC00115841","MORRISONVILLE, IL US","2006-06-02",,"70","57","62"
"USC00115841","MORRISONVILLE, IL US","2006-06-03",,"82","58","67"
"USC00115841","MORRISONVILLE, IL US","2006-06-04",,"85","55","66"
"USC00115841","MORRISONVILLE, IL US","2006-06-05",,"81","58","64"
"USC00115841","MORRISONVILLE, IL US","2006-06-06",,"80","57","69"
"USC00115841","MORRISONVILLE, IL US","2006-06-07",,"80","63","72"
"USC00115841","MORRISONVILLE, IL US","2006-06-08",,"84","60","70"
"USC00115841","MORRISONVILLE, IL US","2006-06-09",,"86","64","69"
"USC00115841","MORRISONVILLE, IL US","2006-06-10",,"83","57","61"
"USC00115841","MORRISONVILLE, IL US","2006-06-11",,"77","59","59"
"USC00115841","MORRISONVILLE, IL US","2006-06-12",,"77","55","58"
"USC00115841","MORRISONVILLE, IL US","2006-06-13",,"76","54","62"
"USC00115841","MORRISONVILLE, IL US","2006-06-14",,"81","55","68"
"USC00115841","MORRISONVILLE, IL US","2006-06-15",,"84","64","72"
"USC00115841","MORRISONVILLE, IL US","2006-06-16",,"85","64","70"
"USC00115841","MORRISONVILLE, IL US","2006-06-17",,"89","65","76"
"USC00115841","MORRISONVILLE, IL US","2006-06-18",,"89","65","70"
"USC00115841","MORRISONVILLE, IL US","2006-06-19",,"80","61","72"
"USC00115841","MORRISONVILLE, IL US","2006-06-20",,"90","67","73"
"USC00115841","MORRISONVILLE, IL US","2006-06-21",,"91","72","78"
"USC00115841","MORRISONVILLE, IL US","2006-06-22",,"91","72","77"
"USC00115841","MORRISONVILLE, IL US","2006-06-23",,"88","68","72"
"USC00115841","MORRISONVILLE, IL US","2006-06-24",,"85","63","65"
"USC00115841","MORRISONVILLE, IL US","2006-06-25",,"83","61","70"
"USC00115841","MORRISONVILLE, IL US","2006-06-26",,"85","56","66"
"USC00115841","MORRISONVILLE, IL US","2006-06-27",,"78","56","62"
"USC00115841","MORRISONVILLE, IL US","2006-06-28",,"81","55","57"
"USC00115841","MORRISONVILLE, IL US","2006-06-29",,,,
"USC00115841","MORRISONVILLE, IL US","2006-06-30",,,,
"USC00115841","MORRISONVILLE, IL US","2006-07-01",,"88","64","81"
"USC00115841","MORRISONVILLE, IL US","2006-07-02",,"92","68","78"
"USC00115841","MORRISONVILLE, IL US","2006-07-03",,"91","69","72"
"USC00115841","MORRISONVILLE, IL US","2006-07-04",,"83","61","65"
"USC00115841","MORRISONVILLE, IL US","2006-07-05",,"79","51","62"
"USC00115841","MORRISONVILLE, IL US","2006-07-06",,"81","56","63"
"USC00115841","MORRISONVILLE, IL US","2006-07-07",,"85","63","71"
"USC00115841","MORRISONVILLE, IL US","2006-07-08",,"82","56","69"
"USC00115841","MORRISONVILLE, IL US","2006-07-09",,"82","57","61"
"USC00115841","MORRISONVILLE, IL US","2006-07-10",,"86","61","68"
"USC00115841","MORRISONVILLE, IL US","2006-07-11",,"88","63","67"
"USC00115841","MORRISONVILLE, IL US","2006-07-12",,"85","67","73"
"USC00115841","MORRISONVILLE, IL US","2006-07-13",,"86","69","71"
"USC00115841","MORRISONVILLE, IL US","2006-07-14",,"89","69","70"
"USC00115841","MORRISONVILLE, IL US","2006-07-15",,"86","70","72"
"USC00115841","MORRISONVILLE, IL US","2006-07-16",,"91","67","69"
"USC00115841","MORRISONVILLE, IL US","2006-07-17",,"93","69","75"
"USC00115841","MORRISONVILLE, IL US","2006-07-18",,"93","75","77"
"USC00115841","MORRISONVILLE, IL US","2006-07-19",,"92","72","72"
"USC00115841","MORRISONVILLE, IL US","2006-07-20",,"93","70","74"
"USC00115841","MORRISONVILLE, IL US","2006-07-21",,"89","73","75"
"USC00115841","MORRISONVILLE, IL US","2006-07-22",,"80","73","74"
"USC00115841","MORRISONVILLE, IL US","2006-07-23",,"81","55","61"
"USC00115841","MORRISONVILLE, IL US","2006-07-24",,"86","61","70"
"USC00115841","MORRISONVILLE, IL US","2006-07-25",,"86","61","73"
"USC00115841","MORRISONVILLE, IL US","2006-07-26",,"89","70","75"
"USC00115841","MORRISONVILLE, IL US","2006-07-27",,"89","72","77"
"USC00115841","MORRISONVILLE, IL US","2006-07-28",,"87","70","70"
"USC00115841","MORRISONVILLE, IL US","2006-07-29",,"92","69","78"
"USC00115841","MORRISONVILLE, IL US","2006-07-30",,"96","70","76"
"USC00115841","MORRISONVILLE, IL US","2006-07-31",,"98","73","80"
"USC00115841","MORRISONVILLE, IL US","2006-08-01",,"98","73","78"
"USC00115841","MORRISONVILLE, IL US","2006-08-02",,"95","58","74"
"USC00115841","MORRISONVILLE, IL US","2006-08-03",,"96","74","77"
"USC00115841","MORRISONVILLE, IL US","2006-08-04",,"87","58","67"
"USC00115841","MORRISONVILLE, IL US","2006-08-05",,"90","78","75"
"USC00115841","MORRISONVILLE, IL US","2006-08-06",,"90","63","73"
"USC00115841","MORRISONVILLE, IL US","2006-08-07",,"95","72","78"
"USC00115841","MORRISONVILLE, IL US","2006-08-08",,"86","65","67"
"USC00115841","MORRISONVILLE, IL US","2006-08-09",,"82","67","69"
"USC00115841","MORRISONVILLE, IL US","2006-08-10",,"88","69","78"
"USC00115841","MORRISONVILLE, IL US","2006-08-11",,"87","67","69"
"USC00115841","MORRISONVILLE, IL US","2006-08-12",,"78","70","73"
"USC00115841","MORRISONVILLE, IL US","2006-08-13",,"85","62","66"
"USC00115841","MORRISONVILLE, IL US","2006-08-14",,"86","62","73"
"USC00115841","MORRISONVILLE, IL US","2006-08-15",,"82","56","66"
"USC00115841","MORRISONVILLE, IL US","2006-08-16",,"84","54","68"
"USC00115841","MORRISONVILLE, IL US","2006-08-17",,"85","59","68"
"USC00115841","MORRISONVILLE, IL US","2006-08-18",,"87","68","70"
"USC00115841","MORRISONVILLE, IL US","2006-08-19",,"84","69","70"
"USC00115841","MORRISONVILLE, IL US","2006-08-20",,"87","66","67"
"USC00115841","MORRISONVILLE, IL US","2006-08-21",,"81","59","65"
"USC00115841","MORRISONVILLE, IL US","2006-08-22",,"81","55","63"
"USC00115841","MORRISONVILLE, IL US","2006-08-23",,"85","59","69"
"USC00115841","MORRISONVILLE, IL US","2006-08-24",,"84","60","64"
"USC00115841","MORRISONVILLE, IL US","2006-08-25",,"86","60","70"
"USC00115841","MORRISONVILLE, IL US","2006-08-26",,"83","67","70"
"USC00115841","MORRISONVILLE, IL US","2006-08-27",,"83","70","72"
"USC00115841","MORRISONVILLE, IL US","2006-08-28",,"88","72","73"
"USC00115841","MORRISONVILLE, IL US","2006-08-29",,"83","63","63"
"USC00115841","MORRISONVILLE, IL US","2006-08-30",,"69","64","63"
"USC00115841","MORRISONVILLE, IL US","2006-08-31",,"74","65",
"USC00115841","MORRISONVILLE, IL US","2006-09-01",,"78","64","66"
"USC00115841","MORRISONVILLE, IL US","2006-09-02",,"76","56","60"
"USC00115841","MORRISONVILLE, IL US","2006-09-03",,"81","51","62"
"USC00115841","MORRISONVILLE, IL US","2006-09-04",,"81","54","63"
"USC00115841","MORRISONVILLE, IL US","2006-09-05",,"80","60","63"
"USC00115841","MORRISONVILLE, IL US","2006-09-06",,"75","55","59"
"USC00115841","MORRISONVILLE, IL US","2006-09-07",,"84","56","66"
"USC00115841","MORRISONVILLE, IL US","2006-09-08",,"82","58","63"
"USC00115841","MORRISONVILLE, IL US","2006-09-09",,"84","58","66"
"USC00115841","MORRISONVILLE, IL US","2006-09-10",,"87","56","56"
"USC00115841","MORRISONVILLE, IL US","2006-09-11",,"87","58","65"
"USC00115841","MORRISONVILLE, IL US","2006-09-12",,"80","65","66"
"USC00115841","MORRISONVILLE, IL US","2006-09-13",,"72","56","57"
"USC00115841","MORRISONVILLE, IL US","2006-09-14",,"66","52","58"
"USC00115841","MORRISONVILLE, IL US","2006-09-15",,"80","50","61"
"USC00115841","MORRISONVILLE, IL US","2006-09-16",,"82","58","64"
"USC00115841","MORRISONVILLE, IL US","2006-09-17",,"86","62","73"
"USC00115841","MORRISONVILLE, IL US","2006-09-18",,"82","57","58"
"USC00115841","MORRISONVILLE, IL US","2006-09-19",,"75","45","53"
"USC00115841","MORRISONVILLE, IL US","2006-09-20",,"63","35","46"
"USC00115841","MORRISONVILLE, IL US","2006-09-21",,"66","46","55"
"USC00115841","MORRISONVILLE, IL US","2006-09-22",,"67","55","62"
"USC00115841","MORRISONVILLE, IL US","2006-09-23",,"79",,"56"
"USC00115841","MORRISONVILLE, IL US","2006-09-24",,"79","49","56"
"USC00115841","MORRISONVILLE, IL US","2006-09-25",,"69","43","48"
"USC00115841","MORRISONVILLE, IL US","2006-09-26",,"76","44","50"
"USC00115841","MORRISONVILLE, IL US","2006-09-27",,"81","50","61"
"USC00115841","MORRISONVILLE, IL US","2006-09-28",,"74","45","48"
"USC00115841","MORRISONVILLE, IL US","2006-09-29",,"63","41","49"
"USC00115841","MORRISONVILLE, IL US","2006-09-30",,"61","44","48"
"USC00115841","MORRISONVILLE, IL US","2006-10-01",,"74","48","53"
"USC00115841","MORRISONVILLE, IL US","2006-10-02",,"82","53","68"
"USC00115841","MORRISONVILLE, IL US","2006-10-03",,"91","66","71"
"USC00115841","MORRISONVILLE, IL US","2006-10-04",,"93","64","70"
"USC00115841","MORRISONVILLE, IL US","2006-10-05",,"89","57","57"
"USC00115841","MORRISONVILLE, IL US","2006-10-06",,"66","41","43"
"USC00115841","MORRISONVILLE, IL US","2006-10-07",,"70","34","46"
"USC00115841","MORRISONVILLE, IL US","2006-10-08",,"75","41","47"
"USC00115841","MORRISONVILLE, IL US","2006-10-09",,"78","43","50"
"USC00115841","MORRISONVILLE, IL US","2006-10-10",,"79","50","51"
"USC00115841","MORRISONVILLE, IL US","2006-10-11",,"66","51","55"
"USC00115841","MORRISONVILLE, IL US","2006-10-12",,"59","27","34"
"USC00115841","MORRISONVILLE, IL US","2006-10-13",,"49","26","32"
"USC00115841","MORRISONVILLE, IL US","2006-10-14",,"57","26","30"
"USC00115841","MORRISONVILLE, IL US","2006-10-15",,"59","30","37"
"USC00115841","MORRISONVILLE, IL US","2006-10-16",,"58","30","55"
"USC00115841","MORRISONVILLE, IL US","2006-10-17",,"55","49","52"
"USC00115841","MORRISONVILLE, IL US","2006-10-18",,"61","50","55"
"USC00115841","MORRISONVILLE, IL US","2006-10-19",,"63","40","40"
"USC00115841","MORRISONVILLE, IL US","2006-10-20",,"42","30","35"
"USC00115841","MORRISONVILLE, IL US","2006-10-21",,"59","37","45"
"USC00115841","MORRISONVILLE, IL US","2006-10-22",,"63","34","35"
"USC00115841","MORRISONVILLE, IL US","2006-10-23",,"44","27","32"
"USC00115841","MORRISONVILLE, IL US","2006-10-24",,"29",,"45"
"USC00115841","MORRISONVILLE, IL US","2006-10-25",,"49","29","41"
"USC00115841","MORRISONVILLE, IL US","2006-10-26",,"47","41","46"
"USC00115841","MORRISONVILLE, IL US","2006-10-27",,"51","46","48"
"USC00115841","MORRISONVILLE, IL US","2006-10-28",,"48","37","39"
"USC00115841","MORRISONVILLE, IL US","2006-10-29",,"55","33","36"
"USC00115841","MORRISONVILLE, IL US","2006-10-30",,"65","36","49"
"USC00115841","MORRISONVILLE, IL US","2006-10-31",,"68","40","40"
"USC00115841","MORRISONVILLE, IL US","2006-11-01",,"49","31","33"
"USC00115841","MORRISONVILLE, IL US","2006-11-02",,"45","24","26"
"USC00115841","MORRISONVILLE, IL US","2006-11-03",,"45","21","28"
"USC00115841","MORRISONVILLE, IL US","2006-11-04",,"51","28","38"
"USC00115841","MORRISONVILLE, IL US","2006-11-05",,"51","28","40"
"USC00115841","MORRISONVILLE, IL US","2006-11-06",,"52","40","46"
"USC00115841","MORRISONVILLE, IL US","2006-11-07",,"56","38","45"
"USC00115841","MORRISONVILLE, IL US","2006-11-08",,"57","37","46"
"USC00115841","MORRISONVILLE, IL US","2006-11-09",,"66","46","49"
"USC00115841","MORRISONVILLE, IL US","2006-11-10",,"76","49","58"
"USC00115841","MORRISONVILLE, IL US","2006-11-11",,"61","35","36"
"USC00115841","MORRISONVILLE, IL US","2006-11-12",,"37","28","28"
"USC00115841","MORRISONVILLE, IL US","2006-11-13",,"48","28","38"
"USC00115841","MORRISONVILLE, IL US","2006-11-14",,"52","38","41"
"USC00115841","MORRISONVILLE, IL US","2006-11-15",,"45","41","44"
"USC00115841","MORRISONVILLE, IL US","2006-11-16",,"45","39","39"
"USC00115841","MORRISONVILLE, IL US","2006-11-17",,"44","28","29"
"USC00115841","MORRISONVILLE, IL US","2006-11-18",,"45","28","30"
"USC00115841","MORRISONVILLE, IL US","2006-11-19",,"44","30","36"
"USC00115841","MORRISONVILLE, IL US","2006-11-20",,"44","25","26"
"USC00115841","MORRISONVILLE, IL US","2006-11-21",,"47","25","30"
"USC00115841","MORRISONVILLE, IL US","2006-11-22",,"51","30","32"
"USC00115841","MORRISONVILLE, IL US","2006-11-23",,"58","32","34"
"USC00115841","MORRISONVILLE, IL US","2006-11-24",,"62","34","36"
"USC00115841","MORRISONVILLE, IL US","2006-11-25",,"64","37","43"
"USC00115841","MORRISONVILLE, IL US","2006-11-26",,"67","42","44"
"USC00115841","MORRISONVILLE, IL US","2006-11-27",,"65","43","49"
"USC00115841","MORRISONVILLE, IL US","2006-11-28",,"65","49","51"
"USC00115841","MORRISONVILLE, IL US","2006-11-29",,"66","54","61"
"USC00115841","MORRISONVILLE, IL US","2006-11-30",,"67","32","32"
"USC00115841","MORRISONVILLE, IL US","2006-12-01",,"32","19","19"
"USC00115841","MORRISONVILLE, IL US","2006-12-02",,"32","19","19"
"USC00115841","MORRISONVILLE, IL US","2006-12-03",,"29","8","12"
"USC00115841","MORRISONVILLE, IL US","2006-12-04",,"18","7","11"
"USC00115841","MORRISONVILLE, IL US","2006-12-05",,"31","10","10"
"USC00115841","MORRISONVILLE, IL US","2006-12-06",,"35","10","32"
"USC00115841","MORRISONVILLE, IL US","2006-12-07",,"38","12","13"
"USC00115841","MORRISONVILLE, IL US","2006-12-08",,"14","3","4"
"USC00115841","MORRISONVILLE, IL US","2006-12-09",,"24","4","20"
"USC00115841","MORRISONVILLE, IL US","2006-12-10",,"41","20","35"
"USC00115841","MORRISONVILLE, IL US","2006-12-11",,"41","36","37"
"USC00115841","MORRISONVILLE, IL US","2006-12-12",,"52","37","50"
"USC00115841","MORRISONVILLE, IL US","2006-12-13",,"59","33","33"
"USC00115841","MORRISONVILLE, IL US","2006-12-14",,"57","33","42"
"USC00115841","MORRISONVILLE, IL US","2006-12-15",,"56","36","37"
"USC00115841","MORRISONVILLE, IL US","2006-12-16",,"49","36","44"
"USC00115841","MORRISONVILLE, IL US","2006-12-17",,"58","44","51"
"USC00115841","MORRISONVILLE, IL US","2006-12-18",,"52","37","37"
"USC00115841","MORRISONVILLE, IL US","2006-12-19",,"45","28","29"
"USC00115841","MORRISONVILLE, IL US","2006-12-20",,"37","29","33"
"USC00115841","MORRISONVILLE, IL US","2006-12-21",,"49","33","49"
"USC00115841","MORRISONVILLE, IL US","2006-12-22",,"54","45","45"
"USC00115841","MORRISONVILLE, IL US","2006-12-23",,"48","36","38"
"USC00115841","MORRISONVILLE, IL US","2006-12-24",,"45","27","29"
"USC00115841","MORRISONVILLE, IL US","2006-12-25",,"50","29","35"
"USC00115841","MORRISONVILLE, IL US","2006-12-26",,"38","29","29"
"USC00115841","MORRISONVILLE, IL US","2006-12-27",,"39","27","28"
"USC00115841","MORRISONVILLE, IL US","2006-12-28",,"43","28","35"
"USC00115841","MORRISONVILLE, IL US","2006-12-29",,"52","35","38"
"USC00115841","MORRISONVILLE, IL US","2006-12-30",,"57","41","46"
"USC00115841","MORRISONVILLE, IL US","2006-12-31",,"54","46","53"
"USC00115841","MORRISONVILLE, IL US","2007-01-01",,"56","32","33"
"USW00014806","RANTOUL, IL US","2006-01-01",,"40","28","30"
"USW00014806","RANTOUL, IL US","2006-01-02",,"58","50","56"
"USW00014806","RANTOUL, IL US","2006-01-03",,"65","35","41"
"USW00014806","RANTOUL, IL US","2006-01-04",,"45","37","41"
"USW00014806","RANTOUL, IL US","2006-01-05",,"40","41","38"
"USW00014806","RANTOUL, IL US","2006-01-06",,"40","28","32"
"USW00014806","RANTOUL, IL US","2006-01-07",,"38","28","32"
"USW00014806","RANTOUL, IL US","2006-01-08",,"44","28","38"
"USW00014806","RANTOUL, IL US","2006-01-09",,"57","25","35"
"USW00014806","RANTOUL, IL US","2006-01-10",,"39","30","35"
"USW00014806","RANTOUL, IL US","2006-01-11",,"46","30","36"
"USW00014806","RANTOUL, IL US","2006-01-12",,"42","36","37"
"USW00014806","RANTOUL, IL US","2006-01-13",,"55","34","50"
