f_ENS,f_con_peak,f_con_tot,f_disvi_tot,f_emit,f_gen,f_with_peak,f_with_tot,dec_label,gen_scenario
-0.00018143997813472896,4.3035955965404995e7,2.956123044921743e8,0.0,60.12677093205683,4.846301934634752e6,6.073020982966961e7,4.1120345875776386e8,D000208,Normal
-0.00018143997902984893,4.303595596977624e7,2.956123044392176e8,0.0,60.12677068229196,4.846301935699053e6,6.073020535746845e7,4.1120345434737074e8,D000209,Normal
-0.0001814399799249689,4.3035955975919254e7,2.9561230456368285e8,0.0,60.126770244956354,4.846301935635659e6,6.073020535260758e7,4.112034486225998e8,D000210,Normal
-0.00018143997902984893,4.3035955966700144e7,2.956123044128393e8,0.0,60.12677070049675,4.846301936083463e6,6.073020535932214e7,4.112034543684514e8,D000211,Normal
-0.00018143997902984893,4.30359559375323e7,2.956123041633824e8,0.0,60.126770867217516,4.846301939875537e6,6.073020536251911e7,4.1120345443054134e8,D000212,Normal
-0.00018143997902984893,4.30359559627196e7,2.956123043787398e8,0.0,60.12677072383228,4.846301936596926e6,6.073020536120154e7,4.112034543907006e8,D000213,Normal
-0.00018143997902984893,4.303595591588126e7,2.9561230397813666e8,0.0,60.12677098685186,4.846301942782512e6,6.0730205353816114e7,4.1120345437172186e8,D000214,Normal
-0.00018143997723960844,4.1057280882540494e7,2.831036336944739e8,0.0,67.72758254812102,5.050372928035429e6,5.825687931626561e7,3.955677295790303e8,D000215,Normal
-0.00018143997723960923,4.3035956199082434e7,2.956123059915078e8,0.0,60.1267696479148,4.846301941135156e6,6.073020611562922e7,4.112034388801662e8,D000216,Normal
-0.00018143997723960923,4.3035956192685395e7,2.9561230594818866e8,0.0,60.12676967810826,4.846301941741967e6,6.073020612050878e7,4.112034389230697e8,D000217,Normal
-0.00018143997723960923,4.303595617960187e7,2.956123058598649e8,0.0,60.12676973824149,4.846301943059331e6,6.073020612575125e7,4.1120343897447914e8,D000218,Normal
-0.00018143997723960923,4.303595619035064e7,2.956123059324048e8,0.0,60.1267696889853,4.846301941971989e6,6.073020612187849e7,4.112034389355606e8,D000219,Normal
-0.0001814399781347292,4.303595617383974e7,2.9561230580827105e8,0.0,60.126769479533834,4.846301943692287e6,6.0730206126412116e7,4.112034350443313e8,D000220,Normal
-0.0001814399781347292,4.30359560740152e7,2.9561230528936803e8,0.0,60.126769841909656,4.846301951308997e6,6.073020263918839e7,4.112034353087454e8,D000221,Normal
-0.00018143997723960923,4.3035956165945515e7,2.9561230576786023e8,0.0,60.12676979931383,4.8463019443938555e6,6.073020612600348e7,4.112034389885419e8,D000222,Normal
-0.00018143997902984917,4.303595599712716e7,2.956123046154552e8,0.0,60.12676996508599,4.846301962054435e6,6.073020256143523e7,4.1120343068428826e8,D000223,Normal
-0.00018143997723960844,4.105728074076125e7,2.831036327767049e8,0.0,67.72758303896336,5.05037294403977e6,5.825687891785214e7,3.9556772677357924e8,D000224,Normal
-0.00018143997723960888,4.303595587880059e7,2.95612303935096e8,0.0,60.12677197923174,4.846301930106875e6,6.0730211767376155e7,4.112034754694184e8,D000225,Normal
-0.00018143997902984882,4.3035955873544194e7,2.956123040107397e8,0.0,60.1267712782975,4.846301931819558e6,6.073021177368149e7,4.112034648458601e8,D000226,Normal
-0.00018143997813472885,4.3035955863790736e7,2.956123039546764e8,0.0,60.12677157377941,4.846301932669219e6,6.0730211783086576e7,4.1120346881665003e8,D000227,Normal
-0.00018143997813472885,4.3035955871707164e7,2.9561230400610644e8,0.0,60.12677153764265,4.846301931848586e6,6.0730211775673375e7,4.112034687580137e8,D000228,Normal
-0.00018143997813472885,4.303595585989527e7,2.9561230392941093e8,0.0,60.12677159133319,4.846301932967704e6,6.0730211786080725e7,4.1120346884041107e8,D000229,Normal
-0.00018143997813472885,4.303595582531e7,2.956123037053746e8,0.0,60.12677174264638,4.846301936352558e6,6.0730211797575794e7,4.112034689410559e8,D000230,Normal
-0.00018143997813472885,4.303595585492381e7,2.9561230389718926e8,0.0,60.12677161355214,4.846301933500565e6,6.073021178932552e7,4.1120346886645657e8,D000231,Normal
-0.00018143997902984882,4.303595580234e7,2.956123035935246e8,0.0,60.126771538078685,4.846301938658707e6,6.0730211794193216e7,4.1120346451786137e8,D000232,Normal
-0.00018143997723960844,4.10572809932813e7,2.831036344077995e8,0.0,67.72758215018035,5.050372915805367e6,5.825687956734525e7,3.955677313473252e8,D000233,Normal
-0.0001814399781347284,4.303595507710271e7,2.955443938317504e8,0.0,60.24929496792807,4.845782531209957e6,6.1269159447197795e7,4.1300709631617737e8,D000234,Normal
-0.00018143997902984838,4.303595533033586e7,2.955443942011181e8,0.0,60.24929404719367,4.845782534464488e6,6.126915571572464e7,4.1300708187495124e8,D000235,Normal
-0.00018143997902984838,4.303595532471315e7,2.95544394014017e8,0.0,60.249294332669294,4.845782534086167e6,6.126915941400914e7,4.130070856441839e8,D000236,Normal
-0.0001814399772396084,4.3035955071127184e7,2.955443793051083e8,0.0,60.24932136541692,4.845782421796845e6,6.126954738965518e7,4.1300748432045233e8,D000237,Normal
-0.0001814399781347284,4.303595506196558e7,2.9554439374018145e8,0.0,60.24929502695379,4.845782532603881e6,6.126915928789288e7,4.130070963035021e8,D000238,Normal
-0.0001814399781347284,4.303595504014862e7,2.955443935479386e8,0.0,60.24929521943275,4.845782534278693e6,6.126916067519413e7,4.130070978499769e8,D000239,Normal
-0.0001814399781347284,4.303595505839058e7,2.955443936461561e8,0.0,60.24929517141609,4.8457825324454475e6,6.126916117494456e7,4.130070982205591e8,D000240,Normal
-0.0001814399772396084,4.3035955029004805e7,2.955443727474604e8,0.0,60.24933288518024,4.845782378104354e6,6.126971406192195e7,4.130076512978965e8,D000241,Normal
-0.00018143997813472841,4.303595496731575e7,2.955356718152522e8,0.0,60.25462626360741,4.845920712301877e6,6.1269921228085935e7,4.12996983376534e8,D000242,Normal
-0.00018143997723961137,4.36521393320518e7,2.991968333960482e8,0.0,60.12678048680125,4.846313476041319e6,5.4502012207175024e7,3.735686194972281e8,D000243,Normal
-0.00018143997723961137,4.3652139322933e7,2.991968333167335e8,0.0,60.126780571552494,4.846313477642568e6,5.450201219555595e7,3.735686193972352e8,D000244,Normal
-0.00018143997723961137,4.365213927441868e7,2.9919683299115014e8,0.0,60.12678086594182,4.846313483555395e6,5.4502012134625845e7,3.7356861898801064e8,D000245,Normal
-0.00018143997723961137,4.365213931714548e7,2.991968332782248e8,0.0,60.12678060831432,4.846313478328873e6,5.450201218828277e7,3.7356861934878856e8,D000246,Normal
-0.00018143997723961137,4.36521392275098e7,2.991968326712546e8,0.0,60.12678112781197,4.846313489228491e6,5.450201207578241e7,3.735686185865723e8,D000247,Normal
-0.0001814399772396108,3.770089738294982e7,2.5959563713193485e8,0.0,262.3277977865125,6.73221718717845e6,4.647557912054872e7,3.199220530072613e8,D000248,Normal
-0.00018143997723961137,4.3652139045289345e7,2.9919683134886885e8,0.0,60.12678207312459,4.846313511652024e6,5.450201184759066e7,3.735686169302958e8,D000249,Normal
-0.0001814399772396108,3.770089733870878e7,2.5959563683951515e8,0.0,262.32779988405014,6.732217205739258e6,4.647557905871234e7,3.199220525970608e8,D000250,Normal
-0.0001814399772396108,3.770089731550052e7,2.5959563668438497e8,0.0,262.3278009978841,6.732217215590054e6,4.647557902627218e7,3.1992205237942326e8,D000251,Normal
-0.00018143997902985082,4.9949841986992784e7,3.434420580644836e8,0.0,109.34200713353319,4.664160052145934e6,6.212655451308212e7,4.271041472083583e8,D000252,Normal
-0.00018143997902985085,4.994984198396258e7,3.434420821652322e8,0.0,109.34203405237326,4.664159965458749e6,6.2126554508945085e7,4.2710417616252136e8,D000253,Normal
-0.00018143997813473093,4.994984197463174e7,3.4344207974983686e8,0.0,109.34203139136515,4.664159979749021e6,6.212655449621676e7,4.271041740163387e8,D000254,Normal
-0.00018143997902985082,4.994984198268484e7,3.4344208248319227e8,0.0,109.34203451196674,4.664159964600185e6,6.212655450719692e7,4.271041766807109e8,D000255,Normal
-0.0001814399781347309,4.9949841968289256e7,3.4344204456748897e8,0.0,109.34199256473985,4.664160111824805e6,6.212655448756634e7,4.271041312687477e8,D000256,Normal
-0.00018143997723961078,4.06842897591831e7,2.796705312563597e8,0.0,284.65559225986016,6.6541078659611605e6,5.008753140369296e7,3.4421220842468524e8,D000257,Normal
-0.00018143997813473093,4.9949841955251284e7,3.434420719850351e8,0.0,109.34202358817106,4.664160013934079e6,6.212655446978908e7,4.271041646020831e8,D000258,Normal
-0.00018143997813473066,4.068429045108408e7,2.7967053677807677e8,0.0,284.6556018466255,6.654107866722062e6,5.0087532230818965e7,3.442122144260516e8,D000259,Normal
-0.00018143997723961078,4.068429038353623e7,2.7967053242341053e8,0.0,284.6555980043041,6.654107894772845e6,5.008753214427068e7,3.442122097339067e8,D000260,Normal
-0.00018143997902985085,5.00227849983343e7,3.4383189539619505e8,0.0,109.77497596323032,4.662755029966217e6,6.221486561764264e7,4.2757586356735283e8,D000261,Normal
-0.00018143997723961102,5.002278499583714e7,3.438318968840219e8,0.0,109.77497695174816,4.662755030281514e6,6.2214865614151135e7,4.275758665514444e8,D000262,Normal
-0.00018143997723961102,5.002278498819803e7,3.4383189683208525e8,0.0,109.77497732478113,4.662755033512122e6,6.221486560347268e7,4.275758664785779e8,D000263,Normal
-0.00018143997723961102,5.002278499476316e7,3.4383189687673825e8,0.0,109.7749770040829,4.662755030690615e6,6.2214865612649776e7,4.2757586654122496e8,D000264,Normal
-0.00018143997723961102,5.002278498301419e7,3.438318967966877e8,0.0,109.77497757903565,4.662755035700255e6,6.221486559622642e7,4.275758664289153e8,D000265,Normal
-0.00018143997723961067,4.563461909974153e7,3.14145151933209e8,0.0,323.0013251572099,6.54611820247929e6,5.608082734584394e7,3.859256190438672e8,D000266,Normal
-0.00018143997813473093,5.002278497238917e7,3.438318959928621e8,0.0,109.77497762577099,4.662755040211856e6,6.221486558137506e7,4.275758648276711e8,D000267,Normal
-0.00018143997723961067,4.5634618921189636e7,3.14145151040793e8,0.0,323.00132932426084,6.546118242549714e6,5.6080827105108865e7,3.8592561780636543e8,D000268,Normal
-0.00018143997723961067,4.563461897792984e7,3.1414515090479153e8,0.0,323.0013308127892,6.5461182557178475e6,5.608082717077407e7,3.859256176042894e8,D000269,Normal
-0.00018143997813473093,5.002278418566702e7,3.438318907291763e8,0.0,109.77497037774356,4.66275505027434e6,6.221486463375743e7,4.275758585362572e8,D000270,Normal
-0.00018143997723961102,5.002278418317347e7,3.438318912595498e8,0.0,109.77497069592793,4.662755051816502e6,6.221486463027028e7,4.275758597459693e8,D000271,Normal
-0.00018143997723961102,5.0022784175534226e7,3.438318912076117e8,0.0,109.77497106895927,4.6627550550473165e6,6.221486461959175e7,4.27575859673101e8,D000272,Normal
-0.00018143997723961102,5.002278418209944e7,3.438318912522708e8,0.0,109.77497074826715,4.662755052184224e6,6.221486462876904e7,4.275758597357553e8,D000273,Normal
-0.00018143997723961102,5.0022784170350105e7,3.438318911722122e8,0.0,109.77497132321199,4.662755057251599e6,6.2214864612345174e7,4.27575859623436e8,D000274,Normal
-0.00018143997723961067,4.374103043494987e7,3.0057709004430795e8,0.0,307.9089784571885,6.585359020653829e6,5.378828547026081e7,3.695086373913759e8,D000275,Normal
-0.00018143997902985085,5.0022784159720905e7,3.4383189006097084e8,0.0,109.77497138696671,4.662755059644947e6,6.221486459748868e7,4.275758570497806e8,D000276,Normal
-0.00018143997723961067,4.37410305605718e7,3.0057708819289607e8,0.0,307.90898056999197,6.5853590572203975e6,5.378828560808522e7,3.6950863505401146e8,D000277,Normal
-0.00018143997723961067,4.374102996228329e7,3.0057708395176756e8,0.0,307.90897741439613,6.585359081781258e6,5.3788284878454916e7,3.695086298860223e8,D000278,Normal
-0.00018143997902985085,5.0022785063145496e7,3.438318958072721e8,0.0,109.77497642020958,4.662755028366111e6,6.221486569610866e7,4.275758640647547e8,D000279,Normal
-0.00018143997723961102,5.002278506064822e7,3.438318973305246e8,0.0,109.77497744837555,4.662755028554304e6,6.2214865692616895e7,4.275758670917017e8,D000280,Normal
-0.00018143997723961102,5.002278505300903e7,3.43831897278588e8,0.0,109.77497782140853,4.6627550317878425e6,6.221486568193844e7,4.275758670188352e8,D000281,Normal
-0.00018143997723961102,5.002278505957419e7,3.438318973232409e8,0.0,109.77497750071018,4.662755028964484e6,6.221486569111557e7,4.275758670814822e8,D000282,Normal
-0.00018143997723961102,5.002278504782527e7,3.4383189724319077e8,0.0,109.77497807566326,4.662755033967419e6,6.221486567469221e7,4.2757586696917295e8,D000283,Normal
-0.00018143997723961072,4.5634619370480224e7,3.141451533962174e8,0.0,323.0013268455408,6.546118202784735e6,5.60808276779643e7,3.8592562082637e8,D000284,Normal
-0.00018143997723961102,5.0022785037200555e7,3.438318971702144e8,0.0,109.7749785997036,4.662755038931578e6,6.221486565984121e7,4.275758668667911e8,D000285,Normal
-0.00018143997723961067,4.563461906207271e7,3.1414515169274044e8,0.0,323.0013302273767,6.546118239858636e6,5.608082727553746e7,3.859256185856143e8,D000286,Normal
-0.00018143997723961067,4.563461908805966e7,3.141451516325804e8,0.0,323.00133175529106,6.546118253176216e6,5.608082730243736e7,3.859256184739924e8,D000287,Normal
-0.00018143997813473093,5.002278518494203e7,3.43831897395658e8,0.0,109.77497777813879,4.66275502514624e6,6.221486584356597e7,4.275758665577805e8,D000288,Normal
-0.00018143997723961102,5.0022785182444274e7,3.4383189816861063e8,0.0,109.77497838054578,4.662755025293427e6,6.2214865840073764e7,4.275758681057651e8,D000289,Normal
-0.00018143997723961102,5.002278517480511e7,3.438318981166751e8,0.0,109.77497875357949,4.662755028518468e6,6.221486582939534e7,4.2757586803290004e8,D000290,Normal
-0.00018143997723961102,5.0022785181370296e7,3.4383189816132724e8,0.0,109.77497843288057,4.6627550257122945e6,6.221486583857244e7,4.27575868095546e8,D000291,Normal
-0.00018143997723961102,5.002278516962143e7,3.438318980812781e8,0.0,109.77497900783436,4.662755030691497e6,6.2214865822149284e7,4.27575867983238e8,D000292,Normal
-0.00018143997723961067,4.563461951403112e7,3.1414515443825066e8,0.0,323.00132801561915,6.546118197404181e6,5.608082785091215e7,3.859256220753e8,D000293,Normal
-0.00018143997723961102,5.002278515899747e7,3.438318980083044e8,0.0,109.77497953187692,4.662755035608021e6,6.221486580729902e7,4.275758678808594e8,D000294,Normal
-0.00018143997723961067,4.5634619358015634e7,3.141451536901242e8,0.0,323.0013321338596,6.546118235968536e6,5.608082763668294e7,3.859256210212755e8,D000295,Normal
-0.00018143997723961064,4.563461915762079e7,3.141451530798303e8,0.0,323.00133334580767,6.546118249594118e6,5.608082738189483e7,3.8592562022012085e8,D000296,Normal
-0.00018143997992497077,5.002278510764995e7,3.4383189530400765e8,0.0,109.77497625479917,4.662755027758285e6,6.2214865749989524e7,4.275758626695559e8,D000297,Normal
-0.00018143997723961102,5.002278510515244e7,3.438318976369173e8,0.0,109.77497778916397,4.662755027364623e6,6.221486574649763e7,4.275758674624293e8,D000298,Normal
-0.00018143997723961102,5.002278509751326e7,3.438318975849806e8,0.0,109.77497816219699,4.662755030599939e6,6.2214865735819146e7,4.275758673895628e8,D000299,Normal
-0.00018143997723961102,5.002278510407844e7,3.438318976296334e8,0.0,109.7749778414985,4.66275502777831e6,6.2214865744996324e7,4.275758674522096e8,D000300,Normal
-0.00018143997723961102,5.0022785092329584e7,3.4383189754958355e8,0.0,109.77497841645182,4.66275503277365e6,6.2214865728573e7,4.2757586733990073e8,D000301,Normal
-0.00018143997723961072,4.563461966438694e7,3.1414515436973e8,0.0,323.00132785985573,6.5461182027240675e6,5.608082804162032e7,3.859256220182789e8,D000302,Normal
-0.00018143997723961102,5.0022785081705086e7,3.438318974766084e8,0.0,109.7749789404931,4.66275503771774e6,6.221486571372226e7,4.275758672375203e8,D000303,Normal
-0.00018143997723961067,4.563461917706271e7,3.1414515238298637e8,0.0,323.00133093062334,6.546118238279279e6,5.6080827415758006e7,3.8592561942474675e8,D000304,Normal
-0.00018143997723961067,4.563461918851713e7,3.141451523290131e8,0.0,323.00133246078383,6.5461182516049575e6,5.608082742411172e7,3.8592561931714606e8,D000305,Normal
-0.00018143997813473093,5.002278520056449e7,3.438318974988198e8,0.0,109.77497789288435,4.662755024732849e6,6.2214865862479866e7,4.2757586668260366e8,D000306,Normal
-0.00018143997723961102,5.00227851980666e7,3.4383189827601564e8,0.0,109.77497850000813,4.662755024872891e6,6.221486585898758e7,4.275758682357226e8,D000307,Normal
-0.00018143997723961102,5.002278519042753e7,3.438318982240802e8,0.0,109.7749788730419,4.662755028095664e6,6.2214865848309085e7,4.275758681628576e8,D000308,Normal
-0.00018143997723961102,5.0022785196992606e7,3.438318982687323e8,0.0,109.7749785523429,4.662755025293598e6,6.221486585748623e7,4.2757586822550344e8,D000309,Normal
-0.00018143997723961102,5.002278518524376e7,3.438318981886833e8,0.0,109.77497912729679,4.662755030268496e6,6.221486584106302e7,4.2757586811319566e8,D000310,Normal
-0.00018143997723961072,4.5634619536937036e7,3.1414515547408855e8,0.0,323.0013289909541,6.546118199848419e6,5.6080827878686555e7,3.859256233547063e8,D000311,Normal
-0.00018143997723961102,5.002278517461992e7,3.4383189811570925e8,0.0,109.77497965133918,4.662755035211249e6,6.221486582621297e7,4.275758680108166e8,D000312,Normal
-0.00018143997723961067,4.563461943416813e7,3.1414515406092286e8,0.0,323.00133242826524,6.546118235566709e6,5.6080827730677396e7,3.8592562147679293e8,D000313,Normal
-0.00018143997723961064,4.5634619163710006e7,3.1414515304558265e8,0.0,323.001333407664,6.546118249114998e6,5.6080827388775654e7,3.859256201731476e8,D000314,Normal
-0.00018143997813473093,5.002278524169533e7,3.43831897770368e8,0.0,109.77497819492353,4.662755023638613e6,6.22148659122765e7,4.2757586701116985e8,D000315,Normal
-0.00018143997723961102,5.002278523919741e7,3.438318985586821e8,0.0,109.77497881440675,4.662755023795381e6,6.2214865908784054e7,4.27575868577742e8,D000316,Normal
-0.00018143997723961102,5.0022785231558256e7,3.438318985067471e8,0.0,109.77497918744079,4.662755026984446e6,6.221486589810559e7,4.275758685048775e8,D000317,Normal
-0.00018143997723961102,5.002278523812339e7,3.4383189855139893e8,0.0,109.77497886674166,4.662755024186496e6,6.221486590728275e7,4.275758685675231e8,D000318,Normal
-0.00018143997723961102,5.002278522637462e7,3.438318984713504e8,0.0,109.77497944169582,4.662755029150179e6,6.221486589085955e7,4.275758684552158e8,D000319,Normal
-0.0001814399772396107,4.563461959775309e7,3.141451555987497e8,0.0,323.00132914251265,6.546118197743629e6,5.60808279526013e7,3.85925623501078e8,D000320,Normal
-0.00018143997902985085,5.002278521575064e7,3.438318967664719e8,0.0,109.77497884415898,4.662755033921573e6,6.221486587600941e7,4.275758651633105e8,D000321,Normal
-0.00018143997723961067,4.563461950496783e7,3.141451546603166e8,0.0,323.0013329739205,6.546118234582368e6,5.608082781699128e7,3.859256222086613e8,D000322,Normal
-0.00018143997723961064,4.563461920657073e7,3.141451530798987e8,0.0,323.0013336271239,6.546118247502785e6,5.6080827440173656e7,3.859256202055008e8,D000323,Normal
-0.00018143997723960788,4.303595995798784e7,2.979484033501731e8,0.0,60.12676570279952,4.846308847959389e6,6.073019545243365e7,3.857277764990027e8,D000324,Normal
-0.00018143997723960788,4.303595994606681e7,2.979484032715979e8,0.0,60.12676575178222,4.846308849195141e6,6.07301954396891e7,3.8572777640659225e8,D000325,Normal
-0.00018143997723960788,4.303595989936676e7,2.9794840295988286e8,0.0,60.126765942736824,4.846308854279285e6,6.073019538393413e7,3.857277760241701e8,D000326,Normal
-0.00018143997723960788,4.303595994053748e7,2.979484032349582e8,0.0,60.126765774394954,4.846308849788312e6,6.073019543338122e7,3.8572777636244124e8,D000327,Normal
-0.00018143997723960788,4.303595985359568e7,2.9794840264978564e8,0.0,60.126766131643905,4.846308859312101e6,6.073019532746278e7,3.857277756386323e8,D000328,Normal
-0.00018143997723960722,4.1336442685089104e7,2.854397348521535e8,0.0,67.72756077598038,5.050379587210951e6,5.825685186264252e7,3.700919415750933e8,D000329,Normal
-0.00018143997723960788,4.303595967429623e7,2.979484013488333e8,0.0,60.1267669228069,4.8463088803779315e6,6.073019510412318e7,3.857277740146699e8,D000330,Normal
-0.00018143997813472706,4.133644220721252e7,2.854397312904451e8,0.0,67.72756220988076,5.050379624729225e6,5.825685125054014e7,3.7009193285837096e8,D000331,Normal
-0.00018143997813472595,4.133644149436051e7,2.8543972581750256e8,0.0,67.72756422308689,5.050379672943301e6,5.8256850832801715e7,3.7009193276995116e8,D000332,Normal
-0.00018143997813472738,4.3035957428801954e7,2.9794838645073366e8,0.0,60.12676564084456,4.846308830128341e6,6.073019237448252e7,3.857277545196128e8,D000333,Normal
-0.00018143997813472738,4.3035957420572795e7,2.97948386398889e8,0.0,60.12676567350741,4.846308831002089e6,6.073019236635198e7,3.8572775446063375e8,D000334,Normal
-0.00018143997813472738,4.303595739781788e7,2.979483862540715e8,0.0,60.12676576289586,4.846308833275057e6,6.073019234053122e7,3.857277542868403e8,D000335,Normal
-0.0001814399790298474,4.303595702942964e7,2.9794838598962796e8,0.0,60.126765620384894,4.846308830518866e6,6.073019269288106e7,3.857277547655569e8,D000336,Normal
-0.00018143997723960733,4.303595738397479e7,2.979483863432193e8,0.0,60.126765884585325,4.846308835665245e6,6.073019232396943e7,3.8572775577096e8,D000337,Normal
-0.00018143997723960722,4.133644345782751e7,2.8543973979072845e8,0.0,67.72755777706377,5.050379507239935e6,5.825685282119295e7,3.700919477614584e8,D000338,Normal
-0.00018143997723960733,4.3035957358822025e7,2.979483861743084e8,0.0,60.12676598769748,4.846308838412765e6,6.073019229331228e7,3.85727755562062e8,D000339,Normal
-0.0001814399781347271,4.133644210480648e7,2.8543973236739147e8,0.0,67.72756145901174,5.050379604658382e6,5.82568514960647e7,3.7009193652992576e8,D000340,Normal
-0.00018143997813472595,4.133644151767226e7,2.8543972598070824e8,0.0,67.72756412631433,5.0503796703101145e6,5.825685085931906e7,3.7009193298584515e8,D000341,Normal
-0.00018143997723960698,4.3035957032204255e7,2.9794838402392346e8,0.0,60.12676571324246,4.846308827082109e6,6.073019196634253e7,3.8572775339419216e8,D000342,Normal
-0.00018143997723960698,4.303595702614853e7,2.9794838398440975e8,0.0,60.12676573848154,4.846308827734629e6,6.073019196092946e7,3.857277533506166e8,D000343,Normal
-0.00018143997723960698,4.3035957012460575e7,2.97948383894171e8,0.0,60.126765794806786,4.846308829232705e6,6.07301919464371e7,3.8572775324517274e8,D000344,Normal
-0.00018143997723960698,4.3035957023840785e7,2.979483839692675e8,0.0,60.126765748027154,4.846308827981904e6,6.0730191958648525e7,3.8572775333333826e8,D000345,Normal
-0.00018143997723960698,4.3035957005803704e7,2.979483838500302e8,0.0,60.12676582205821,4.846308829957236e6,6.073019193885795e7,3.857277531920489e8,D000346,Normal
-0.00018143997723960698,4.303595686388663e7,2.97948382883371e8,0.0,60.126766411572575,4.84630884582643e6,6.073019176489497e7,3.857277519934906e8,D000347,Normal
-0.00018143997723960698,4.303595699598915e7,2.979483837847336e8,0.0,60.12676586219242,4.846308831064692e6,6.073019192737343e7,3.857277531126174e8,D000348,Normal
-0.00018143997813472706,4.303595377074771e7,2.9706008258822864e8,0.0,60.66627503250621,4.860713161971899e6,6.073018789946121e7,3.846173752451489e8,D000349,Normal
-0.00018143997992496613,4.133644156147584e7,2.8543972620252025e8,0.0,67.72756392643447,5.050379668159483e6,5.825685090665285e7,3.700919282174469e8,D000350,Normal
-0.00018143997813472728,4.3035957285463944e7,2.979483855424049e8,0.0,60.12676564267838,4.846308828895502e6,6.073019221625847e7,3.857277535088507e8,D000351,Normal
-0.00018143997723960722,4.3035957277875684e7,2.979483856449705e8,0.0,60.126765734085126,4.846308830398725e6,6.0730192208929755e7,3.857277550174242e8,D000352,Normal
-0.00018143997723960722,4.303595725809687e7,2.979483855140466e8,0.0,60.126765815138185,4.8463088325716965e6,6.0730192186823934e7,3.857277548611681e8,D000353,Normal
-0.00018143997723960722,4.3035957274812475e7,2.9794838562479424e8,0.0,60.12676574669038,4.846308830730832e6,6.073019220570443e7,3.85727754993858e8,D000354,Normal
-0.00018143997723960722,4.303595724686382e7,2.9794838543921065e8,0.0,60.126765861046366,4.846308833799941e6,6.073019217352468e7,3.8572775476969427e8,D000355,Normal
-0.00018143997813472725,4.2084612660496034e7,2.879726911118721e8,0.0,66.19068526327925,5.008880499392287e6,5.869867424884084e7,3.7325813554225665e8,D000356,Normal
-0.00018143997723960722,4.3035957227842465e7,2.979483853118712e8,0.0,60.12676593889193,4.84630883587566e6,6.0730192150531754e7,3.8572775461272275e8,D000357,Normal
-0.0001814399781347271,4.133644219860661e7,2.854397332083925e8,0.0,67.72756094842697,5.050379591013186e6,5.825685166640679e7,3.7009193758467674e8,D000358,Normal
-0.00018143997813472595,4.13364415258223e7,2.854397260376477e8,0.0,67.72756409233924,5.050379669359089e6,5.825685086832025e7,3.7009193306018215e8,D000359,Normal
-0.00018143997723960674,4.303595698020535e7,2.9794838368108165e8,0.0,60.126765718312406,4.846308826488854e6,6.0730191924461864e7,3.8572775310732293e8,D000360,Normal
-0.00018143997723960674,4.303595697454997e7,2.9794838364423037e8,0.0,60.12676574193293,4.846308827099154e6,6.073019191954927e7,3.857277530670797e8,D000361,Normal
-0.00018143997723960674,4.303595696224261e7,2.97948383563205e8,0.0,60.12676579266068,4.84630882845529e6,6.07301919067821e7,3.85727752973099e8,D000362,Normal
-0.00018143997723960674,4.303595697242933e7,2.979483836303339e8,0.0,60.12676575072135,4.846308827326133e6,6.073019191750212e7,3.8572775305135834e8,D000363,Normal
-0.00018143997723960674,4.303595695648575e7,2.9794838352508426e8,0.0,60.126765816252444,4.846308829103197e6,6.073019190032758e7,3.85727752927509e8,D000364,Normal
-0.00018143997723960674,4.3035956861090995e7,2.979483828820816e8,0.0,60.12676620903875,4.8463088394976165e6,6.0730191784528516e7,3.857277521335607e8,D000365,Normal
-0.00018143997723960674,4.303595694825721e7,2.9794838347042245e8,0.0,60.12676584992117,4.846308830132931e6,6.0730191890820205e7,3.857277528613955e8,D000366,Normal
-0.00018143997723960674,4.303595662745984e7,2.9794838106939644e8,0.0,60.12676731129643,4.846308868844587e6,6.073019149348282e7,3.857277498706421e8,D000367,Normal
-0.00018143997902984605,4.13364415790664e7,2.8543972621010983e8,0.0,67.72756384858786,5.050379664547997e6,5.825685092511924e7,3.700919328604136e8,D000368,Normal
-0.0001814399772396064,4.3035956841437824e7,2.97948382767361e8,0.0,60.12676574632879,4.846308824662922e6,6.073019185104286e7,3.857277525779536e8,D000369,Normal
-0.00018143997813472646,4.3035956609002344e7,2.9794838251082975e8,0.0,60.12676569748927,4.846308824674501e6,6.073019231965463e7,3.857277530201281e8,D000370,Normal
-0.0001814399772396064,4.303595682857274e7,2.9794838268344593e8,0.0,60.126765800037305,4.846308825918582e6,6.073019183974598e7,3.8572775248611224e8,D000371,Normal
-0.00018143997813472646,4.3035956607870705e7,2.979483825010844e8,0.0,60.126765703753634,4.846308824764598e6,6.073019231867764e7,3.857277530094229e8,D000372,Normal
-0.0001814399772396064,4.303595682506019e7,2.979483826603098e8,0.0,60.126765814517775,4.846308826328542e6,6.073019183609726e7,3.8572775245931184e8,D000373,Normal
-0.0001814399772396064,4.3035956790083736e7,2.979483824277474e8,0.0,60.12676595781826,4.846308830119466e6,6.073019179581638e7,3.8572775217852974e8,D000374,Normal
-0.0001814399772396064,4.303595682045932e7,2.9794838262992096e8,0.0,60.126765833430234,4.846308826823962e6,6.073019183112991e7,3.857277524235798e8,D000375,Normal
-0.0001814399772396064,4.303595676270987e7,2.9794838224376225e8,0.0,60.12676607019874,4.846308833120305e6,6.073019176259269e7,3.8572775195172405e8,D000376,Normal
