pg,qg,name,hour
0.027199990047250218,NaN,5,23
0.924,NaN,31,23
0.007199990035356379,NaN,15,23
0.39019999004669903,NaN,27,23
0.23169999004693811,NaN,33,23
0.39019999004669903,NaN,28,23
0.011999990035328614,NaN,14,23
0.07979999004716955,NaN,46,23
0.05399999004720908,NaN,21,23
0.014099990047270356,NaN,7,23
0.02819999003523549,NaN,44,23
0.23169999004693811,NaN,34,23
0.05249999004721138,NaN,45,23
0.08379999004716343,NaN,8,23
0.23169999004693811,NaN,36,23
0.39019999004669903,NaN,26,23
0.014999990035311012,NaN,19,23
0.08379999004716343,NaN,10,23
2.242210315398266,NaN,47,23
0.08379999004716343,NaN,9,23
0.009599990035341415,NaN,18,23
1.3391999866533169,NaN,30,23
0.013599990047271126,NaN,3,23
0.013999999999999999,NaN,24,24
0.01619999004726713,NaN,32,24
0.013599990047271126,NaN,1,24
0.08379999004716343,NaN,12,24
1.3391999866533169,NaN,29,24
0.013599990047271126,NaN,4,24
0.013599990047271126,NaN,2,24
0.865,NaN,6,24
1.335,NaN,25,24
1.548,NaN,23,24
0.6759999999999999,NaN,22,24
0.02819999003523549,NaN,41,24
0.23169999004693811,NaN,35,24
0.08379999004716343,NaN,11,24
0.08379999004716343,NaN,13,24
0.027199990047250218,NaN,5,24
0.924,NaN,31,24
0.007199990035356379,NaN,15,24
0.39019999004669903,NaN,27,24
0.23169999004693811,NaN,33,24
0.39019999004669903,NaN,28,24
0.011999990035328614,NaN,14,24
0.07979999004716955,NaN,46,24
0.05399999004720908,NaN,21,24
0.014099990047270356,NaN,7,24
0.02819999003523549,NaN,44,24
0.23169999004693811,NaN,34,24
0.05249999004721138,NaN,45,24
0.08379999004716343,NaN,8,24
0.23169999004693811,NaN,36,24
0.39019999004669903,NaN,26,24
0.014999990035311012,NaN,19,24
0.08379999004716343,NaN,10,24
2.2422103153982658,NaN,47,24
0.08379999004716343,NaN,9,24
0.009599990035341415,NaN,18,24
1.3391999866533169,NaN,30,24
0.013599990047271126,NaN,3,24
