DATE,ForecastedLoad,ClearedLoad,ActualLoad
10/8/2019 6:00:00 AM,64795,64684,65925
10/8/2019 7:00:00 AM,69642,71847,70414
10/8/2019 8:00:00 AM,70829,72023,70693
10/8/2019 9:00:00 AM,71423,72362,71175
10/8/2019 10:00:00 AM,72317,72736,72191
10/8/2019 11:00:00 AM,73145,73871,73025
10/8/2019 12:00:00 PM,73664,74513,73999
10/8/2019 1:00:00 PM,74255,75533,74801
10/8/2019 2:00:00 PM,75045,76397,75818
10/8/2019 3:00:00 PM,75390,76956,76309
10/8/2019 4:00:00 PM,75391,77342,76969
10/8/2019 5:00:00 PM,75303,77384,77011
10/8/2019 6:00:00 PM,75445,77209,76378
10/8/2019 7:00:00 PM,76080,77544,77489
10/8/2019 8:00:00 PM,76422,77289,76132
10/8/2019 9:00:00 PM,74345,73762,72985
10/8/2019 10:00:00 PM,70510,68887,68521
10/8/2019 11:00:00 PM,66065,63305,64082
10/9/2019 12:00:00 AM,62739,59035,61387
10/9/2019 1:00:00 AM,60220,55682,59043
10/9/2019 2:00:00 AM,58674,54721,57530
10/9/2019 3:00:00 AM,57950,54125,57067
10/9/2019 4:00:00 AM,58099,54424,57711
10/9/2019 5:00:00 AM,59954,56341,60169
10/9/2019 6:00:00 AM,63828,63075,65605
10/9/2019 7:00:00 AM,69095,69484,70157
10/9/2019 8:00:00 AM,70429,70173,70321
10/9/2019 9:00:00 AM,71317,71528,71976
10/9/2019 10:00:00 AM,72579,73101,73035
10/9/2019 11:00:00 AM,73887,74690,74426
10/9/2019 12:00:00 PM,75001,75056,76376
10/9/2019 1:00:00 PM,76093,76389,77569
10/9/2019 2:00:00 PM,77209,77750,78450
10/9/2019 3:00:00 PM,77818,78172,79079
10/9/2019 4:00:00 PM,78070,78551,79381
10/9/2019 5:00:00 PM,78091,78802,79595
10/9/2019 6:00:00 PM,77926,78582,78750
10/9/2019 7:00:00 PM,78139,78986,79434
10/9/2019 8:00:00 PM,78355,78050,78151
10/9/2019 9:00:00 PM,76054,75141,74966
10/9/2019 10:00:00 PM,72543,69265,70406
10/9/2019 11:00:00 PM,68252,63750,65936
10/10/2019 12:00:00 AM,64457,59305,62712
10/10/2019 1:00:00 AM,62082,56607,60578
10/10/2019 2:00:00 AM,60428,55707,59299
10/10/2019 3:00:00 AM,59589,54768,58686
10/10/2019 4:00:00 AM,59607,54529,59014
10/10/2019 5:00:00 AM,61289,55960,61503
10/10/2019 6:00:00 AM,64922,62353,66617
10/10/2019 7:00:00 AM,70313,69762,71465
10/10/2019 8:00:00 AM,72131,70601,72481
10/10/2019 9:00:00 AM,73388,72410,74624
10/10/2019 10:00:00 AM,75162,74332,76541
10/10/2019 11:00:00 AM,77166,75811,78422
10/10/2019 12:00:00 PM,78824,77214,80050
10/10/2019 1:00:00 PM,80271,78439,81303
10/10/2019 2:00:00 PM,81613,79523,82084
10/10/2019 3:00:00 PM,82272,79961,82302
10/10/2019 4:00:00 PM,82493,80651,82059
10/10/2019 5:00:00 PM,82238,80601,81353
10/10/2019 6:00:00 PM,81370,80516,81083
10/10/2019 7:00:00 PM,81354,81188,81713
10/10/2019 8:00:00 PM,81424,79893,80102
10/10/2019 9:00:00 PM,79001,77139,76773
10/10/2019 10:00:00 PM,74975,72623,72982
10/10/2019 11:00:00 PM,70231,66533,68706
10/11/2019 12:00:00 AM,66032,61490,65218
10/11/2019 1:00:00 AM,63889,59766,63054
10/11/2019 2:00:00 AM,62011,58573,61527
10/11/2019 3:00:00 AM,61047,57515,60655
10/11/2019 4:00:00 AM,60973,57491,61358
10/11/2019 5:00:00 AM,62455,58839,63401
10/11/2019 6:00:00 AM,66534,66375,68389
10/11/2019 7:00:00 AM,71675,73247,73179
10/11/2019 8:00:00 AM,73921,74293,74335
10/11/2019 9:00:00 AM,75234,75489,75761
10/11/2019 10:00:00 AM,76493,76588,76481
10/11/2019 11:00:00 AM,77679,76890,76763
10/11/2019 12:00:00 PM,78407,77678,76857
10/11/2019 1:00:00 PM,78809,78435,76580
10/11/2019 2:00:00 PM,79020,78388,76147
10/11/2019 3:00:00 PM,78522,78123,75117
10/11/2019 4:00:00 PM,77644,77972,74812
10/11/2019 5:00:00 PM,76831,77393,73936
10/11/2019 6:00:00 PM,75864,77018,73196
10/11/2019 7:00:00 PM,75694,76675,73714
10/11/2019 8:00:00 PM,75528,75041,72345
10/11/2019 9:00:00 PM,73681,72177,70041
10/11/2019 10:00:00 PM,70795,68115,67077
10/11/2019 11:00:00 PM,67164,63188,63729
10/12/2019 12:00:00 AM,63688,58925,60940
10/12/2019 1:00:00 AM,61047,56940,59099
10/12/2019 2:00:00 AM,59552,56199,57913
10/12/2019 3:00:00 AM,58654,55999,56960
10/12/2019 4:00:00 AM,58385,55977,56888
10/12/2019 5:00:00 AM,58912,56703,58043
10/12/2019 6:00:00 AM,60687,59628,60261
10/12/2019 7:00:00 AM,63170,64317,62771
10/12/2019 8:00:00 AM,65087,66400,65033
10/12/2019 9:00:00 AM,66948,67871,66711
10/12/2019 10:00:00 AM,68049,69137,67104
10/12/2019 11:00:00 AM,68237,69028,66695
10/12/2019 12:00:00 PM,67821,67995,65925
10/12/2019 1:00:00 PM,67118,67484,65065
10/12/2019 2:00:00 PM,66521,66992,64579
10/12/2019 3:00:00 PM,66036,67063,64651
10/12/2019 4:00:00 PM,65920,67087,64658
10/12/2019 5:00:00 PM,66235,67708,65247
10/12/2019 6:00:00 PM,66927,67738,65551
10/12/2019 7:00:00 PM,68294,70154,68058
10/12/2019 8:00:00 PM,68957,69613,67112
10/12/2019 9:00:00 PM,67903,66650,65460
10/12/2019 10:00:00 PM,65880,62948,63179
10/12/2019 11:00:00 PM,63133,58590,60558
10/13/2019 12:00:00 AM,60384,55134,58168
10/13/2019 1:00:00 AM,57126,53705,56312
10/13/2019 2:00:00 AM,55812,52868,55419
10/13/2019 3:00:00 AM,55154,52392,55221
10/13/2019 4:00:00 AM,54889,51914,55070
10/13/2019 5:00:00 AM,55247,52085,55665
10/13/2019 6:00:00 AM,56490,55374,57166
10/13/2019 7:00:00 AM,58322,58625,59312
10/13/2019 8:00:00 AM,59813,60347,61566
10/13/2019 9:00:00 AM,61347,61739,62871
10/13/2019 10:00:00 AM,62518,62887,63456
10/13/2019 11:00:00 AM,63146,63229,64202
10/13/2019 12:00:00 PM,63432,63179,64766
10/13/2019 1:00:00 PM,63587,63279,64714
10/13/2019 2:00:00 PM,63693,63195,64808
10/13/2019 3:00:00 PM,63773,63847,65015
10/13/2019 4:00:00 PM,64133,64241,65665
10/13/2019 5:00:00 PM,65029,65248,66813
10/13/2019 6:00:00 PM,66866,67332,67835
10/13/2019 7:00:00 PM,68834,68354,70442
10/13/2019 8:00:00 PM,69609,68201,69541
10/13/2019 9:00:00 PM,68056,66396,67170
10/13/2019 10:00:00 PM,65436,62842,63805
10/13/2019 11:00:00 PM,62141,58220,60764
10/14/2019 12:00:00 AM,59149,54806,58720
10/14/2019 1:00:00 AM,57995,53314,57258
10/14/2019 2:00:00 AM,57208,52463,56667
10/14/2019 3:00:00 AM,57043,52176,56800
10/14/2019 4:00:00 AM,57623,52571,58018
10/14/2019 5:00:00 AM,59862,55939,61051
10/14/2019 6:00:00 AM,64920,63468,66300
10/14/2019 7:00:00 AM,71155,68896,71826
10/14/2019 8:00:00 AM,73432,69953,72570
10/14/2019 9:00:00 AM,74011,70454,72490
10/14/2019 10:00:00 AM,74428,71011,72748
10/14/2019 11:00:00 AM,74813,71186,72804
10/14/2019 12:00:00 PM,74979,71169,72775
10/14/2019 1:00:00 PM,75121,71942,72910
10/14/2019 2:00:00 PM,75222,72114,72539
10/14/2019 3:00:00 PM,75051,72500,72128
10/14/2019 4:00:00 PM,74875,72526,71788
10/14/2019 5:00:00 PM,74880,73007,72510
10/14/2019 6:00:00 PM,75378,74217,72874
10/14/2019 7:00:00 PM,76877,75789,75525
10/14/2019 8:00:00 PM,76996,76161,74399
10/14/2019 9:00:00 PM,74970,73588,72025
10/14/2019 10:00:00 PM,71430,69134,68051
10/14/2019 11:00:00 PM,67218,64384,64595
10/15/2019 12:00:00 AM,63667,59756,61467
10/15/2019 1:00:00 AM,60495,58874,59990
10/15/2019 2:00:00 AM,59301,58083,59165
10/15/2019 3:00:00 AM,58778,57795,58636
10/15/2019 4:00:00 AM,58957,58373,59635
10/15/2019 5:00:00 AM,60831,59978,62451
10/15/2019 6:00:00 AM,65481,68332,67958
10/15/2019 7:00:00 AM,71230,74980,72788
10/15/2019 8:00:00 AM,73108,75633,73387
10/15/2019 9:00:00 AM,73500,75763,73621
10/15/2019 10:00:00 AM,74150,76406,74435
10/15/2019 11:00:00 AM,75018,76857,75334
10/15/2019 12:00:00 PM,75576,77361,75904
10/15/2019 1:00:00 PM,76021,77340,76566
10/15/2019 2:00:00 PM,76335,77880,76454
10/15/2019 3:00:00 PM,76217,77679,76071
10/15/2019 4:00:00 PM,76007,77609,76242
10/15/2019 5:00:00 PM,75920,77536,75809
10/15/2019 6:00:00 PM,76140,78606,76660
10/15/2019 7:00:00 PM,77233,80039,77717
10/15/2019 8:00:00 PM,77273,79179,76293
10/15/2019 9:00:00 PM,75068,75947,73074
10/15/2019 10:00:00 PM,71366,70727,69631
10/15/2019 11:00:00 PM,67058,64840,65378
10/16/2019 12:00:00 AM,63402,61534,62424
10/16/2019 1:00:00 AM,61282,57189,60464
10/16/2019 2:00:00 AM,59933,56299,59202
10/16/2019 3:00:00 AM,59325,55476,58573
10/16/2019 4:00:00 AM,59538,55458,59472
10/16/2019 5:00:00 AM,61400,57417,61985
10/16/2019 6:00:00 AM,66060,65245,67451
10/16/2019 7:00:00 AM,72024,72471,72400
10/16/2019 8:00:00 AM,74199,73703,72736
10/16/2019 9:00:00 AM,74308,73042,73104
10/16/2019 10:00:00 AM,74419,73139,73427
10/16/2019 11:00:00 AM,74680,72732,73205
10/16/2019 12:00:00 PM,74798,72345,73533
10/16/2019 1:00:00 PM,74817,71705,73155
10/16/2019 2:00:00 PM,74673,71533,72642
10/16/2019 3:00:00 PM,74283,71075,72171
10/16/2019 4:00:00 PM,73899,71288,72022
10/16/2019 5:00:00 PM,73811,71361,72419
10/16/2019 6:00:00 PM,74060,71736,73173
10/16/2019 7:00:00 PM,75589,72295,75208
10/16/2019 8:00:00 PM,75938,72847,74257
10/16/2019 9:00:00 PM,74147,72273,71673
10/16/2019 10:00:00 PM,70875,67779,67951
10/16/2019 11:00:00 PM,66892,62702,64120
10/17/2019 12:00:00 AM,63370,58677,61267
10/17/2019 1:00:00 AM,60413,55912,59897
10/17/2019 2:00:00 AM,59149,55756,59136
10/17/2019 3:00:00 AM,58615,55222,59060
10/17/2019 4:00:00 AM,58864,55764,59589
10/17/2019 5:00:00 AM,60823,58121,62661
10/17/2019 6:00:00 AM,65550,65439,68097
10/17/2019 7:00:00 AM,71394,71124,72954
10/17/2019 8:00:00 AM,73008,71548,73378
10/17/2019 9:00:00 AM,73174,71383,73171
10/17/2019 10:00:00 AM,73173,70643,72550
10/17/2019 11:00:00 AM,73057,70241,71602
10/17/2019 12:00:00 PM,72746,69364,70859
10/17/2019 1:00:00 PM,72380,68609,70641
10/17/2019 2:00:00 PM,72010,68383,69885
10/17/2019 3:00:00 PM,71511,68903,69336
10/17/2019 4:00:00 PM,71201,68025,69096
10/17/2019 5:00:00 PM,71217,68460,69358
10/17/2019 6:00:00 PM,71725,69699,70764
10/17/2019 7:00:00 PM,73466,73202,73343
10/17/2019 8:00:00 PM,73918,72917,72592
10/17/2019 9:00:00 PM,72293,70022,70371
10/17/2019 10:00:00 PM,69272,65975,67056
10/17/2019 11:00:00 PM,65479,60745,63312
10/18/2019 12:00:00 AM,62949,57812,61096
10/18/2019 1:00:00 AM,60254,55811,59539
10/18/2019 2:00:00 AM,59085,55491,58596
10/18/2019 3:00:00 AM,58638,55174,58433
10/18/2019 4:00:00 AM,58890,55489,59149
10/18/2019 5:00:00 AM,60733,57954,62046
10/18/2019 6:00:00 AM,64356,65882,67192
10/18/2019 7:00:00 AM,69777,72966,71915
10/18/2019 8:00:00 AM,71467,72839,72399
10/18/2019 9:00:00 AM,71848,72122,72201
10/18/2019 10:00:00 AM,72005,71856,71361
10/18/2019 11:00:00 AM,71947,71620,70893
10/18/2019 12:00:00 PM,71574,70887,70048
10/18/2019 1:00:00 PM,71135,70540,69993
10/18/2019 2:00:00 PM,70754,69951,69520
10/18/2019 3:00:00 PM,70099,70443,68837
10/18/2019 4:00:00 PM,69419,69333,68782
10/18/2019 5:00:00 PM,68999,68462,68909
10/18/2019 6:00:00 PM,69046,68486,69048
10/18/2019 7:00:00 PM,70193,70365,70680
10/18/2019 8:00:00 PM,70185,68974,69553
10/18/2019 9:00:00 PM,68662,66202,67794
10/18/2019 10:00:00 PM,66173,62634,64813
10/18/2019 11:00:00 PM,62957,57228,61264
10/19/2019 12:00:00 AM,60672,53597,58970
10/19/2019 1:00:00 AM,57313,52365,57155
10/19/2019 2:00:00 AM,55801,51160,56046
10/19/2019 3:00:00 AM,55016,50140,55729
10/19/2019 4:00:00 AM,54700,49607,55788
10/19/2019 5:00:00 AM,55281,50909,56560
10/19/2019 6:00:00 AM,57040,55782,59163
10/19/2019 7:00:00 AM,59539,59613,61524
10/19/2019 8:00:00 AM,61198,60983,63415
10/19/2019 9:00:00 AM,63172,62548,64914
10/19/2019 10:00:00 AM,64565,63439,65252
10/19/2019 11:00:00 AM,65254,63331,65120
10/19/2019 12:00:00 PM,65455,63116,65063
10/19/2019 1:00:00 PM,65749,63405,65212
10/19/2019 2:00:00 PM,66004,63432,65235
10/19/2019 3:00:00 PM,66234,63881,65435
10/19/2019 4:00:00 PM,66151,64436,66130
10/19/2019 5:00:00 PM,66238,64690,66691
10/19/2019 6:00:00 PM,66615,64614,67360
10/19/2019 7:00:00 PM,67810,65486,68300
10/19/2019 8:00:00 PM,67802,65789,67050
10/19/2019 9:00:00 PM,66183,63834,65286
10/19/2019 10:00:00 PM,63903,60531,62463
10/19/2019 11:00:00 PM,60845,56662,59594
10/20/2019 12:00:00 AM,57891,52739,57443
10/20/2019 1:00:00 AM,55645,51785,55958
10/20/2019 2:00:00 AM,54271,50975,54945
10/20/2019 3:00:00 AM,53577,50346,53989
10/20/2019 4:00:00 AM,53244,50089,53907
10/20/2019 5:00:00 AM,53527,50635,54624
10/20/2019 6:00:00 AM,54756,53301,56400
10/20/2019 7:00:00 AM,56660,56106,57781
10/20/2019 8:00:00 AM,58621,57510,59877
10/20/2019 9:00:00 AM,60515,60062,62100
10/20/2019 10:00:00 AM,62397,61329,63289
10/20/2019 11:00:00 AM,63995,62672,64389
10/20/2019 12:00:00 PM,65293,63063,65882
10/20/2019 1:00:00 PM,66426,64608,66748
10/20/2019 2:00:00 PM,67436,65786,67650
10/20/2019 3:00:00 PM,68103,66653,68421
10/20/2019 4:00:00 PM,68545,67970,69419
10/20/2019 5:00:00 PM,68994,68605,70346
10/20/2019 6:00:00 PM,69928,69949,71047
10/20/2019 7:00:00 PM,71616,72155,72910
10/20/2019 8:00:00 PM,71821,70978,71661
10/20/2019 9:00:00 PM,69649,68425,68700
10/20/2019 10:00:00 PM,66503,64220,65381
10/20/2019 11:00:00 PM,63118,60424,61831
10/21/2019 12:00:00 AM,59959,56955,59379
10/21/2019 1:00:00 AM,57995,55638,57855
10/21/2019 2:00:00 AM,56975,55140,57113
10/21/2019 3:00:00 AM,56651,54862,56969
10/21/2019 4:00:00 AM,57010,54512,57659
10/21/2019 5:00:00 AM,58939,56074,60690
10/21/2019 6:00:00 AM,63400,63597,66039
10/21/2019 7:00:00 AM,69439,70079,71397
10/21/2019 8:00:00 AM,72212,71833,72599
10/21/2019 9:00:00 AM,73176,71999,73660
10/21/2019 10:00:00 AM,74175,72720,74262
10/21/2019 11:00:00 AM,75284,73284,74486
10/21/2019 12:00:00 PM,75880,73755,74622
10/21/2019 1:00:00 PM,76115,73673,74259
10/21/2019 2:00:00 PM,76142,74134,73749
10/21/2019 3:00:00 PM,75628,73998,73972
10/21/2019 4:00:00 PM,74947,73993,73114
10/21/2019 5:00:00 PM,74513,73761,73601
10/21/2019 6:00:00 PM,74614,74223,74146
10/21/2019 7:00:00 PM,76148,76165,75311
10/21/2019 8:00:00 PM,75973,74684,73791
10/21/2019 9:00:00 PM,73545,72584,70936
10/21/2019 10:00:00 PM,69813,68291,67369
10/21/2019 11:00:00 PM,65628,63023,63372
10/22/2019 12:00:00 AM,61828,59043,60351
10/22/2019 1:00:00 AM,59003,55249,58572
10/22/2019 2:00:00 AM,57710,54365,57750
10/22/2019 3:00:00 AM,57138,53979,57233
10/22/2019 4:00:00 AM,57377,54510,58097
10/22/2019 5:00:00 AM,59294,56178,60716
10/22/2019 6:00:00 AM,63826,63464,66004
10/22/2019 7:00:00 AM,69927,70938,71486
10/22/2019 8:00:00 AM,72012,71917,72032
10/22/2019 9:00:00 AM,72446,71846,72316
10/22/2019 10:00:00 AM,72757,72596,72995
10/22/2019 11:00:00 AM,73048,72718,72948
10/22/2019 12:00:00 PM,73076,72680,72687
10/22/2019 1:00:00 PM,73010,72333,72648
10/22/2019 2:00:00 PM,72904,72058,72207
10/22/2019 3:00:00 PM,72637,72075,71669
10/22/2019 4:00:00 PM,72378,71404,71758
10/22/2019 5:00:00 PM,72366,72255,72137
10/22/2019 6:00:00 PM,72939,73545,73120
10/22/2019 7:00:00 PM,74691,75585,74753
10/22/2019 8:00:00 PM,74878,73761,73232
10/22/2019 9:00:00 PM,73037,71189,71045
10/22/2019 10:00:00 PM,69905,67301,67224
10/22/2019 11:00:00 PM,65881,62130,63322
10/23/2019 12:00:00 AM,62344,57963,60608
10/23/2019 1:00:00 AM,60159,56403,59195
10/23/2019 2:00:00 AM,58998,55476,58587
10/23/2019 3:00:00 AM,58585,55183,58373
10/23/2019 4:00:00 AM,59014,55655,59259
10/23/2019 5:00:00 AM,61097,58838,61955
10/23/2019 6:00:00 AM,65709,67155,68127
10/23/2019 7:00:00 AM,71849,73940,73199
10/23/2019 8:00:00 AM,73633,73721,73162
10/23/2019 9:00:00 AM,73451,73230,72885
10/23/2019 10:00:00 AM,73154,72915,72239
10/23/2019 11:00:00 AM,72952,72155,71436
10/23/2019 12:00:00 PM,72576,70877,71052
10/23/2019 1:00:00 PM,72233,70091,70786
10/23/2019 2:00:00 PM,72000,69953,70875
10/23/2019 3:00:00 PM,71590,69791,70720
10/23/2019 4:00:00 PM,71213,69894,71009
10/23/2019 5:00:00 PM,71315,70202,71314
10/23/2019 6:00:00 PM,72366,71730,72445
10/23/2019 7:00:00 PM,74120,73758,74150
10/23/2019 8:00:00 PM,74048,72586,73043
10/23/2019 9:00:00 PM,72153,69437,70476
10/23/2019 10:00:00 PM,68966,65347,66522
10/23/2019 11:00:00 PM,65302,60912,63264
10/24/2019 12:00:00 AM,61879,57060,60073
10/24/2019 1:00:00 AM,59077,57790,58466
10/24/2019 2:00:00 AM,57837,56854,57852
10/24/2019 3:00:00 AM,57318,56664,57571
10/24/2019 4:00:00 AM,57605,57368,58602
10/24/2019 5:00:00 AM,59534,61041,61462
10/24/2019 6:00:00 AM,64067,68289,67267
10/24/2019 7:00:00 AM,70110,73579,72357
10/24/2019 8:00:00 AM,72395,74466,72653
10/24/2019 9:00:00 AM,72588,73151,72372
10/24/2019 10:00:00 AM,72739,73014,72353
10/24/2019 11:00:00 AM,72992,72932,71779
10/24/2019 12:00:00 PM,73000,72674,71817
10/24/2019 1:00:00 PM,73006,72360,71644
10/24/2019 2:00:00 PM,73029,72296,71294
10/24/2019 3:00:00 PM,72809,72067,70420
10/24/2019 4:00:00 PM,72617,72046,70774
10/24/2019 5:00:00 PM,72616,72159,71062
10/24/2019 6:00:00 PM,73171,73505,72470
10/24/2019 7:00:00 PM,74964,74830,74901
10/24/2019 8:00:00 PM,74993,74280,73584
10/24/2019 9:00:00 PM,73203,72847,71249
10/24/2019 10:00:00 PM,70028,70055,67893
10/24/2019 11:00:00 PM,66295,65322,64224
10/25/2019 12:00:00 AM,63363,62607,61466
10/25/2019 1:00:00 AM,60585,58707,59595
10/25/2019 2:00:00 AM,59355,57983,58995
10/25/2019 3:00:00 AM,58827,57379,58412
10/25/2019 4:00:00 AM,59059,58110,59496
10/25/2019 5:00:00 AM,60487,61714,61972
10/25/2019 6:00:00 AM,64644,66865,67399
10/25/2019 7:00:00 AM,70287,71079,72346
10/25/2019 8:00:00 AM,72816,72092,73415
10/25/2019 9:00:00 AM,72981,70994,73800
10/25/2019 10:00:00 AM,72970,70842,73664
10/25/2019 11:00:00 AM,73001,70462,72740
10/25/2019 12:00:00 PM,72587,69209,71974
10/25/2019 1:00:00 PM,72021,68263,71757
10/25/2019 2:00:00 PM,71409,67649,70790
10/25/2019 3:00:00 PM,70553,66801,69794
10/25/2019 4:00:00 PM,69763,66048,69310
10/25/2019 5:00:00 PM,69378,66499,69663
10/25/2019 6:00:00 PM,69766,68672,70903
10/25/2019 7:00:00 PM,71315,71261,72355
10/25/2019 8:00:00 PM,71206,69478,71140
10/25/2019 9:00:00 PM,69709,68364,69579
10/25/2019 10:00:00 PM,67353,64801,66715
10/25/2019 11:00:00 PM,64935,60945,63631
10/26/2019 12:00:00 AM,62206,58914,61095
10/26/2019 1:00:00 AM,60087,56519,59680
10/26/2019 2:00:00 AM,58631,55014,58535
10/26/2019 3:00:00 AM,57894,54650,57928
10/26/2019 4:00:00 AM,57641,54631,58336
10/26/2019 5:00:00 AM,58244,56158,58982
10/26/2019 6:00:00 AM,59393,59485,61054
10/26/2019 7:00:00 AM,62060,62405,63318
10/26/2019 8:00:00 AM,64495,64000,65173
10/26/2019 9:00:00 AM,66012,65687,67093
10/26/2019 10:00:00 AM,66903,66009,67411
10/26/2019 11:00:00 AM,67228,65566,67314
10/26/2019 12:00:00 PM,66952,64907,67003
10/26/2019 1:00:00 PM,66456,63420,66467
10/26/2019 2:00:00 PM,65914,62253,65645
10/26/2019 3:00:00 PM,65423,61737,65050
10/26/2019 4:00:00 PM,65179,61856,65271
10/26/2019 5:00:00 PM,65321,62211,66049
10/26/2019 6:00:00 PM,66182,65167,67147
10/26/2019 7:00:00 PM,68112,66651,68028
10/26/2019 8:00:00 PM,67881,65339,66920
10/26/2019 9:00:00 PM,66495,62540,65106
10/26/2019 10:00:00 PM,64376,59291,62603
10/26/2019 11:00:00 PM,61628,56078,59853
10/27/2019 12:00:00 AM,59122,53937,57792
10/27/2019 1:00:00 AM,57656,52793,56357
10/27/2019 2:00:00 AM,56293,52142,55242
10/27/2019 3:00:00 AM,55603,52129,54685
10/27/2019 4:00:00 AM,55359,51859,54866
10/27/2019 5:00:00 AM,55687,53140,55667
10/27/2019 6:00:00 AM,57022,55294,57108
10/27/2019 7:00:00 AM,58825,57402,59726
10/27/2019 8:00:00 AM,60965,59704,61497
10/27/2019 9:00:00 AM,62298,61409,63141
10/27/2019 10:00:00 AM,63135,62369,63876
10/27/2019 11:00:00 AM,63589,62212,63838
10/27/2019 12:00:00 PM,63812,61718,63616
10/27/2019 1:00:00 PM,63927,61376,63615
10/27/2019 2:00:00 PM,63957,61045,63498
10/27/2019 3:00:00 PM,63910,60707,63109
10/27/2019 4:00:00 PM,64026,61215,64061
10/27/2019 5:00:00 PM,64740,62323,65448
10/27/2019 6:00:00 PM,66693,66350,67339
10/27/2019 7:00:00 PM,69359,68907,69420
10/27/2019 8:00:00 PM,69590,67847,68934
10/27/2019 9:00:00 PM,67802,65297,66611
10/27/2019 10:00:00 PM,65162,61672,63593
10/27/2019 11:00:00 PM,62026,58723,60568
10/28/2019 12:00:00 AM,59752,56302,58010
10/28/2019 1:00:00 AM,57926,54699,57278
10/28/2019 2:00:00 AM,57148,54403,56450
10/28/2019 3:00:00 AM,56970,54326,56771
10/28/2019 4:00:00 AM,57127,55713,57898
10/28/2019 5:00:00 AM,59329,58955,61050
10/28/2019 6:00:00 AM,64111,66995,66876
10/28/2019 7:00:00 AM,70689,74221,72393
10/28/2019 8:00:00 AM,73483,75286,73072
10/28/2019 9:00:00 AM,73933,75156,73455
10/28/2019 10:00:00 AM,74188,75155,73830
10/28/2019 11:00:00 AM,74590,74487,73498
10/28/2019 12:00:00 PM,74672,74024,72944
10/28/2019 1:00:00 PM,74630,73694,72768
10/28/2019 2:00:00 PM,74622,73518,72440
10/28/2019 3:00:00 PM,74363,73369,72205
10/28/2019 4:00:00 PM,73998,73244,72560
10/28/2019 5:00:00 PM,73901,73508,73223
10/28/2019 6:00:00 PM,74770,75351,74855
10/28/2019 7:00:00 PM,76415,76417,76159
10/28/2019 8:00:00 PM,75955,75878,74609
10/28/2019 9:00:00 PM,73751,73317,72000
10/28/2019 10:00:00 PM,70260,68304,67901
10/28/2019 11:00:00 PM,66712,63655,64462
10/29/2019 12:00:00 AM,63360,60252,61987
10/29/2019 1:00:00 AM,60399,57156,60063
10/29/2019 2:00:00 AM,59241,57182,59141
10/29/2019 3:00:00 AM,58825,56578,59230
10/29/2019 4:00:00 AM,59225,57744,60346
10/29/2019 5:00:00 AM,61277,61435,62908
10/29/2019 6:00:00 AM,65429,70225,68672
10/29/2019 7:00:00 AM,71552,75891,73986
10/29/2019 8:00:00 AM,74156,75975,74500
10/29/2019 9:00:00 AM,74265,75029,74616
10/29/2019 10:00:00 AM,74380,75137,74593
10/29/2019 11:00:00 AM,74712,74309,74631
10/29/2019 12:00:00 PM,74754,73214,74306
10/29/2019 1:00:00 PM,74731,72574,73853
10/29/2019 2:00:00 PM,74684,72075,73353
10/29/2019 3:00:00 PM,74354,71458,72800
10/29/2019 4:00:00 PM,73998,71569,72859
10/29/2019 5:00:00 PM,74009,72050,73802
10/29/2019 6:00:00 PM,74956,74809,76036
10/29/2019 7:00:00 PM,77050,76992,77085
10/29/2019 8:00:00 PM,77036,75783,75568
10/29/2019 9:00:00 PM,75112,73616,73474
10/29/2019 10:00:00 PM,71834,68418,69930
10/29/2019 11:00:00 PM,68318,63713,66039
10/30/2019 12:00:00 AM,65101,60560,63367
10/30/2019 1:00:00 AM,62729,58377,61919
10/30/2019 2:00:00 AM,61504,58381,60952
10/30/2019 3:00:00 AM,61062,58140,60754
10/30/2019 4:00:00 AM,61446,58623,61709
10/30/2019 5:00:00 AM,63251,61805,64954
10/30/2019 6:00:00 AM,67440,68346,70089
10/30/2019 7:00:00 AM,73421,75018,75779
10/30/2019 8:00:00 AM,75979,75946,76270
10/30/2019 9:00:00 AM,75887,75544,76663
10/30/2019 10:00:00 AM,75987,76079,76794
10/30/2019 11:00:00 AM,76420,75426,76752
10/30/2019 12:00:00 PM,76565,73564,77050
10/30/2019 1:00:00 PM,76597,73327,77004
10/30/2019 2:00:00 PM,76622,73316,76494
10/30/2019 3:00:00 PM,76331,73217,75927
10/30/2019 4:00:00 PM,76005,73308,76714
10/30/2019 5:00:00 PM,75964,73792,77137
10/30/2019 6:00:00 PM,76953,75752,78438
10/30/2019 7:00:00 PM,78857,76703,79110
10/30/2019 8:00:00 PM,78417,75532,77821
10/30/2019 9:00:00 PM,76289,73683,75362
10/30/2019 10:00:00 PM,72843,70094,71812
10/30/2019 11:00:00 PM,69203,66516,68307
10/31/2019 12:00:00 AM,65698,62773,65493
10/31/2019 1:00:00 AM,63612,60864,63358
10/31/2019 2:00:00 AM,62282,59578,62522
10/31/2019 3:00:00 AM,61799,59316,62528
10/31/2019 4:00:00 AM,62179,59814,63220
10/31/2019 5:00:00 AM,64311,63376,66185
10/31/2019 6:00:00 AM,68771,70037,71725
10/31/2019 7:00:00 AM,75157,77072,77524
10/31/2019 8:00:00 AM,78129,77557,78470
10/31/2019 9:00:00 AM,78483,77603,79271
10/31/2019 10:00:00 AM,78542,77560,79656
10/31/2019 11:00:00 AM,78482,77068,79234
